"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",57,8.94221764684972e-11,-0.576040508184334,1.68426073437282,3.21613874214804,1.03523038472178,81.5,7.54726834453898e-12,-0.979323903971644,1.91284185895639,2.75740722960626,0.924842963655836,24.5,0
"2",42.5,2.30042748322802e-08,-0.343237308726672,1.70290650996153,2.869703332305,0.806889164981401,75,4.64536089951785e-11,-0.945364836078502,1.96810846673575,2.66175605906176,0.842954302900145,32.5,0
"3",51.5,2.07835276483321e-09,-0.404080185287041,1.7086593132973,2.98763060810126,0.910117213130712,82,2.96014795000866e-10,-0.974490305308082,1.88463918340546,2.64046615997384,0.79330255675743,30.5,0
"4",31.5,5.25804288071514e-09,-0.330690329084479,1.65600853706562,3.00698039979361,0.89546326030941,72.5,5.33166005494193e-09,-0.753146527293233,1.99188383935574,2.21345748047742,0.580852604185784,41,0
"5",53.5,1.70450052495296e-08,-0.413350940647772,1.70740035460364,2.89878369901069,0.835657591642607,78,2.85651414040186e-11,-0.899026420099669,1.9802049892098,2.60355333549366,0.853977131461708,24.5,0
"6",47,1.5838480848439e-09,-0.56173152775985,1.66080243587521,2.93803615213973,0.90358552463441,79,1.34144412426905e-10,-1.01923657718231,1.84457747055555,3.03394954224443,0.943049876801399,32,0
"7",53.5,1.84858030307449e-08,-0.449312169739319,1.6824967900785,2.83512162442827,0.803926917634022,83,1.41887325466793e-11,-1.01393138809336,1.88631256793047,2.76134181205226,0.871334135255411,29.5,0
"8",56.5,7.03162457704868e-09,-0.475888642895668,1.6745299663645,2.71283826650589,0.808731155419338,75,4.72273259133179e-10,-0.887597344275831,1.91472215502377,2.71352648796347,0.803101578141431,18.5,0
"9",12.5,1.34805265510497e-06,-0.446328595436723,1.63666977910872,3.21706573243589,0.797991107925489,78.5,8.29423348349644e-11,-0.934452991904296,1.92131109944413,2.39440888379896,0.74925418416339,66,0
"10",51.5,4.19734009159894e-07,-0.481473290130959,1.69248067794629,2.85262938589543,0.754480840316926,82.5,2.30484660736483e-11,-0.949537407882067,1.91997626945251,2.33267459432873,0.76453972507581,31,0
