"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",0,0.0109836535687988,-0.310089200956118,1.67961241797957,2.87191904416483,0.731727327211587,48,3.90301118619777e-07,-1.32557422722826,1.45035128196175,5.57389278528611,1.65466341843828,48,0
"2",0,0.0137091847689163,-0.334400189940837,1.67207644801315,3.08942702220254,0.745019516685256,52,2.35985553480103e-08,-1.40531230773724,1.47712453422136,7.59475932068673,2.14454243193511,52,0
"3",2,0.0554799959513674,-0.148466775487946,1.51470458619922,2.50650662236277,0.54914868793421,50,1.78858047536227e-06,-1.22662433282733,1.73106551024747,4.1525272172713,1.39884376384194,48,0
"4",2,0.0726550094490344,-0.318363821922909,1.58211241175148,2.88821043519188,0.64397074422873,40,6.2967547270594e-06,-1.28302840422102,1.69685925903213,3.36355181872144,1.13772713344496,38,0
"5",0,0.0639506088095628,-0.0182057113466242,1.62508056504762,2.34623496204886,0.477724956813754,48,3.43612860163492e-05,-1.251608854703,1.59520400801374,2.43371414582738,0.847650060634654,48,0
"6",2,0.0222747348422751,-0.200196369396742,1.47428726967164,2.4863778838343,0.569256354857653,52,1.41927776797454e-06,-1.30829685545259,1.28650394784206,2.86757046485247,1.10430362205462,50,0
"7",0,0.0431260546998316,-0.381004311301062,1.7136084248858,2.46491768650878,0.515992435415026,46,5.83763307767837e-06,-1.25858897324118,1.75888480357055,3.86116528110223,1.31507206538806,46,0
"8",4,0.0310313426883249,-0.156969923593597,1.42183222156544,2.29984789554044,0.441142750168272,48,7.26371740307535e-06,-1.11301362564802,1.67290949288476,3.29616111935909,1.10283114485025,44,0
"9",0,0.00301707033803772,-0.316975528287768,1.82396117419672,2.69973119141066,0.746521432085138,54,2.37091326784057e-07,-1.30175061702045,1.75657961120145,5.0729688523797,1.58295984099307,54,0
"10",0,0.0304375822812461,-0.0785581369733562,1.81672307254821,2.57484597206411,0.606032212601574,50,8.49343259292313e-07,-1.31430763936761,1.57132630212,5.43034201195435,1.6382286292647,50,0
"11",0,0.00581526729845738,-0.286938543697121,1.66705479509897,2.75400638451588,0.719648475719252,54,2.15462783795582e-06,-1.35949766456747,1.48971471361301,3.32813719212803,1.22036326140343,54,0
"12",0,0.00283612184279694,-0.353960159856725,1.53794469359396,3.03445844321289,0.8764646935299,42,1.44210161798627e-06,-1.34000326713975,1.57195978769629,4.69096984671145,1.47173211935138,42,0
"13",0,0.0294262330680641,-0.443288085551568,1.60736668865449,3.15901100976549,0.766412948512194,50,5.63919860755221e-06,-1.27120008792547,1.50406870040677,2.64047105127261,0.96913499179355,50,0
"14",0,0.186568038150545,-0.194046008065168,1.72660002873205,2.33617583538325,0.356312185484112,42,5.56133051733834e-06,-1.26327423715111,1.68591256626143,4.04047057832171,1.28487114188837,42,0
"15",0,0.125868668093106,0.105285915485017,1.84479355702235,2.66454641368804,0.520344327859147,50,7.31146328144398e-06,-1.27664817625738,1.41451748189033,2.43273007090371,0.850385108465215,50,0
"16",0,0.461239972651379,-0.0184503076721804,1.56343774996943,2.29159512194965,0.225498324321793,50,8.62191888048781e-07,-1.21568239791316,1.60515828168739,4.44233877495913,1.37978710607601,50,0
"17",0,0.13419820398171,0.0324920673488283,1.85326977373751,2.28966959637112,0.353110138233682,48,1.63600800827019e-05,-1.17078285089517,1.68433171378894,2.54684146230908,0.90681798140494,48,0
