"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",0,0.318594763724756,-0.343740460290792,1.00212731535321,2.42004231294912,-0.0105791313860026,47,1.406000429558e-06,-0.875552163047149,0.989032188581237,3.8323044990742,1.01911138224284,47,0
"2",0,0.495323945540511,-0.403244048071654,1.07883154244598,2.93414368288891,0.185168555506421,41,1.86525358468967e-06,-0.809881593223713,0.997329592160464,3.19342406837942,0.922290229157631,41,0
"3",0,0.130445286584037,-0.413339353117809,0.943502968906113,2.28214635309585,0.149156315898746,48,3.36990102227599e-08,-0.866595207153538,0.794243494884371,5.05213687888416,1.42822727972717,48,0
"4",0,0.717217139472257,-0.442256192451221,0.960340286484675,2.55081492739385,0.0271843635819411,37,4.40322869314735e-06,-0.937436355479698,0.90056838119159,4.59415878682221,1.10767910577285,37,0
"5",0,0.374905799868618,-0.479081117160183,1.02571454857573,3.1613432891483,0.202526574327606,36,4.06826154957892e-06,-0.877995259744938,0.723208619689482,4.09431443921534,0.813589895126861,36,0
"6",17,0.0284665861855485,-0.441361840771737,1.00355044818228,2.28823508545749,0.34471021552182,40,4.75809560220093e-06,-0.821919748169642,0.93655243729276,3.17738123730532,0.87492361741161,23,0
"7",2,0.699508331135315,-0.48120645721498,0.973334524115802,2.46138398201767,0.101663140965688,29,7.11619826885829e-05,-0.894066025882925,0.919167203349755,3.57227511243118,0.843319059214679,27,0
"8",8,0.344754591052682,-0.362647434233854,0.875479618234634,2.5156569896732,0.25752618854209,47,2.66403785842856e-07,-0.812161735918334,0.912046590408173,3.62227544870013,1.1106667941545,39,0
"9",1,0.969331167660969,-0.624032579033487,0.880895241208507,2.87134804949613,-0.00573190948487033,16,0.026910320526654,-0.984988394068151,0.717888257910416,3.44179854729765,0.365502675686879,15,0
"10",0,0.982833986777852,-0.538801895782045,0.956828673547828,3.06067860044698,0.0311289931135175,47,4.18149024279006e-08,-0.927566130077781,0.792935869660858,6.29846713591656,1.46212270489395,47,0
