"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",10.5,0.00118306579851831,-0.312397856304323,1.06900253738124,2.91624586533626,0.497454795776026,31,0.000240500831558494,-0.0775060418715817,1.10929615310222,2.55151193384268,0.355176383754587,20.5,0
"2",38.5,1.19119380970962e-05,-0.297886879955547,1.00493314916369,2.75532016028512,0.628455258536191,31,0.000192190138729618,-0.114862336405419,1.07138126232075,2.10452103421295,0.0370053330454786,-7.5,0
"3",46.5,1.59819512190817e-07,-0.395521121984372,1.08568625689478,3.37016965932965,0.847911373895167,43,3.16218720227442e-05,-0.207180543325674,1.14906757638464,2.53673257068495,0.402846725192429,-3.5,0
"4",27,7.44106103969166e-05,-0.339080244540042,1.03227467408648,2.85548031188067,0.611645607675787,30,4.57715608769897e-05,-0.0799458619288152,1.14218991990077,2.52934525189192,0.396258388263268,3,0
"5",34,2.30272746712991e-05,-0.320922740975071,1.12896521852946,2.71054378950311,0.596790210702915,21.5,0.000137065115344836,-0.179189283318506,1.09094355892375,2.53338581365396,0.282250381733723,-12.5,0
"6",50,7.29853738796092e-06,-0.457457466206299,1.03068062998487,3.1242641456843,0.721125715238153,40.5,1.8018233994871e-05,-0.214064297457011,1.1634081849277,2.31860147002491,0.422110019522155,-9.5,0
"7",0.5,5.35752555321325e-05,-0.320265922960532,0.892559190179337,3.42744745054534,0.688110631134796,25,0.000103690309856053,-0.138777834770084,1.16250812172351,2.3632100240802,0.345699533744424,24.5,0
"8",3,0.000131154996644323,-0.353115800553415,1.02373346348287,3.4695562499637,0.562647160251634,33.5,4.0837321170857e-05,-0.0595319355013981,1.09451696321558,2.92679557880603,0.477343952912787,30.5,0
"9",2.5,0.00171952875417206,-0.505522508014803,1.00081418370173,3.69598484379874,0.620278989761353,33,0.00134318056461538,-0.189456531227164,1.05505285812436,2.54022643703289,0.260905283124571,30.5,0
"10",0,8.13054315077375e-06,-0.387557695237848,1.0977986325781,3.76838356145946,0.844961450806963,27.5,0.000163971622171374,-0.126376508948461,1.07254247940799,2.39751973739689,0.248709974925172,27.5,0
"11",4,2.55092240215615e-05,-0.234980205267218,1.10242060086267,3.0431581142311,0.665537998452302,45,0.0013553089348687,-0.0314609559894588,1.00326260855263,2.75434596716718,0.177237921464943,41,0
"12",34.5,3.97088045067349e-07,-0.329978913607583,1.05406613716233,3.38288884873862,0.863023791890505,25.5,0.00101682950185338,-0.138041095673182,1.0596864343416,2.38912250518016,0.109368057977427,-9,0
"13",2,0.000160946958470559,-0.317100152946242,1.07608007000921,2.99219155702226,0.598660412706418,48.5,0.000651343029231708,-0.0330189263482986,1.08493301178588,2.3437841598797,0.150254821053267,46.5,0
"14",28.5,2.02640566212949e-05,-0.364017734664533,1.05426238113407,2.99144137255045,0.674894388932072,15,1.3908862033653e-05,-0.259197208435153,1.14413156349948,2.72575988170953,0.474396908507235,-13.5,0
"15",0,0.0614110675278083,-0.384898297910825,1.10531513091666,2.90364849449111,0.350532187131414,30,0.000383724381817571,-0.118963531043128,1.10011161875924,2.19828634991981,0.0698739047772683,30,0
"16",4.5,2.45168512795699e-06,-0.220121099426986,1.07914520555944,3.09498894678341,0.729133864059579,36,0.000532779466833973,-0.112785852171803,1.0846938724775,2.68483078234387,0.275347926748527,31.5,0
"17",12.5,1.67373642609667e-05,-0.334833295453537,1.04049192691352,2.97845512199079,0.679334629955539,37.5,0.000109590817321298,-0.144775614480771,1.12272390653483,2.13974872905134,0.0883814111978985,25,0
"18",1.5,2.94712248391501e-06,-0.280485287177725,1.11447781363325,3.02665326714977,0.734404173844921,51.5,0.000123949761838674,0.0044512189028129,1.0891488722967,2.27033032727684,0.0510482445653494,50,0
"19",36.5,4.27795016818577e-05,-0.400375529979,0.996119268501894,2.9185647411663,0.64176649740606,27.5,0.000163527103427003,-0.211593064814719,1.09775559547261,2.18059436464886,0.1929436355345,-9,0
"20",31,8.30707313975954e-05,-0.376629725998426,1.08808157524983,3.00114059449074,0.567128232472949,44,1.35971605840808e-05,-0.181756212876977,1.10206416804938,2.16111626741617,0.34059746572336,13,0
"21",4.5,0.000116982809351629,-0.297498543716231,1.01207787130452,3.00017736915593,0.628732325397347,57.5,0.000278973994500661,-0.102370649441629,1.13961260196676,2.38967314949641,0.275901827343682,53,0
"22",21.5,8.57911723299168e-05,-0.387967901828849,1.0431347908873,3.32260014106803,0.648755789624695,29.5,0.00121346401891162,-0.266874838821903,1.02409406181539,2.32233928961359,0.251212114361624,8,0
"23",0.5,5.42038998162607e-05,-0.241379190989594,1.06717263309322,3.14979709167222,0.658940457570851,40.5,0.000349461456936284,-0.0474971412399086,1.08056821582841,2.59761003378156,0.206802164991657,40,0
"24",42.5,1.30175185210557e-05,-0.432046392697698,1.01683187786047,3.64671505814245,0.794837524914425,32.5,6.9921401151667e-05,-0.21369728603179,1.13101839177295,2.39188233437452,0.409562626332931,-10,0
"25",0,1.17236107258361e-06,-0.25823424543807,0.993223714596269,3.99556001026101,0.896421954169076,18,0.000494311018808513,-0.139734896363007,1.11008074776,2.35559234991831,0.218180014301938,18,0
"26",2.5,6.5609907531087e-07,-0.271888917742631,1.15527584844615,3.39902021715066,0.833091133751417,32.5,4.68633046066536e-05,-0.00967772719621202,1.18505146215417,2.16133321501863,0.281091203503352,30,0
"27",51.5,2.93116428112139e-06,-0.476403132240502,0.953687934603727,3.11709049101382,0.76702536635909,26.5,0.00059085441930774,-0.394661390032844,1.03733045177737,2.83860184604186,0.441258429560807,-25,0
