"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",54,0,100,100,46,100
"2",16,2,100,100,84,98
"3",0,0,100,100,100,100
"4",0,2,100,100,100,98
"5",2,0,100,100,98,100
"6",6,0,98,98,92,98
"7",0,10,100,100,100,90
"8",8,0,100,100,92,100
"9",6,0,98,98,92,98
"10",0,2,100,100,100,98
"11",10,2,100,100,90,98
"12",0,0,100,100,100,100
"13",36,0,100,100,64,100
"14",2,4,100,100,98,96
"15",0,0,100,100,100,100
"16",0,4,98,98,98,94
"17",0,2,100,100,100,98
"18",0,2,100,100,100,98
"19",0,2,100,100,100,98
"20",0,2,98,98,98,96
"21",4,12,100,100,96,88
"22",0,4,100,100,100,96
"23",18,6,100,100,82,94
"24",0,4,100,100,100,96
"25",18,0,100,100,82,100
"26",0,0,98,98,98,98
"27",0,2,100,100,100,98
"28",0,2,100,100,100,98
"29",2,12,100,100,98,88
"30",6,2,100,100,94,98
"31",6,6,100,100,94,94
"32",26,24,100,100,74,76
"33",0,0,100,100,100,100
"34",2,0,100,100,98,100
"35",0,0,100,100,100,100
"36",2,4,100,100,98,96
"37",0,8,100,100,100,92
"38",0,0,100,100,100,100
"39",24,0,100,100,76,100
"40",28,10,100,100,72,90
"41",2,0,100,100,98,100
"42",2,0,98,98,96,98
"43",2,6,100,100,98,94
"44",42,8,100,100,58,92
"45",0,0,100,100,100,100
"46",0,0,100,100,100,100
"47",0,0,100,100,100,100
"48",2,2,100,100,98,98
"49",2,8,100,100,98,92
"50",6,0,100,100,94,100
"51",0,2,100,100,100,98
"52",6,0,98,98,92,98
"53",12,22,100,100,88,78
"54",0,2,100,100,100,98
"55",0,4,100,100,100,96
"56",0,0,100,100,100,100
"57",2,6,100,100,98,94
"58",24,6,100,100,76,94
"59",0,0,100,100,100,100
"60",0,0,100,100,100,100
"61",2,0,100,100,98,100
"62",6,0,100,100,94,100
"63",32,24,100,100,68,76
"64",0,0,100,100,100,100
"65",0,0,100,100,100,100
"66",6,8,100,100,94,92
"67",12,38,100,100,88,62
"68",8,0,100,100,92,100
"69",16,0,100,100,84,100
"70",10,0,100,100,90,100
"71",0,6,100,100,100,94
"72",0,0,100,100,100,100
"73",0,0,100,100,100,100
"74",0,10,100,100,100,90
"75",6,0,100,100,94,100
"76",0,2,100,100,100,98
"77",2,0,100,100,98,100
"78",0,8,100,100,100,92
"79",0,8,100,100,100,92
"80",26,40,100,100,74,60
"81",12,2,100,100,88,98
"82",0,0,100,100,100,100
"83",2,2,100,100,98,98
"84",42,0,100,100,58,100
"85",0,0,100,100,100,100
"86",0,0,100,100,100,100
"87",8,2,100,100,92,98
"88",2,8,100,100,98,92
"89",0,0,100,100,100,100
"90",2,16,100,100,98,84
"91",2,0,100,100,98,100
"92",0,0,100,100,100,100
"93",2,2,100,100,98,98
"94",4,0,100,100,96,100
"95",6,4,100,100,94,96
"96",0,2,100,100,100,98
"97",0,0,100,100,100,100
"98",4,0,100,100,96,100
"99",0,2,100,100,100,98
"100",0,2,100,100,100,98
"101",0,0,100,100,100,100
"102",0,2,100,100,100,98
"103",10,6,100,100,90,94
"104",16,12,100,100,84,88
"105",2,6,100,100,98,94
"106",0,0,100,98,100,98
"107",0,6,100,100,100,94
"108",8,2,100,100,92,98
"109",10,0,100,100,90,100
"110",2,8,100,100,98,92
"111",0,14,100,100,100,86
"112",0,0,100,100,100,100
"113",2,0,100,100,98,100
"114",2,0,100,100,98,100
"115",4,0,100,100,96,100
"116",0,0,100,100,100,100
"117",0,0,100,100,100,100
"118",2,0,100,100,98,100
"119",0,2,100,100,100,98
"120",0,0,100,100,100,100
"121",0,0,100,100,100,100
"122",0,6,100,100,100,94
"123",2,0,100,100,98,100
"124",0,6,98,98,98,92
"125",0,0,100,100,100,100
"126",0,0,100,100,100,100
"127",4,0,100,100,96,100
"128",4,0,98,98,94,98
"129",0,0,100,100,100,100
"130",28,0,100,100,72,100
"131",2,0,100,100,98,100
"132",0,0,100,100,100,100
"133",2,0,100,100,98,100
"134",0,0,100,100,100,100
"135",28,0,100,100,72,100
"136",2,8,100,100,98,92
"137",8,22,100,100,92,78
"138",0,0,100,100,100,100
"139",0,0,100,100,100,100
"140",2,0,100,100,98,100
"141",0,12,100,100,100,88
"142",0,0,100,100,100,100
"143",0,0,100,100,100,100
"144",0,0,100,100,100,100
"145",10,12,100,100,90,88
"146",18,14,98,98,80,84
"147",0,12,100,100,100,88
"148",0,16,100,100,100,84
"149",26,6,100,100,74,94
"150",0,0,100,100,100,100
"151",0,0,100,100,100,100
"152",0,0,100,100,100,100
"153",0,4,100,100,100,96
"154",22,8,100,100,78,92
"155",0,0,100,100,100,100
"156",0,12,100,100,100,88
"157",4,0,100,100,96,100
"158",0,0,100,100,100,100
"159",2,0,98,98,96,98
"160",0,2,100,100,100,98
"161",60,6,100,100,40,94
"162",0,0,100,100,100,100
"163",54,8,100,100,46,92
"164",0,2,100,100,100,98
"165",0,0,100,100,100,100
"166",0,4,100,100,100,96
"167",4,0,100,100,96,100
"168",0,0,100,100,100,100
"169",0,0,100,100,100,100
"170",16,20,100,100,84,80
"171",4,0,100,100,96,100
"172",0,0,100,100,100,100
"173",0,0,100,100,100,100
"174",0,0,100,100,100,100
"175",4,10,100,100,96,90
"176",0,0,100,100,100,100
"177",0,0,98,98,98,98
"178",2,0,100,100,98,100
"179",0,0,100,100,100,100
"180",10,0,100,100,90,100
"181",10,6,100,100,90,94
"182",6,2,100,100,94,98
"183",0,0,100,100,100,100
"184",0,2,100,100,100,98
"185",0,0,100,100,100,100
"186",6,0,100,100,94,100
"187",6,0,100,100,94,100
"188",16,4,100,100,84,96
"189",0,0,100,100,100,100
"190",0,0,100,100,100,100
"191",0,0,100,100,100,100
"192",0,0,100,100,100,100
"193",0,8,100,100,100,92
"194",0,8,100,100,100,92
"195",0,2,98,98,98,96
"196",0,0,100,100,100,100
"197",0,0,100,100,100,100
"198",0,4,100,100,100,96
"199",0,0,100,100,100,100
"200",16,0,100,100,84,100
"201",4,36,100,100,96,64
"202",2,0,98,98,96,98
"203",4,8,100,100,96,92
"204",0,4,100,100,100,96
"205",0,0,100,100,100,100
"206",8,0,100,100,92,100
"207",0,0,100,100,100,100
"208",6,14,100,100,94,86
"209",4,6,100,100,96,94
"210",44,28,100,100,56,72
"211",0,0,100,100,100,100
"212",0,0,100,100,100,100
"213",0,4,100,100,100,96
"214",0,0,98,100,98,100
"215",36,0,98,98,62,98
"216",0,8,100,100,100,92
"217",2,2,100,100,98,98
"218",2,18,98,98,96,80
"219",2,0,100,100,98,100
"220",0,0,100,100,100,100
"221",0,2,98,96,98,94
"222",16,6,100,100,84,94
"223",24,4,100,100,76,96
"224",34,0,100,100,66,100
"225",4,0,100,100,96,100
"226",24,4,100,100,76,96
"227",0,14,98,98,98,84
"228",0,0,100,98,100,98
"229",2,6,100,100,98,94
"230",0,0,100,100,100,100
"231",2,18,100,100,98,82
"232",0,10,100,100,100,90
"233",0,0,100,100,100,100
"234",0,6,100,100,100,94
"235",0,6,100,100,100,94
"236",0,10,100,100,100,90
"237",0,0,100,100,100,100
"238",6,2,100,100,94,98
"239",16,14,100,100,84,86
"240",20,28,98,98,78,70
"241",6,10,100,100,94,90
"242",0,4,100,100,100,96
"243",0,4,100,100,100,96
"244",0,4,100,100,100,96
"245",0,0,100,100,100,100
"246",0,0,100,100,100,100
"247",0,0,100,100,100,100
"248",26,18,98,98,72,80
"249",2,24,100,100,98,76
"250",0,2,100,100,100,98
"251",0,0,100,100,100,100
"252",0,0,100,100,100,100
"253",0,12,100,100,100,88
"254",2,0,98,98,96,98
"255",4,12,100,100,96,88
"256",12,6,100,100,88,94
"257",8,2,100,100,92,98
"258",4,12,100,100,96,88
"259",4,10,100,100,96,90
"260",0,0,100,100,100,100
"261",12,10,100,100,88,90
"262",2,0,98,98,96,98
"263",2,4,100,100,98,96
"264",0,4,100,100,100,96
"265",0,0,100,100,100,100
"266",16,30,100,100,84,70
"267",2,2,100,100,98,98
"268",18,18,100,100,82,82
"269",0,0,100,100,100,100
"270",0,10,100,100,100,90
"271",0,6,100,100,100,94
"272",0,0,100,100,100,100
"273",2,4,100,100,98,96
"274",0,2,100,100,100,98
