"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",0,0,98,98,98,98
"2",0,0,100,100,100,100
"3",0,0,100,100,100,100
"4",0,2,98,100,98,98
"5",0,0,100,100,100,100
"6",0,0,98,98,98,98
"7",0,0,100,100,100,100
"8",0,10,100,100,100,90
"9",0,4,98,96,98,92
"10",0,0,100,100,100,100
"11",0,0,100,100,100,100
"12",2,2,98,98,96,96
"13",0,0,98,98,98,98
"14",2,6,98,98,96,92
"15",0,0,100,100,100,100
"16",0,0,100,100,100,100
"17",0,0,100,100,100,100
"18",0,0,96,96,96,96
"19",0,2,98,98,98,96
"20",0,6,98,98,98,92
"21",10,2,100,100,90,98
"22",0,0,96,94,96,94
"23",0,0,100,100,100,100
"24",2,16,100,100,98,84
"25",12,2,100,100,88,98
"26",0,0,100,98,100,98
"27",2,2,100,100,98,98
"28",0,0,96,96,96,96
"29",0,0,100,100,100,100
"30",4,0,100,100,96,100
"31",0,6,100,100,100,94
"32",0,0,100,100,100,100
"33",2,16,98,98,96,82
"34",0,2,100,100,100,98
"35",0,0,100,100,100,100
"36",12,14,98,98,86,84
"37",0,0,100,100,100,100
"38",2,0,98,100,96,100
"39",0,2,98,98,98,96
"40",2,4,100,100,98,96
"41",0,0,100,100,100,100
"42",0,0,100,100,100,100
"43",0,0,100,100,100,100
"44",0,6,98,98,98,92
"45",0,0,96,96,96,96
"46",0,0,100,98,100,98
"47",0,0,96,96,96,96
"48",10,0,100,100,90,100
"49",0,10,96,96,96,86
"50",0,0,100,100,100,100
"51",0,4,98,98,98,94
"52",0,0,100,100,100,100
"53",0,0,100,100,100,100
"54",0,8,100,100,100,92
"55",4,0,98,98,94,98
"56",0,2,100,100,100,98
"57",0,0,98,98,98,98
"58",0,2,96,98,96,96
"59",0,0,100,100,100,100
"60",0,2,98,98,98,96
"61",0,0,100,100,100,100
"62",0,0,98,98,98,98
"63",0,8,98,98,98,90
"64",0,6,100,100,100,94
"65",0,0,96,96,96,96
"66",6,4,100,100,94,96
"67",0,0,100,100,100,100
"68",0,0,98,98,98,98
"69",0,0,98,98,98,98
"70",0,0,100,100,100,100
"71",0,2,96,96,96,94
"72",0,2,100,100,100,98
"73",0,0,100,100,100,100
"74",0,0,96,96,96,96
"75",0,0,100,100,100,100
"76",0,0,96,96,96,96
"77",0,0,100,100,100,100
"78",0,6,100,100,100,94
"79",0,2,100,100,100,98
"80",0,0,96,96,96,96
"81",2,4,100,100,98,96
"82",20,0,98,98,78,98
"83",0,0,100,100,100,100
"84",0,0,100,100,100,100
"85",0,0,100,100,100,100
"86",6,2,100,100,94,98
"87",0,0,100,98,100,98
"88",6,22,98,98,92,76
"89",8,4,98,100,90,96
"90",0,0,100,100,100,100
"91",0,8,100,100,100,92
"92",10,0,98,98,88,98
"93",0,0,96,96,96,96
"94",0,0,100,100,100,100
"95",4,12,98,100,94,88
"96",6,0,100,100,94,100
"97",0,2,98,98,98,96
"98",8,0,100,100,92,100
"99",2,6,100,100,98,94
"100",0,2,100,100,100,98
"101",10,0,96,96,86,96
"102",0,2,98,98,98,96
"103",0,4,100,100,100,96
"104",2,0,100,100,98,100
"105",0,0,100,100,100,100
"106",2,4,100,100,98,96
"107",0,4,100,100,100,96
"108",0,0,98,98,98,98
"109",0,0,100,100,100,100
"110",0,0,98,98,98,98
"111",0,0,100,100,100,100
"112",2,0,100,100,98,100
"113",2,14,100,98,98,84
"114",6,8,98,100,92,92
"115",0,6,98,98,98,92
"116",16,0,100,100,84,100
"117",0,0,100,100,100,100
"118",0,0,96,96,96,96
"119",8,2,100,100,92,98
"120",0,0,100,100,100,100
"121",0,0,98,100,98,100
"122",0,0,100,100,100,100
"123",0,2,100,100,100,98
"124",0,2,100,100,100,98
"125",4,2,100,100,96,98
"126",0,0,100,100,100,100
"127",0,0,98,98,98,98
"128",0,2,100,100,100,98
"129",0,0,98,98,98,98
"130",0,0,100,100,100,100
"131",0,2,100,100,100,98
"132",0,0,96,96,96,96
"133",12,0,98,98,86,98
"134",0,6,96,96,96,90
"135",2,2,98,98,96,96
"136",0,4,94,96,94,92
"137",2,6,100,100,98,94
"138",20,2,100,100,80,98
"139",0,6,100,100,100,94
"140",0,0,98,98,98,98
"141",0,8,98,100,98,92
"142",12,0,100,100,88,100
"143",8,18,98,98,90,80
"144",24,6,100,100,76,94
"145",0,2,94,94,94,92
"146",0,4,100,100,100,96
"147",4,0,100,100,96,100
"148",0,0,98,98,98,98
"149",0,2,98,98,98,96
"150",2,0,98,98,96,98
"151",6,4,98,98,92,94
"152",0,2,100,100,100,98
"153",0,0,100,100,100,100
"154",0,8,100,100,100,92
"155",34,16,100,100,66,84
"156",0,2,100,100,100,98
"157",0,2,98,96,98,94
"158",2,4,98,98,96,94
"159",0,12,98,98,98,86
"160",12,14,98,98,86,84
"161",0,0,100,100,100,100
"162",2,0,100,100,98,100
"163",0,2,98,98,98,96
"164",44,2,100,100,56,98
"165",0,8,98,100,98,92
"166",6,0,96,96,90,96
"167",0,6,100,100,100,94
"168",0,18,100,100,100,82
"169",0,0,100,100,100,100
"170",0,0,96,96,96,96
"171",0,0,100,100,100,100
"172",0,0,98,98,98,98
"173",0,4,100,100,100,96
"174",14,0,100,100,86,100
"175",0,2,94,94,94,92
"176",0,0,100,100,100,100
"177",0,0,98,98,98,98
"178",0,0,100,100,100,100
"179",0,4,100,100,100,96
"180",0,4,100,100,100,96
"181",0,0,98,98,98,98
"182",0,0,100,100,100,100
"183",0,2,96,96,96,94
"184",0,0,100,100,100,100
"185",0,0,100,100,100,100
"186",0,0,98,98,98,98
"187",16,0,100,100,84,100
"188",0,0,100,100,100,100
"189",0,4,96,98,96,94
"190",0,0,100,98,100,98
"191",0,2,98,98,98,96
"192",0,0,96,96,96,96
"193",0,0,100,100,100,100
"194",2,6,98,98,96,92
"195",6,10,100,100,94,90
"196",16,0,100,100,84,100
"197",4,14,96,98,92,84
"198",2,2,96,96,94,94
"199",0,0,100,100,100,100
"200",0,0,98,98,98,98
"201",0,0,98,98,98,98
"202",2,10,100,100,98,90
"203",0,16,98,98,98,82
"204",0,4,100,100,100,96
"205",0,0,100,100,100,100
"206",0,2,98,98,98,96
"207",0,2,94,94,94,92
"208",6,4,98,98,92,94
"209",0,0,100,100,100,100
"210",0,0,98,98,98,98
"211",0,0,100,98,100,98
"212",4,10,100,100,96,90
"213",0,6,98,98,98,92
"214",0,0,98,98,98,98
"215",0,16,98,98,98,82
"216",4,0,98,98,94,98
"217",2,0,98,100,96,100
"218",0,10,100,100,100,90
"219",0,0,100,100,100,100
"220",6,0,96,96,90,96
"221",0,4,100,100,100,96
"222",0,0,100,100,100,100
"223",0,2,98,98,98,96
"224",4,0,98,98,94,98
"225",0,2,98,98,98,96
"226",0,0,100,100,100,100
"227",8,2,100,100,92,98
"228",0,0,98,98,98,98
"229",2,6,98,98,96,92
"230",0,2,100,100,100,98
"231",0,0,98,98,98,98
"232",0,16,100,100,100,84
"233",0,0,100,100,100,100
"234",0,0,98,98,98,98
"235",0,6,100,100,100,94
"236",22,4,100,100,78,96
"237",0,0,98,98,98,98
"238",6,2,98,98,92,96
"239",2,8,100,100,98,92
"240",0,0,98,98,98,98
"241",0,4,100,100,100,96
"242",4,0,98,98,94,98
"243",0,10,100,100,100,90
"244",0,0,100,100,100,100
"245",12,10,98,98,86,88
"246",0,0,96,96,96,96
"247",10,0,100,100,90,100
"248",24,24,100,100,76,76
"249",0,0,100,98,100,98
"250",0,4,100,100,100,96
"251",0,0,98,98,98,98
"252",0,12,98,96,98,84
"253",0,0,98,98,98,98
"254",0,0,100,100,100,100
"255",0,0,100,100,100,100
"256",2,0,100,100,98,100
"257",2,2,98,98,96,96
"258",0,0,100,100,100,100
"259",0,4,100,100,100,96
"260",0,2,98,98,98,96
"261",0,0,92,92,92,92
"262",0,0,96,96,96,96
"263",0,0,100,100,100,100
"264",18,0,100,100,82,100
"265",0,2,100,100,100,98
"266",2,0,98,98,96,98
"267",2,0,98,98,96,98
"268",0,8,100,100,100,92
"269",2,4,100,100,98,96
"270",0,0,98,96,98,96
"271",0,0,98,100,98,100
"272",0,6,100,100,100,94
"273",6,26,100,100,94,74
"274",0,2,98,98,98,96
"275",0,10,96,96,96,86
"276",2,12,98,98,96,86
"277",0,10,96,96,96,86
"278",0,0,98,98,98,98
"279",2,2,98,98,96,96
"280",0,0,98,98,98,98
"281",0,0,98,98,98,98
"282",0,0,100,100,100,100
"283",0,2,100,100,100,98
"284",0,12,96,96,96,84
"285",2,2,100,98,98,96
"286",2,12,100,100,98,88
"287",0,2,100,100,100,98
"288",0,4,90,92,90,88
"289",0,4,100,100,100,96
"290",12,16,100,100,88,84
"291",4,0,98,98,94,98
"292",4,12,98,100,94,88
"293",0,8,100,100,100,92
"294",0,0,98,98,98,98
"295",0,0,100,100,100,100
"296",0,0,98,98,98,98
"297",0,2,100,100,100,98
"298",4,4,100,100,96,96
"299",0,0,90,90,90,90
"300",0,4,98,98,98,94
"301",0,0,100,100,100,100
"302",6,16,100,100,94,84
"303",0,0,100,100,100,100
"304",0,4,100,100,100,96
"305",0,0,98,98,98,98
"306",0,0,100,100,100,100
"307",2,0,100,100,98,100
"308",0,0,98,98,98,98
"309",0,0,98,98,98,98
"310",8,4,100,98,92,94
"311",0,0,100,100,100,100
"312",0,2,100,100,100,98
"313",0,8,100,100,100,92
"314",2,2,100,100,98,98
"315",0,20,100,100,100,80
"316",0,0,92,92,92,92
"317",0,0,100,100,100,100
"318",4,6,100,100,96,94
"319",0,4,100,100,100,96
"320",18,0,100,100,82,100
"321",8,0,100,100,92,100
"322",0,2,96,96,96,94
"323",0,0,100,100,100,100
"324",8,18,98,98,90,80
"325",2,0,96,96,94,96
"326",6,18,100,100,94,82
"327",0,0,100,100,100,100
"328",0,0,100,100,100,100
"329",2,2,98,98,96,96
"330",4,4,100,100,96,96
"331",0,4,100,100,100,96
"332",0,0,100,98,100,98
"333",14,2,100,100,86,98
"334",2,22,100,100,98,78
"335",0,0,100,100,100,100
"336",4,8,96,96,92,88
"337",0,0,100,100,100,100
"338",16,4,100,100,84,96
"339",0,0,100,100,100,100
"340",0,0,100,100,100,100
"341",0,0,100,100,100,100
"342",0,0,100,100,100,100
"343",4,6,96,96,92,90
"344",4,0,96,94,92,94
"345",2,0,96,96,94,96
"346",0,2,100,100,100,98
"347",0,0,100,100,100,100
"348",4,0,100,100,96,100
"349",0,0,94,96,94,96
"350",2,0,100,98,98,98
"351",12,14,100,100,88,86
"352",0,6,98,98,98,92
"353",0,0,98,98,98,98
"354",4,0,98,98,94,98
"355",0,0,100,100,100,100
"356",2,0,94,94,92,94
"357",10,0,96,98,86,98
"358",0,0,94,94,94,94
"359",0,2,96,98,96,96
"360",0,0,94,94,94,94
"361",0,2,100,100,100,98
"362",16,8,98,98,82,90
"363",0,0,96,96,96,96
"364",0,0,100,98,100,98
"365",0,2,100,100,100,98
"366",10,4,98,98,88,94
"367",0,4,98,98,98,94
"368",0,8,100,100,100,92
"369",0,0,100,100,100,100
"370",0,0,100,100,100,100
"371",0,0,98,98,98,98
"372",0,2,98,98,98,96
"373",0,0,100,100,100,100
"374",0,0,100,100,100,100
"375",0,0,98,98,98,98
"376",0,0,98,98,98,98
"377",0,4,100,100,100,96
"378",0,0,98,98,98,98
"379",0,4,96,98,96,94
"380",0,0,100,100,100,100
"381",0,18,100,100,100,82
"382",0,0,96,96,96,96
"383",0,0,100,100,100,100
"384",0,0,100,100,100,100
"385",0,2,100,100,100,98
"386",0,2,98,98,98,96
"387",0,2,100,100,100,98
"388",0,0,98,98,98,98
"389",0,0,96,96,96,96
"390",0,0,98,98,98,98
"391",0,0,98,98,98,98
"392",2,0,96,98,94,98
"393",0,0,96,96,96,96
"394",20,2,100,100,80,98
"395",14,2,100,100,86,98
"396",0,2,100,100,100,98
"397",4,0,100,100,96,100
"398",0,0,100,100,100,100
"399",2,0,100,100,98,100
"400",0,4,100,100,100,96
"401",0,0,98,98,98,98
"402",8,26,98,98,90,72
"403",0,0,96,98,96,98
"404",0,2,98,100,98,98
"405",2,0,98,98,96,98
"406",6,0,100,100,94,100
"407",8,12,98,98,90,86
"408",0,4,100,100,100,96
"409",0,0,100,100,100,100
"410",0,6,100,100,100,94
"411",0,0,100,100,100,100
"412",0,0,100,98,100,98
"413",0,0,96,98,96,98
"414",4,10,98,98,94,88
"415",0,0,100,100,100,100
"416",0,0,96,96,96,96
"417",0,14,100,100,100,86
"418",0,0,98,98,98,98
"419",0,2,98,98,98,96
"420",0,0,100,100,100,100
"421",0,0,98,96,98,96
"422",0,2,98,98,98,96
"423",0,0,100,100,100,100
"424",0,0,100,100,100,100
"425",0,12,98,98,98,86
"426",6,8,100,100,94,92
"427",0,0,96,96,96,96
"428",4,0,100,100,96,100
"429",2,2,100,100,98,98
"430",0,2,98,98,98,96
"431",14,0,100,100,86,100
"432",8,0,96,96,88,96
"433",0,0,98,98,98,98
"434",0,0,100,100,100,100
"435",0,0,100,100,100,100
"436",0,2,100,100,100,98
"437",0,6,100,100,100,94
"438",0,0,98,98,98,98
"439",0,4,96,96,96,92
"440",0,0,100,100,100,100
"441",0,14,98,98,98,84
"442",0,0,100,100,100,100
"443",2,2,100,100,98,98
"444",0,6,98,98,98,92
"445",8,10,100,100,92,90
"446",0,0,100,100,100,100
"447",0,18,100,100,100,82
"448",2,2,100,100,98,98
"449",0,0,100,100,100,100
"450",4,0,100,100,96,100
"451",0,12,96,96,96,84
"452",0,2,98,100,98,98
"453",0,0,98,100,98,100
"454",0,0,100,100,100,100
"455",0,0,100,100,100,100
"456",0,0,100,100,100,100
"457",0,6,100,100,100,94
"458",0,6,100,100,100,94
"459",0,0,98,98,98,98
"460",0,0,98,96,98,96
"461",0,4,98,98,98,94
"462",0,2,100,100,100,98
"463",0,0,100,100,100,100
"464",0,0,100,100,100,100
"465",0,0,100,100,100,100
"466",4,2,100,100,96,98
"467",0,2,100,100,100,98
"468",0,0,96,96,96,96
"469",0,8,100,100,100,92
"470",8,4,100,100,92,96
"471",0,2,100,100,100,98
"472",2,2,96,98,94,96
"473",2,0,100,100,98,100
"474",18,12,98,100,80,88
"475",0,0,100,100,100,100
"476",16,10,100,100,84,90
"477",12,2,100,100,88,98
"478",0,0,100,100,100,100
"479",0,0,100,100,100,100
"480",0,0,100,100,100,100
"481",0,0,100,98,100,98
"482",0,0,98,98,98,98
"483",2,0,100,100,98,100
"484",26,2,100,100,74,98
"485",4,0,100,98,96,98
"486",8,4,100,100,92,96
"487",2,0,98,98,96,98
"488",2,0,100,100,98,100
"489",0,0,100,100,100,100
"490",0,2,100,100,100,98
"491",2,6,100,100,98,94
"492",0,8,100,100,100,92
"493",2,6,98,98,96,92
"494",4,0,98,98,94,98
"495",0,0,100,100,100,100
"496",0,2,96,94,96,92
"497",0,0,98,98,98,98
"498",0,0,100,100,100,100
"499",0,0,98,98,98,98
"500",2,0,100,100,98,100
"501",0,0,100,100,100,100
"502",2,10,98,98,96,88
"503",0,0,98,98,98,98
"504",10,4,100,100,90,96
"505",0,0,96,96,96,96
"506",2,0,100,100,98,100
"507",2,10,100,100,98,90
"508",0,8,100,100,100,92
"509",0,0,96,96,96,96
"510",2,0,100,100,98,100
"511",0,0,100,100,100,100
"512",0,2,100,100,100,98
"513",0,0,98,98,98,98
"514",0,2,98,98,98,96
"515",0,2,100,100,100,98
"516",0,0,98,98,98,98
"517",0,0,98,98,98,98
"518",20,0,100,100,80,100
"519",0,0,100,100,100,100
"520",0,0,100,98,100,98
"521",4,4,100,98,96,94
"522",0,2,96,96,96,94
"523",16,0,100,100,84,100
"524",8,6,94,94,86,88
"525",2,2,98,96,96,94
"526",0,0,100,100,100,100
"527",4,2,96,96,92,94
"528",18,6,98,98,80,92
"529",14,0,100,100,86,100
"530",0,6,94,94,94,88
"531",2,18,100,100,98,82
"532",0,8,100,100,100,92
"533",0,2,100,100,100,98
"534",0,0,96,96,96,96
"535",0,2,100,100,100,98
"536",8,0,98,98,90,98
"537",32,0,100,100,68,100
"538",0,0,100,100,100,100
"539",12,0,98,98,86,98
"540",2,0,98,98,96,98
"541",14,6,100,98,86,92
"542",4,0,100,100,96,100
"543",0,0,100,100,100,100
"544",0,0,100,100,100,100
"545",0,6,96,98,96,92
"546",0,2,98,98,98,96
"547",4,0,98,98,94,98
"548",0,0,98,98,98,98
"549",2,12,98,98,96,86
"550",0,0,96,98,96,98
"551",0,2,94,94,94,92
"552",0,0,98,98,98,98
"553",0,0,98,96,98,96
"554",8,0,98,98,90,98
"555",10,2,96,96,86,94
"556",0,0,100,100,100,100
"557",2,2,92,94,90,92
"558",0,0,98,98,98,98
"559",0,0,96,98,96,98
"560",0,0,100,100,100,100
"561",12,4,100,100,88,96
"562",0,2,98,98,98,96
"563",0,0,96,96,96,96
"564",0,6,98,98,98,92
"565",10,2,96,96,86,94
"566",2,0,100,100,98,100
"567",0,20,100,100,100,80
"568",2,0,100,100,98,100
