"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",3,0,100,100,97,100
"2",33,1,98,98,65,97
"3",10,0,100,100,90,100
"4",0,0,100,100,100,100
"5",0,0,100,100,100,100
"6",0,4,98,98,98,94
"7",13,1,100,100,87,99
"8",22,29,98,98,76,69
"9",0,0,100,100,100,100
"10",1,8,100,100,99,92
"11",0,1,100,100,100,99
"12",6,8,100,100,94,92
"13",52,1,99,99,47,98
"14",3,0,100,100,97,100
"15",6,4,99,99,93,95
"16",0,0,98,98,98,98
"17",0,0,100,100,100,100
"18",0,15,100,100,100,85
"19",6,0,100,100,94,100
"20",5,4,100,100,95,96
"21",2,3,99,99,97,96
"22",1,6,99,99,98,93
"23",16,8,100,100,84,92
"24",0,0,100,100,100,100
"25",15,0,100,100,85,100
"26",0,10,100,100,100,90
"27",2,1,100,100,98,99
"28",0,7,100,100,100,93
"29",8,0,99,99,91,99
"30",0,1,100,100,100,99
"31",7,0,100,100,93,100
"32",1,15,100,100,99,85
"33",32,1,100,100,68,99
"34",0,0,100,100,100,100
"35",0,0,100,100,100,100
"36",0,6,100,100,100,94
"37",0,0,98,98,98,98
"38",9,3,100,100,91,97
"39",0,0,100,100,100,100
"40",2,3,100,100,98,97
"41",26,10,100,100,74,90
"42",0,18,99,99,99,81
"43",1,1,100,100,99,99
"44",3,0,97,97,94,97
"45",0,3,98,98,98,95
"46",0,4,100,100,100,96
"47",5,10,99,99,94,89
"48",0,2,99,99,99,97
"49",2,6,99,99,97,93
"50",0,0,97,97,97,97
"51",0,0,100,100,100,100
"52",0,0,100,100,100,100
"53",0,1,98,98,98,97
"54",0,0,100,100,100,100
"55",0,0,100,100,100,100
"56",0,12,99,99,99,87
"57",4,11,100,100,96,89
"58",50,5,100,100,50,95
"59",0,0,99,99,99,99
"60",6,29,99,99,93,70
"61",3,6,100,100,97,94
"62",0,0,100,100,100,100
"63",3,5,98,99,95,94
"64",0,1,100,100,100,99
"65",0,0,100,100,100,100
"66",0,0,100,100,100,100
"67",0,3,99,99,99,96
"68",0,1,99,99,99,98
"69",0,2,100,100,100,98
"70",6,8,98,98,92,90
"71",0,0,100,100,100,100
"72",0,1,100,100,100,99
"73",11,17,99,99,88,82
"74",0,0,99,99,99,99
"75",2,5,100,100,98,95
"76",0,3,100,100,100,97
"77",0,5,100,100,100,95
"78",0,4,100,100,100,96
"79",2,0,99,99,97,99
"80",0,0,100,100,100,100
"81",0,0,100,100,100,100
"82",0,8,100,100,100,92
"83",5,0,99,99,94,99
"84",0,3,98,98,98,95
"85",10,2,99,99,89,97
"86",6,3,98,98,92,95
"87",26,8,100,100,74,92
"88",0,2,100,100,100,98
"89",0,17,100,100,100,83
"90",0,0,100,100,100,100
"91",0,0,100,100,100,100
"92",2,12,99,99,97,87
"93",7,0,100,100,93,100
"94",0,0,100,100,100,100
"95",2,0,99,98,97,98
"96",1,5,100,100,99,95
"97",4,5,100,100,96,95
"98",0,0,100,100,100,100
"99",2,1,100,100,98,99
"100",0,1,100,100,100,99
"101",6,3,100,100,94,97
"102",0,1,100,100,100,99
"103",0,0,100,100,100,100
"104",0,1,100,100,100,99
"105",0,0,100,100,100,100
"106",11,0,100,100,89,100
"107",0,3,100,100,100,97
"108",0,0,99,99,99,99
"109",4,2,100,100,96,98
"110",0,8,100,100,100,92
"111",4,5,100,100,96,95
"112",0,0,100,100,100,100
"113",0,0,99,98,99,98
"114",0,1,98,98,98,97
"115",0,2,100,100,100,98
"116",0,3,100,100,100,97
"117",5,0,99,99,94,99
"118",1,4,100,100,99,96
"119",0,8,98,98,98,90
"120",0,0,100,100,100,100
"121",9,0,100,100,91,100
"122",0,0,100,100,100,100
"123",24,4,100,100,76,96
"124",1,1,98,98,97,97
"125",0,3,100,100,100,97
"126",7,2,99,99,92,97
"127",0,6,98,98,98,92
"128",5,23,100,100,95,77
"129",36,12,100,100,64,88
"130",2,0,100,100,98,100
"131",0,2,98,98,98,96
"132",7,25,100,100,93,75
"133",1,0,100,100,99,100
"134",20,25,99,99,79,74
"135",1,2,99,100,98,98
"136",0,0,100,100,100,100
"137",0,0,99,99,99,99
"138",0,7,99,99,99,92
"139",0,1,99,99,99,98
"140",0,1,100,100,100,99
"141",0,0,99,99,99,99
"142",0,0,100,100,100,100
"143",0,6,100,100,100,94
"144",11,13,100,100,89,87
"145",0,0,99,99,99,99
"146",3,2,100,100,97,98
"147",0,0,100,100,100,100
"148",0,4,99,99,99,95
"149",0,12,100,100,100,88
"150",19,23,100,100,81,77
"151",0,0,99,99,99,99
"152",0,4,100,100,100,96
"153",1,0,100,100,99,100
"154",0,1,99,99,99,98
"155",0,0,100,100,100,100
"156",1,0,98,98,97,98
"157",0,8,100,100,100,92
"158",0,0,100,100,100,100
"159",0,0,100,100,100,100
"160",10,2,100,100,90,98
"161",0,1,99,99,99,98
"162",7,5,99,99,92,94
"163",3,0,100,100,97,100
"164",1,3,100,100,99,97
"165",17,0,100,100,83,100
"166",1,0,100,100,99,100
"167",0,4,100,100,100,96
"168",0,2,98,98,98,96
"169",0,1,100,100,100,99
"170",2,0,97,97,95,97
"171",3,2,100,100,97,98
"172",0,4,100,100,100,96
"173",0,0,99,99,99,99
"174",0,8,100,100,100,92
"175",0,0,100,100,100,100
"176",0,0,99,99,99,99
"177",0,8,100,100,100,92
"178",0,0,100,100,100,100
"179",3,5,100,100,97,95
"180",0,0,98,98,98,98
"181",0,9,100,100,100,91
"182",0,0,100,100,100,100
"183",0,0,99,99,99,99
"184",3,1,100,100,97,99
"185",4,1,100,100,96,99
"186",7,1,100,100,93,99
"187",0,1,100,100,100,99
"188",0,0,100,100,100,100
"189",0,0,100,100,100,100
"190",6,9,100,100,94,91
"191",10,11,100,100,90,89
"192",0,0,99,99,99,99
"193",0,0,100,100,100,100
"194",1,0,100,100,99,100
"195",20,6,100,100,80,94
"196",5,2,99,99,94,97
"197",0,0,100,100,100,100
"198",0,0,100,100,100,100
"199",8,39,100,100,92,61
"200",0,3,100,100,100,97
"201",0,3,99,99,99,96
"202",0,3,100,100,100,97
"203",0,0,100,100,100,100
"204",5,8,99,99,94,91
"205",0,10,100,100,100,90
"206",0,2,99,99,99,97
"207",0,2,100,100,100,98
"208",0,2,100,100,100,98
"209",13,15,100,100,87,85
"210",4,23,100,100,96,77
"211",5,0,100,100,95,100
"212",0,0,99,99,99,99
"213",15,9,99,99,84,90
"214",0,1,100,100,100,99
"215",10,5,99,99,89,94
"216",2,0,100,100,98,100
"217",1,5,97,98,96,93
"218",0,2,99,99,99,97
"219",7,5,100,100,93,95
"220",45,10,100,100,55,90
"221",0,0,100,100,100,100
"222",3,28,100,100,97,72
"223",2,14,100,100,98,86
