"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",0,0,100,100,100,100
"2",22,10,100,100,78,90
"3",0,0,100,100,100,100
"4",0,0,100,100,100,100
"5",8,0,100,100,92,100
"6",0,0,100,100,100,100
"7",0,0,100,100,100,100
"8",17,3,100,100,83,97
"9",0,5,100,100,100,95
"10",17,7,100,100,83,93
"11",0,2,100,100,100,98
"12",6,6,100,100,94,94
"13",0,0,100,100,100,100
"14",3,9,100,100,97,91
"15",1,0,100,100,99,100
"16",0,1,100,100,100,99
"17",1,2,100,100,99,98
"18",26,9,100,100,74,91
"19",24,0,100,100,76,100
"20",0,1,100,100,100,99
"21",5,2,100,100,95,98
"22",0,4,99,99,99,95
"23",1,7,100,100,99,93
"24",0,0,100,100,100,100
"25",3,0,100,100,97,100
"26",0,5,100,100,100,95
"27",1,4,100,100,99,96
"28",0,0,100,100,100,100
"29",5,10,100,100,95,90
"30",0,4,100,100,100,96
"31",0,0,100,100,100,100
"32",0,0,100,100,100,100
"33",0,1,100,100,100,99
"34",6,1,100,100,94,99
"35",0,5,100,100,100,95
"36",4,0,100,100,96,100
"37",7,9,100,100,93,91
"38",0,1,100,100,100,99
"39",1,0,100,100,99,100
"40",18,0,99,99,81,99
"41",6,5,100,100,94,95
"42",0,1,100,100,100,99
"43",5,0,100,100,95,100
"44",0,0,100,100,100,100
"45",2,0,100,100,98,100
"46",8,16,100,100,92,84
"47",0,0,99,99,99,99
"48",6,13,100,100,94,87
"49",1,4,100,100,99,96
"50",0,3,100,100,100,97
"51",11,1,100,100,89,99
"52",1,1,100,100,99,99
"53",0,1,100,100,100,99
"54",2,6,100,100,98,94
"55",0,1,100,100,100,99
"56",10,2,100,100,90,98
"57",0,0,100,100,100,100
"58",1,1,100,100,99,99
"59",0,1,100,100,100,99
"60",7,20,100,100,93,80
"61",0,0,100,100,100,100
"62",0,3,100,100,100,97
"63",1,27,100,100,99,73
"64",0,1,100,100,100,99
"65",16,11,100,100,84,89
"66",0,1,100,100,100,99
"67",15,0,100,100,85,100
"68",2,4,100,100,98,96
"69",0,0,100,100,100,100
"70",0,2,100,100,100,98
"71",22,3,100,100,78,97
"72",0,2,100,100,100,98
"73",0,0,100,100,100,100
"74",8,35,100,100,92,65
"75",12,0,100,100,88,100
"76",0,0,100,100,100,100
"77",1,0,100,100,99,100
"78",0,1,100,100,100,99
"79",17,10,100,100,83,90
"80",0,0,100,100,100,100
"81",0,5,100,100,100,95
"82",2,0,100,100,98,100
"83",1,8,100,100,99,92
"84",0,0,100,100,100,100
"85",1,0,100,100,99,100
"86",0,2,100,100,100,98
"87",3,2,100,100,97,98
"88",0,9,100,100,100,91
"89",5,0,100,100,95,100
"90",4,8,100,100,96,92
"91",1,0,100,100,99,100
"92",6,0,100,100,94,100
"93",0,12,99,99,99,87
"94",0,0,100,100,100,100
"95",0,0,100,100,100,100
"96",0,0,100,100,100,100
"97",21,10,100,100,79,90
"98",23,12,100,100,77,88
"99",0,0,100,100,100,100
"100",0,12,100,100,100,88
"101",21,21,100,100,79,79
"102",0,0,100,100,100,100
"103",0,1,100,100,100,99
"104",8,0,100,100,92,100
"105",1,0,100,100,99,100
"106",0,12,100,100,100,88
"107",3,0,100,100,97,100
"108",0,0,100,100,100,100
"109",9,0,100,100,91,100
"110",3,3,100,100,97,97
"111",1,0,100,100,99,100
"112",0,0,100,100,100,100
"113",0,2,100,100,100,98
"114",0,0,100,100,100,100
"115",0,2,100,100,100,98
"116",4,5,100,100,96,95
"117",0,8,100,100,100,92
"118",3,0,100,100,97,100
"119",8,11,100,100,92,89
"120",1,0,100,100,99,100
"121",3,0,100,100,97,100
"122",8,1,100,100,92,99
"123",12,1,100,100,88,99
"124",6,6,100,100,94,94
"125",9,13,100,100,91,87
"126",0,0,100,100,100,100
"127",0,1,100,100,100,99
"128",0,0,100,100,100,100
"129",0,1,100,100,100,99
"130",3,3,100,100,97,97
"131",9,15,100,100,91,85
"132",0,4,100,100,100,96
"133",4,5,100,100,96,95
"134",0,0,100,100,100,100
"135",0,1,100,100,100,99
"136",0,5,100,100,100,95
"137",5,0,100,100,95,100
"138",4,10,99,99,95,89
"139",1,0,100,100,99,100
"140",0,0,100,100,100,100
"141",8,2,100,100,92,98
"142",10,15,100,100,90,85
"143",14,31,99,99,85,68
"144",0,0,100,100,100,100
"145",0,0,100,100,100,100
"146",6,19,100,100,94,81
"147",18,17,100,100,82,83
"148",16,0,100,100,84,100
"149",0,4,100,100,100,96
"150",0,6,100,100,100,94
"151",0,2,100,100,100,98
"152",10,0,100,100,90,100
"153",12,23,100,100,88,77
"154",5,5,100,100,95,95
"155",3,3,100,100,97,97
"156",3,0,100,100,97,100
"157",4,0,99,99,95,99
"158",0,1,100,100,100,99
"159",0,0,100,100,100,100
"160",1,10,100,100,99,90
"161",0,4,100,100,100,96
"162",0,11,100,100,100,89
"163",2,5,100,100,98,95
"164",0,1,99,99,99,98
"165",4,3,100,100,96,97
"166",3,19,100,100,97,81
"167",2,1,100,100,98,99
"168",20,1,100,100,80,99
"169",0,0,100,100,100,100
"170",1,1,100,100,99,99
"171",20,24,100,100,80,76
"172",5,7,100,100,95,93
"173",0,0,100,100,100,100
"174",18,0,100,100,82,100
"175",5,2,100,100,95,98
"176",16,0,100,100,84,100
"177",9,0,100,100,91,100
"178",3,1,100,100,97,99
"179",0,7,100,100,100,93
"180",0,0,100,100,100,100
"181",23,26,100,100,77,74
"182",0,0,100,100,100,100
"183",0,0,100,100,100,100
"184",0,3,100,100,100,97
"185",0,0,100,100,100,100
"186",0,0,100,99,100,99
"187",14,1,98,98,84,97
"188",1,8,100,100,99,92
"189",0,0,100,100,100,100
"190",0,0,100,100,100,100
"191",1,3,100,100,99,97
"192",0,0,100,100,100,100
"193",0,1,100,100,100,99
"194",0,1,100,100,100,99
"195",2,4,100,100,98,96
"196",1,4,100,100,99,96
"197",0,1,100,100,100,99
"198",0,0,100,100,100,100
"199",1,1,100,100,99,99
"200",10,0,100,100,90,100
"201",9,0,100,100,91,100
"202",5,13,100,100,95,87
"203",19,2,100,100,81,98
"204",0,0,100,100,100,100
"205",0,1,100,100,100,99
"206",0,1,100,100,100,99
"207",5,0,100,100,95,100
"208",3,5,100,100,97,95
"209",2,9,100,100,98,91
"210",0,10,100,100,100,90
"211",0,2,100,100,100,98
"212",0,2,100,100,100,98
"213",16,2,100,100,84,98
"214",8,8,100,100,92,92
"215",1,2,100,100,99,98
"216",0,0,100,100,100,100
"217",0,0,100,100,100,100
"218",4,2,100,100,96,98
"219",6,0,100,100,94,100
"220",1,2,100,100,99,98
"221",21,31,100,100,79,69
"222",1,2,100,100,99,98
"223",1,1,100,100,99,99
"224",0,0,100,100,100,100
"225",28,1,100,100,72,99
"226",0,0,100,100,100,100
"227",3,2,100,100,97,98
"228",2,1,100,100,98,99
"229",0,0,100,100,100,100
"230",0,0,100,100,100,100
"231",4,1,100,100,96,99
"232",4,0,100,100,96,100
"233",0,0,100,100,100,100
"234",0,3,100,100,100,97
"235",21,10,100,100,79,90
"236",0,0,100,100,100,100
"237",0,0,100,100,100,100
"238",0,6,100,100,100,94
"239",0,0,100,100,100,100
"240",0,11,100,100,100,89
"241",0,3,100,100,100,97
"242",4,1,100,100,96,99
"243",0,0,100,100,100,100
"244",0,3,100,100,100,97
"245",18,22,100,100,82,78
"246",0,0,100,100,100,100
"247",1,0,100,100,99,100
"248",0,0,100,100,100,100
"249",0,2,100,100,100,98
"250",5,1,100,100,95,99
"251",0,5,100,100,100,95
"252",13,19,100,100,87,81
"253",5,3,100,100,95,97
"254",1,5,100,100,99,95
"255",0,0,100,100,100,100
"256",0,2,100,100,100,98
"257",2,4,100,100,98,96
"258",0,0,100,100,100,100
"259",0,2,100,100,100,98
"260",1,5,100,100,99,95
"261",1,3,100,100,99,97
"262",6,14,100,100,94,86
"263",0,0,100,100,100,100
"264",0,2,100,100,100,98
"265",18,14,100,100,82,86
"266",7,0,100,100,93,100
"267",0,0,100,100,100,100
"268",0,1,100,100,100,99
"269",1,0,100,100,99,100
"270",5,0,100,100,95,100
"271",3,9,100,100,97,91
"272",9,10,100,100,91,90
"273",7,8,100,100,93,92
"274",0,4,100,100,100,96
"275",0,0,100,100,100,100
"276",0,1,100,100,100,99
"277",0,0,100,100,100,100
"278",1,6,100,100,99,94
"279",0,0,100,100,100,100
"280",5,6,100,100,95,94
"281",2,0,100,100,98,100
"282",0,0,99,99,99,99
"283",11,2,100,100,89,98
"284",5,8,100,100,95,92
"285",1,2,100,100,99,98
"286",1,0,100,100,99,100
"287",0,0,100,100,100,100
"288",0,0,100,100,100,100
"289",1,3,100,100,99,97
"290",8,8,100,100,92,92
"291",0,3,100,100,100,97
"292",0,0,100,100,100,100
"293",0,1,100,100,100,99
"294",0,0,100,100,100,100
"295",2,2,100,100,98,98
"296",0,1,100,100,100,99
"297",4,7,100,100,96,93
"298",3,4,100,100,97,96
"299",9,1,100,100,91,99
"300",0,4,100,100,100,96
"301",0,1,100,100,100,99
"302",0,1,100,100,100,99
"303",4,13,100,100,96,87
"304",3,9,100,100,97,91
"305",22,1,100,100,78,99
"306",0,0,100,100,100,100
"307",0,0,100,100,100,100
"308",0,2,100,100,100,98
"309",1,0,100,100,99,100
"310",0,0,100,100,100,100
