"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",0,2,100,100,100,98
"2",0,2,100,100,100,98
"3",34,6,100,100,66,94
"4",14,26,100,100,86,74
"5",18,18,100,100,82,82
"6",0,12,100,100,100,88
"7",0,0,100,100,100,100
"8",0,0,100,100,100,100
"9",4,0,100,100,96,100
"10",0,0,100,100,100,100
"11",0,0,100,100,100,100
"12",4,16,100,100,96,84
"13",0,2,100,100,100,98
"14",12,0,100,100,88,100
"15",0,0,100,100,100,100
"16",0,4,100,100,100,96
"17",0,2,100,100,100,98
"18",6,2,100,100,94,98
"19",4,2,100,100,96,98
"20",22,0,100,100,78,100
"21",0,12,100,100,100,88
"22",4,0,100,100,96,100
"23",0,0,100,100,100,100
"24",2,16,100,100,98,84
"25",0,0,100,100,100,100
"26",2,2,100,100,98,98
"27",0,0,100,100,100,100
"28",0,0,100,100,100,100
"29",0,2,100,100,100,98
"30",0,0,100,100,100,100
"31",0,0,100,100,100,100
"32",2,2,100,100,98,98
"33",0,0,98,98,98,98
"34",0,14,100,100,100,86
"35",4,0,100,100,96,100
"36",4,2,100,100,96,98
"37",0,6,100,100,100,94
"38",20,4,100,100,80,96
"39",0,0,100,100,100,100
"40",6,8,100,100,94,92
"41",16,2,100,100,84,98
"42",0,4,100,100,100,96
"43",0,4,100,100,100,96
"44",0,6,100,100,100,94
"45",0,0,100,100,100,100
"46",4,0,100,100,96,100
"47",0,0,100,100,100,100
"48",0,0,100,100,100,100
"49",2,0,100,100,98,100
"50",0,2,100,100,100,98
"51",0,0,100,100,100,100
"52",0,0,100,100,100,100
"53",4,0,100,100,96,100
"54",2,0,100,100,98,100
"55",0,2,98,98,98,96
"56",0,0,100,100,100,100
"57",0,4,100,100,100,96
"58",8,2,98,98,90,96
"59",0,0,100,100,100,100
"60",0,0,100,100,100,100
"61",28,2,100,100,72,98
"62",10,4,100,100,90,96
"63",0,4,100,100,100,96
"64",0,0,100,100,100,100
"65",2,2,98,98,96,96
"66",0,0,100,100,100,100
"67",2,2,100,100,98,98
"68",0,0,100,100,100,100
"69",22,4,100,100,78,96
"70",0,2,98,98,98,96
"71",0,2,100,100,100,98
"72",0,0,100,100,100,100
"73",0,2,100,100,100,98
"74",0,0,100,100,100,100
"75",0,4,100,100,100,96
"76",0,8,100,100,100,92
"77",0,20,100,100,100,80
"78",0,0,100,100,100,100
"79",0,18,100,100,100,82
"80",0,0,100,100,100,100
"81",2,2,100,100,98,98
"82",0,0,100,100,100,100
"83",0,14,100,100,100,86
"84",0,4,100,100,100,96
"85",0,0,100,100,100,100
"86",0,4,100,100,100,96
"87",0,0,100,100,100,100
"88",16,0,98,98,82,98
"89",2,4,100,100,98,96
"90",0,0,100,100,100,100
"91",6,10,100,100,94,90
"92",0,6,100,100,100,94
"93",2,0,100,100,98,100
"94",0,0,100,100,100,100
"95",2,6,100,100,98,94
"96",0,0,100,100,100,100
"97",0,0,100,100,100,100
"98",20,20,100,100,80,80
"99",0,0,100,100,100,100
"100",0,0,100,100,100,100
"101",0,4,100,100,100,96
"102",2,8,100,100,98,92
"103",2,14,100,100,98,86
"104",0,0,100,100,100,100
"105",12,0,100,100,88,100
"106",0,0,100,100,100,100
"107",14,0,100,100,86,100
"108",10,2,100,100,90,98
"109",0,4,100,100,100,96
"110",0,6,100,100,100,94
"111",16,2,100,100,84,98
"112",0,0,100,100,100,100
"113",0,20,100,100,100,80
"114",2,6,100,100,98,94
"115",2,0,100,100,98,100
"116",0,0,100,100,100,100
"117",6,10,100,100,94,90
"118",2,0,100,100,98,100
"119",0,0,100,100,100,100
"120",0,0,100,100,100,100
"121",8,4,100,100,92,96
"122",0,0,100,100,100,100
"123",4,6,100,100,96,94
"124",4,2,100,100,96,98
"125",0,0,100,100,100,100
"126",0,2,100,100,100,98
"127",10,0,100,100,90,100
"128",0,4,100,100,100,96
"129",0,0,100,100,100,100
"130",8,0,98,98,90,98
"131",2,2,100,100,98,98
"132",0,0,100,100,100,100
"133",0,4,100,100,100,96
"134",0,4,100,100,100,96
"135",0,2,100,100,100,98
"136",0,0,100,100,100,100
"137",22,8,100,100,78,92
"138",2,0,100,100,98,100
"139",0,0,100,100,100,100
"140",4,0,100,100,96,100
"141",2,12,100,100,98,88
"142",0,16,100,100,100,84
"143",0,0,100,100,100,100
"144",8,22,100,100,92,78
"145",0,0,100,100,100,100
"146",8,0,100,100,92,100
"147",0,0,100,100,100,100
"148",0,2,100,100,100,98
"149",4,8,100,100,96,92
"150",2,2,100,100,98,98
"151",0,10,100,100,100,90
"152",0,0,100,100,100,100
"153",0,0,100,100,100,100
"154",0,6,100,100,100,94
"155",0,4,100,100,100,96
"156",4,4,100,100,96,96
"157",0,2,96,96,96,94
"158",0,10,100,100,100,90
"159",2,20,100,100,98,80
"160",0,0,100,100,100,100
"161",2,6,100,100,98,94
"162",2,0,100,100,98,100
"163",28,16,100,100,72,84
"164",16,2,98,98,82,96
"165",8,0,100,100,92,100
"166",0,0,100,100,100,100
"167",0,0,100,100,100,100
"168",0,0,100,100,100,100
"169",16,4,100,100,84,96
"170",0,0,100,100,100,100
"171",12,0,100,100,88,100
"172",0,4,100,100,100,96
"173",2,6,100,100,98,94
"174",2,0,100,100,98,100
"175",0,0,100,100,100,100
"176",6,0,100,100,94,100
"177",0,0,100,100,100,100
"178",0,2,100,100,100,98
"179",2,2,100,100,98,98
"180",0,2,100,100,100,98
"181",4,0,100,100,96,100
"182",0,0,100,100,100,100
"183",18,8,100,100,82,92
"184",4,2,100,100,96,98
"185",26,0,100,100,74,100
"186",14,2,100,100,86,98
"187",2,18,100,100,98,82
"188",0,0,100,100,100,100
"189",4,8,100,100,96,92
"190",20,0,100,100,80,100
"191",0,0,100,100,100,100
"192",2,14,100,100,98,86
"193",4,0,100,100,96,100
"194",0,4,100,100,100,96
"195",0,0,100,100,100,100
"196",4,0,100,100,96,100
"197",0,0,100,100,100,100
"198",0,12,100,100,100,88
"199",2,0,100,100,98,100
"200",0,2,100,100,100,98
"201",0,6,100,100,100,94
"202",0,0,100,100,100,100
"203",2,0,100,100,98,100
"204",0,0,100,100,100,100
"205",6,0,100,100,94,100
"206",0,4,100,100,100,96
"207",0,6,100,100,100,94
"208",0,0,100,100,100,100
"209",0,0,100,100,100,100
"210",2,0,100,100,98,100
"211",10,26,100,100,90,74
"212",0,14,100,100,100,86
"213",0,4,100,100,100,96
"214",0,4,100,100,100,96
"215",0,4,100,100,100,96
"216",0,0,100,100,100,100
"217",0,0,100,100,100,100
"218",6,0,100,100,94,100
"219",0,8,100,100,100,92
"220",12,8,100,100,88,92
"221",0,0,100,100,100,100
"222",0,0,100,100,100,100
"223",6,4,100,100,94,96
"224",0,0,100,100,100,100
"225",0,4,100,100,100,96
"226",6,6,100,100,94,94
"227",0,6,100,100,100,94
"228",0,6,100,100,100,94
"229",0,2,100,100,100,98
"230",2,0,100,100,98,100
"231",2,4,100,100,98,96
"232",2,2,100,100,98,98
"233",0,20,100,100,100,80
"234",10,6,100,100,90,94
"235",0,4,100,100,100,96
"236",0,0,100,100,100,100
"237",0,0,100,100,100,100
"238",0,2,100,100,100,98
"239",0,2,100,100,100,98
"240",4,4,100,100,96,96
"241",20,20,100,100,80,80
"242",4,2,100,100,96,98
"243",2,4,100,100,98,96
"244",4,8,100,100,96,92
"245",8,0,100,100,92,100
"246",0,0,100,100,100,100
"247",0,0,100,100,100,100
"248",0,28,100,100,100,72
"249",0,2,100,100,100,98
"250",8,0,100,100,92,100
"251",4,0,100,100,96,100
"252",0,0,100,100,100,100
"253",0,0,100,100,100,100
"254",6,2,100,100,94,98
"255",0,0,100,100,100,100
"256",0,0,100,100,100,100
"257",28,0,100,100,72,100
"258",0,0,100,100,100,100
"259",0,0,100,100,100,100
"260",0,0,100,100,100,100
"261",0,0,100,100,100,100
"262",0,0,100,100,100,100
"263",6,2,100,100,94,98
"264",10,0,100,100,90,100
"265",0,0,100,100,100,100
"266",0,0,100,100,100,100
"267",0,0,100,100,100,100
"268",0,2,100,100,100,98
"269",0,0,100,100,100,100
"270",0,4,100,100,100,96
"271",8,8,100,100,92,92
"272",4,10,100,100,96,90
"273",0,0,100,100,100,100
"274",0,0,100,100,100,100
"275",4,0,100,100,96,100
"276",4,10,100,100,96,90
"277",20,6,100,100,80,94
"278",0,2,100,100,100,98
"279",6,2,100,100,94,98
"280",0,0,100,100,100,100
"281",0,0,100,100,100,100
"282",4,2,100,100,96,98
"283",2,10,100,100,98,90
"284",0,2,100,100,100,98
"285",4,2,100,100,96,98
"286",0,10,98,98,98,88
"287",0,0,100,100,100,100
"288",0,4,100,100,100,96
"289",0,0,100,100,100,100
"290",0,0,100,100,100,100
"291",0,0,100,100,100,100
"292",2,10,100,100,98,90
"293",0,2,100,100,100,98
"294",0,0,100,100,100,100
"295",0,0,100,100,100,100
"296",0,2,100,100,100,98
"297",0,2,100,100,100,98
"298",0,6,100,100,100,94
"299",0,6,98,98,98,92
"300",0,0,100,100,100,100
"301",2,4,100,100,98,96
"302",0,10,100,100,100,90
"303",0,0,100,100,100,100
"304",2,0,100,100,98,100
"305",0,0,100,100,100,100
"306",0,0,100,100,100,100
"307",0,0,100,100,100,100
"308",0,0,100,100,100,100
"309",0,0,100,100,100,100
"310",0,0,100,100,100,100
"311",4,4,100,100,96,96
"312",0,0,100,100,100,100
"313",0,0,100,100,100,100
"314",4,2,100,100,96,98
"315",0,0,100,100,100,100
"316",0,18,100,100,100,82
"317",0,6,100,100,100,94
"318",0,0,100,100,100,100
"319",8,4,100,100,92,96
"320",0,14,100,100,100,86
"321",2,0,100,100,98,100
"322",0,0,100,100,100,100
"323",0,0,100,100,100,100
"324",0,0,100,100,100,100
"325",14,0,100,100,86,100
"326",0,4,100,100,100,96
"327",0,4,100,100,100,96
"328",0,0,100,100,100,100
"329",0,0,100,100,100,100
"330",0,2,100,100,100,98
"331",0,0,100,100,100,100
"332",0,2,100,100,100,98
"333",2,2,100,100,98,98
"334",0,0,100,100,100,100
"335",0,0,100,100,100,100
"336",0,0,100,100,100,100
"337",0,2,100,100,100,98
"338",6,8,100,100,94,92
"339",0,0,100,100,100,100
"340",0,0,100,100,100,100
"341",16,0,100,100,84,100
"342",26,10,100,100,74,90
"343",0,2,100,100,100,98
"344",0,0,100,100,100,100
"345",0,0,100,100,100,100
"346",2,2,100,100,98,98
"347",4,0,100,100,96,100
"348",0,0,100,100,100,100
"349",0,2,100,100,100,98
"350",0,0,100,100,100,100
"351",0,0,100,100,100,100
"352",0,0,100,100,100,100
"353",12,2,100,100,88,98
"354",0,2,100,100,100,98
"355",0,4,100,100,100,96
"356",2,0,100,100,98,100
"357",4,6,100,100,96,94
"358",0,4,100,100,100,96
"359",0,2,100,100,100,98
"360",0,0,100,100,100,100
"361",0,4,100,100,100,96
"362",8,10,100,100,92,90
"363",6,0,100,100,94,100
"364",0,6,100,100,100,94
"365",0,2,100,100,100,98
"366",2,4,100,100,98,96
"367",0,4,100,100,100,96
"368",0,2,100,100,100,98
"369",0,8,100,100,100,92
"370",0,2,100,100,100,98
"371",10,10,100,100,90,90
