"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",3,0.532350548223995,0.773793215542889,0.868635054861492,3.57515380937991,-0.165106569056581,0,0.363304251535808,1.08604524997035,0.595845708423205,2.43387020772121,0.145507210162787,-3,0
"2",12,0.105232428873166,0.677786765290387,0.893538848268975,3.29769167860782,0.510880650733337,27,0.00146122571767844,0.94131474176035,0.702734432425692,2.01440561620044,-0.0494911598190794,15,0
"3",1,0.223371602190983,0.590982434860136,0.947580542826732,3.81580044460661,0.0791651220101707,15,0.0219999263573937,1.07001695964309,0.762661824311052,2.33991167156451,0.302433440226223,14,0
"4",0,0.965577728281034,0.761462738574602,0.867720312449638,2.80445932851991,0.12376130759539,10,0.00799282073344438,0.982323070693739,0.649966206493351,2.84461199208023,0.499551994922825,10,0
"5",5,0.1347554635589,0.63909985763121,0.932638811791338,2.56771410651524,0.366129614973132,17,0.020241235401417,0.99591707922448,0.809255159121709,2.41926353379964,0.363307317429531,12,0
"6",4,0.132386772449937,0.92127802898079,0.881094590897355,2.77775383632168,-0.396925184960236,1,0.0396860215209885,1.10799960939353,0.578967135385645,3.79105420948575,0.452316136166355,-3,0
"7",1,0.994064770744285,0.926403240196085,0.882869955828547,2.70596487704409,0.0378549215528772,5,0.00733381200545085,1.1595569713428,0.589542066172888,2.83249370140828,0.473884258719492,4,1.11022302462516e-16
"8",0,0.632825018896127,0.851195582635276,0.827724441368345,2.46084623011288,-0.0911830068083534,11,0.155577200427665,1.03130640142702,0.583171888153333,2.41291396051528,-0.0296831395656382,11,9.84767822842514e-14
"9",1,0.391599795652214,0.760039601894127,0.951750024250802,2.44684550532045,0.0380231331923016,0,0.0173541215239089,1.18147202576331,0.69178941063835,3.45869330696284,0.515921347290061,-1,0
"10",2,0.187591474877656,0.770109209823798,0.908800345633364,2.80410115305115,-0.282162967377353,5,0.178795667249474,1.13387041008476,0.607474349766868,2.71557148243288,0.0590953158999784,3,3.88578058618805e-15
"11",0,0.389059265693962,0.892019215787559,0.893718884705978,2.98235379830623,0.121917693728704,1,0.135697765863322,1.11787091160457,0.556603854266121,2.58910447835462,0.0306705678469066,1,2.60347299274599e-13
"12",0,0.752446720987058,0.621992471486033,0.986857543539035,2.76433713526158,-0.20755603149184,1,0.0237009819703307,1.14959047874955,0.645793473549308,3.28132727836776,0.417350943675869,1,0
"13",5,0.111104897606562,0.792477258797183,0.894539464951176,2.48207409357961,-0.189735951555188,1,0.0578862884923057,1.14628408019456,0.687578197490552,3.0973670830664,0.436928902945292,-4,0
"14",0,0.617760197147315,0.741398901004685,0.931376194340283,2.57274526057517,-0.10827023978386,29,0.0095813734144671,1.08868365811743,0.798390457693537,2.17445212130201,0.249219310348281,29,0
"15",0,0.563911103906436,0.695386280016478,0.870796110399701,2.79461140950453,-0.183216639662599,3,0.00179513747131955,1.16605859279443,0.631304346604568,3.43131796565045,0.676805195919389,3,0
"16",2,0.455233479288625,0.620553521207139,0.96258863030428,2.55214918314679,-0.129571105862111,26,0.00372273864205689,1.01893037194717,0.720713658993479,2.20000479050579,0.179633807081424,24,0
"17",0,0.724883649263801,0.680725081421249,1.01851040415256,2.91604372218759,-0.114835053489312,2,0.119326707917295,1.12602160472566,0.730845273033479,3.1310052326947,0.287579314325303,2,0
"18",1,0.100587687620741,0.829568509845563,0.851013566632328,2.80641327467966,0.450721235514972,27,0.00135036321133108,0.965011620667272,0.709245605472701,2.08537200341141,-0.014960604665646,26,5.73097125311506e-13
"19",6,0.212290428192438,0.642901208690109,0.925088050881854,2.43512650616323,0.00994188997372675,39,0.000610332415783053,0.989311174127385,0.698869485875633,2.04932952051816,-0.130987728333324,33,0
"20",6,0.481875898371599,0.644414104215781,0.903767889773583,2.40224243860963,-0.0733096142213313,5,0.192534634830957,1.08414550002644,0.625591497960515,2.45312515666126,-0.0814860949229384,-1,0
"21",0,0.0169497978420095,0.618147170724789,0.87229260905059,1.9924629549973,0.159016629102743,27,0.00428585403832664,0.995878584564585,0.75328508069819,1.96189338349917,0.150661466270137,27,0
"22",0,0.731222162516867,0.616208783274494,0.832332348600173,2.51906410011808,0.0837337012654397,2,0.0118936364508331,1.09820077566587,0.746618416213561,2.92056309521298,0.532718181307025,2,0
