"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",1,0.291279398161404,0.850652984479141,0.937097413369177,2.55442403603446,-0.220169494664374,14,0.0392448082066454,1.14380112966125,0.715625004155549,2.29581097278587,0.0513616647695052,13,1.11022302462516e-16
"2",0,0.618526965876862,0.744076483198531,0.870386157506825,3.01174567753643,0.0478595196998759,13,0.00742790477150182,1.12296708777835,0.77338820038294,2.02666349004871,0.225666989157868,13,0
"3",0,0.783071242811434,0.856493116471479,0.947149758237489,2.6148152134498,-0.0448546637132525,13,0.0157508357837583,1.1560405901574,0.73540778673679,3.377101661948,0.428622951888957,13,0
"4",2,0.201574274635488,0.647384825464606,0.912703708159901,2.37000734495703,-0.156505408127553,14,0.0337023652440845,1.11102754752824,0.758163556570491,2.51320359036011,0.275879672143523,12,0
"5",1,0.549416004226233,0.923713614413458,0.937910541943773,3.09251109492537,-0.29288713517994,31,0.00291863287371369,1.16060832785797,0.718672189503297,2.3031019666771,-0.0899314850290648,30,7.7715611723761e-16
"6",24,0.107475300483376,0.703987891103945,0.945572239846175,2.46148389234005,-0.258758986447423,1,0.0767116815881203,1.0881037296178,0.64590835976785,2.77703975940528,0.342031171404225,-23,0
"7",0,0.517923046888783,0.938518729227204,0.882985314575609,2.3073229902494,-0.087388976323147,6,0.0485573071840493,1.2185271006419,0.705100852931473,2.20121406806354,0.0536479534162706,6,2.1538326677728e-14
"8",0,0.0790143533991122,0.759874183947823,0.828706684031344,2.53952417210219,-0.321767711843127,22,0.00500743297316163,1.08316345399445,0.758239246247248,1.93323079191009,0.0155631706868885,22,5.55111512312578e-16
"9",0,0.872720572490103,0.732378767832932,0.95148148363055,2.52260994043858,0.0557250303963251,12,0.0574876461515246,1.06404526168362,0.701788276555335,2.18922397522587,0.091408736501348,12,0
"10",0,0.163248440772104,0.559712846824367,0.982347998243884,3.05327838833019,-0.096931786420616,6,0.11988491303925,1.00539841086743,0.671394597792958,2.49558414092791,0.148537295933096,6,0
"11",0,0.68075068966222,0.791026308691559,0.892040658673782,2.58870287014893,0.0844404525054457,8,0.0410143196883388,1.1364125237125,0.717412478591915,3.4451735721816,0.477558968336531,8,0
"12",2,0.62751729830864,0.74266956747213,0.832312882347467,2.61146031209833,0.245444857433938,10,0.0394764007762813,1.12331772705292,0.676692366381454,2.1290794279976,0.104264061676814,8,2.22044604925031e-16
"13",0,0.930608428028407,0.639617555191078,0.859395501165676,2.58203918821152,-0.0468283888343439,1,0.0980124315489491,1.19975184668716,0.708810062277605,2.62239932003236,0.26166151902781,1,0
"14",0,0.254868824840228,0.904455740259875,0.875502533472687,2.23961356331034,0.00376156409526789,2,0.00500800419794504,1.24933523735354,0.726294330299452,4.25938126578435,0.642217016132548,2,0
"15",0,0.483486239949754,0.568813847179194,1.00819087942916,2.53114213382179,-0.0804879034453675,5,0.0601771989470315,1.19648767205208,0.749041034929325,2.64383949685084,0.110349507215953,5,0
"16",0,0.79006188343967,0.801551197833103,0.897569592504261,3.24207594281865,-0.108252721227546,1,0.206056287533728,1.12440048520123,0.634588449506679,2.42247824579009,0.22804292015404,1,2.22044604925031e-16
"17",3,0.93062681947446,0.648412941254024,0.91910876264133,2.94990765605038,0.116649023954237,9,0.0235284784756535,1.11684804004331,0.654572943581163,2.15354370641436,0.00536908689176085,6,0
"18",0,0.465697606352175,0.782803075246705,0.912510337755244,2.4385882429529,0.0353034399642963,13,0.0127460074148985,1.03539042155323,0.647003690741151,1.97693682519767,-0.0989119307411104,13,1.11022302462516e-15
"19",0,0.291000149769537,0.619594458979225,0.932285289919147,2.41022420229837,0.0567135932428194,13,0.0782293889527137,1.14391911373215,0.744848425761473,2.3363892398504,0.14051398578933,13,0
