"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",0,0.73589858438549,0.397293658268818,1.02955604607018,2.63736072413014,-0.130874534397731,18,0.010805723930764,0.837781029155862,0.692862860547177,2.65152054834637,0.467078504075217,18,0
"2",0,0.329641551698829,0.596122144223269,0.942082445083913,2.76501922985019,0.169954501654812,0,0.133585052968978,0.945612304619351,0.644272429836665,2.560012517994,0.263249717260577,0,0
"3",0,0.349326993160254,0.553372569553502,0.877135523137042,2.46798539254707,-0.217266692494922,11,0.00107603078559448,0.896351971388757,0.768305761645139,3.6418689620068,0.722553894633321,11,1.11022302462516e-16
"4",0,0.66360951703012,0.522821234974028,0.816997733716291,2.51423571691068,-0.148554116961321,10,0.0097704402206389,0.85666390490739,0.679800796517127,2.99152388617077,0.471372182608724,10,5.97299987248334e-14
"5",2,0.726689996702978,0.500703826816957,1.16413600824475,2.91012964276201,0.0649302661367309,5,0.00364495402861043,0.843491762045673,0.705595453431608,1.97510826486108,-0.0703645535498356,3,0
"6",2,0.167122131081857,0.497070123175618,0.837138435480686,4.060623885899,-0.0409738195863211,6,0.0129739870121,1.06570363520485,0.720410400875028,3.19645132674171,0.471292554592179,4,0
"7",1,0.1688776634165,0.58470217892614,0.889991715239934,3.71295555140244,0.430593398418762,14,0.0100087081957229,0.858664120797619,0.717938159508815,2.46817515252813,0.310162062491519,13,6.66133814775094e-16
"8",0,0.669090738319388,0.643205354092122,0.813841253762983,3.02149621921594,-0.259254943950478,20,0.00750663015487751,0.896568654559418,0.764275612737462,2.68814612928892,0.464855231626051,20,5.55111512312578e-16
"9",1,0.389152569078269,0.305123768922968,0.90076515022276,2.44865487259019,0.119388906516734,24,0.0205691393257916,0.852887780112904,0.742978220404864,2.66736942193708,0.447157937487834,23,0
"10",0,0.272321646548776,0.656513794912207,0.832593772350252,3.04300029922887,0.345138168457356,26,0.00341000197635119,0.847302504200116,0.741925865740239,2.63350384463785,0.514237970542838,26,1.11022302462516e-16
"11",0,0.317203586059488,0.653965281221194,0.879510814393823,3.96745149563558,0.00782152592204901,6,0.00267394280970513,0.891552388681877,0.744621798980455,2.12643182604849,-0.190031032836418,6,9.43689570931383e-15
"12",3,0.618703854651767,0.703156855925188,0.897517916079382,3.03818103562377,-0.0170510179485283,1,0.0499334160254128,1.01496540188938,0.754373160469928,3.07931705829938,0.462792142144269,-2,4.44089209850063e-16
"13",0,0.769509134298293,0.539734944492003,0.993931572311151,2.73840840619432,0.131216726714381,31,0.0176513691344451,0.922421888380195,0.698344004418254,2.2768485661643,0.256647443780048,31,0
"14",0,0.542379629665518,0.535565812365189,0.922179044979826,2.85173847913373,0.0853887819142691,32,0.000983881882972663,0.78205756697283,0.731544736610925,2.54450664974359,0.532555643958574,32,0
"15",0,0.805230327509081,0.534069852224138,0.909812952767721,2.58313979986352,-0.0240702501486425,40,0.00024968431250029,0.920429804321644,0.779546656649676,3.54603575609455,0.849519715324293,40,1.55431223447522e-15
"16",4,0.372684954897243,0.444641857938862,0.982560097424881,2.55414370272032,-0.175350227737297,25,0.00772406518802124,0.874775433608538,0.811957785142197,2.40822536332782,0.340967414519718,21,1.11022302462516e-16
"17",0,0.866993077785752,0.605055953997025,0.97442392061249,2.79049330268453,-0.105791437044502,13,0.00462402799665624,0.913356683663825,0.716893003528169,3.4431477185927,0.695814627456706,13,0
"18",0,0.722346772812038,0.470820243856105,0.909124022322954,2.52607131854738,0.00668586223772688,5,0.0182984487882825,1.07666099319916,0.755301112417093,2.84791095346776,0.522824100086044,5,0
"19",0,0.859905944117089,0.551858722538069,0.970604357433461,2.71989293010528,-0.150930672439913,6,0.0478208752249918,0.969904999645723,0.713235877138615,2.31083885872926,0.0114674200052547,6,0
"20",0,0.162903956087571,0.563008254927654,0.957970686506304,2.23181779246105,-0.0403431142697374,11,0.0123449333049404,0.866808340241878,0.654026486231996,2.33503605875812,-0.037371961503209,11,2.99760216648792e-15
"21",0,0.339580863108898,0.393570737088243,0.963583471673787,2.5757686741441,0.202756392980155,23,0.00424100478107766,0.83433876839576,0.807604151193267,2.1808117814269,0.336440471864146,23,0
"22",27,0.0807251584026597,0.311143740454459,1.04270821018586,2.18079865783942,-0.181939725043074,16,0.0108356716053618,0.877303072343039,0.741265694939467,2.82045043490071,0.517518860951042,-11,0
"23",0,0.565169729788205,0.607683839930255,0.921556483919764,2.52042524198407,0.129014610492171,12,0.000377630586532118,0.947433891222837,0.725894932179083,4.68413552189973,0.921936939863513,12,0
"24",2,0.957315137384966,0.266475868044524,0.930954685802357,2.67483425306098,-0.0374724662023271,9,0.00811897507457288,0.734645450484587,0.723282843655745,2.13564018236587,0.220544043747356,7,0
"25",4,0.117196331957803,0.621619612853943,0.973986318566198,2.67255127465762,-0.342279547761923,13,0.104456159302554,1.05257938356627,0.711543892039419,2.43483123313218,0.133146581191675,9,0
"26",0,0.959857335066248,0.565249452592398,0.924082776803521,2.8722834841186,0.0214066461408906,0,0.0716172360228519,1.02214962981467,0.5965655052307,2.12108201173982,0.0252120707796468,0,0
"27",6,0.667027651557307,0.395962892728799,0.913797327122247,2.71213000679507,-0.064656948550416,26,0.000947261310489022,0.89196793233756,0.838809528233384,2.82678117354299,0.556571999471192,20,0
"28",0,0.950706929358156,0.556994500761355,0.919093196554953,3.19339602832344,-0.156994858451861,8,0.0182205374061085,0.734273667277592,0.71047957968601,2.12704903561888,0.248627459175686,8,1.16351372980716e-13
"29",0,0.303736559574985,0.40173790991656,0.863052593430633,2.4660101245687,0.0294099857588713,11,0.0231194913534919,0.845704584078092,0.717682194325294,2.28468165588488,0.312684348398802,11,0
"30",1,0.37283881941156,0.6680684569019,0.845342939894549,2.53782732110296,-0.0371727994590616,18,0.00339114709503625,0.805573401173217,0.634962243593699,3.90991531386511,0.579969172824015,17,0
"31",0,0.249768628640111,0.622039418842755,0.847005217043066,2.97166706158487,0.296391292385874,23,0.0124425599270176,0.873279239585028,0.678587733153045,2.10671896241586,-0.0258745302027375,23,1.11022302462516e-16
"32",1,0.309436509891713,0.256139003223568,0.960467716477004,2.51768336116265,-0.213382834977487,18,0.0671465208064624,0.884978152990237,0.733886115864527,2.32797364242997,0.18691729318027,17,0
"33",2,0.604705425051333,0.665934832988808,0.942696834777714,2.84015323237957,0.0990137851079616,19,0.0224108809888056,0.95857566249539,0.710164790338138,2.15672010691268,0.0474834003707946,17,1.99840144432528e-14
"34",2,0.232518281147108,0.526174857212333,0.922080293971794,2.39385443980842,0.0856170922760745,8,0.0219136043280506,0.81701325495256,0.728476766093622,3.0378084594322,0.518452829474398,6,3.33066907387547e-15
"35",0,0.383122430974445,0.65300125381561,0.916183457864867,2.72164478358317,0.260730465125822,15,0.0831344971348681,0.863246094248853,0.621785745997953,2.28516678582222,0.102918174351026,15,0
"36",0,0.87246984295667,0.481102153102357,1.04478596378943,2.98853155682611,-0.0527887231108102,1,0.00425659038612291,0.957275035633301,0.695129881378057,4.70188555509327,0.74468279064303,1,0
"37",9,0.0836159624258264,0.541491187134052,0.850124362936979,2.97955368185891,-0.449455067477167,18,0.0136972367408629,0.868453094922677,0.765210614129053,2.05293327546433,0.198642714029952,9,1.49880108324396e-14
"38",0,0.771706674181427,0.487495169463566,0.817304072118215,2.53927166189956,-0.118686311074031,26,0.0013828700357167,0.91844154170913,0.749848136276849,2.99174934629835,0.237702267467084,26,0
"39",0,0.697415144034812,0.502302130917389,0.962786661707191,2.83063430451242,-0.0369160158158582,7,0.01468179431889,0.948373726954829,0.82522296604891,2.88169397959264,0.42860565455501,7,0
"40",0,0.923345135354412,0.664630129352089,0.94382295618451,3.10360719676742,0.0855986650622456,18,0.0224400683352741,0.913428928304031,0.680974582971518,2.32831695850044,0.273834733097171,18,2.55351295663786e-15
"41",9,0.230870570820141,0.38562445001525,0.971430747100044,2.61697198646071,-0.11186555322543,12,0.025454914473303,0.852953897874412,0.687651194975118,2.55899340195335,0.233968155124001,3,0
"42",0,0.41546565879711,0.480363118109224,0.942865466924668,3.74802012107108,-0.0695088907411878,12,0.0175811704438731,1.02160940775704,0.749022286240325,2.35786903080758,0.352352329519339,12,0
"43",0,0.142028093344943,0.366543984693368,1.07284110113115,2.89317111201695,0.412187342473382,7,0.00437089057896452,0.815280241086011,0.761494217136623,3.18245158067769,0.657198956285193,7,0
"44",0,0.173246610835298,0.560434180597022,0.898409886721796,2.56830137664803,0.246450898042009,29,0.00347367786256226,0.902029440178617,0.747661022219116,3.40952653907761,0.613156656549764,29,0
"45",0,0.847816595642114,0.629524212350193,0.938654692663635,2.800436210063,-0.091656708811094,1,0.0651997626823187,1.01661290154333,0.740919791964156,2.24054279123571,0.206542825559154,1,0
"46",0,0.265852594254913,0.518256646133598,0.982898098217629,2.83425150423311,0.137312441578556,3,0.00445304142097431,0.948120318697057,0.643333512118837,3.17576572116798,0.687220704418026,3,0
"47",0,0.415505055469879,0.477636747238579,1.00746257061663,2.35537298446628,-0.0706145716727463,26,0.0116428544586825,0.795871840965387,0.748350267979715,2.09091488344673,0.210324314601517,26,0
"48",2,0.695438654962197,0.451622817573757,1.00413989764902,2.69486737172565,-0.236261517204424,9,0.0179647027896034,0.830681182871699,0.758373908447771,3.44401361781026,0.637680532167515,7,0
"49",0,0.937789516298437,0.472675110489252,0.854765908711104,2.68029396086299,0.0104668737691235,1,0.0986303484613013,1.00764416188305,0.71545691126495,2.60745854583828,0.166320559878294,1,0
