"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",0,0.439266288755721,0.626327821879823,0.95933036838055,2.54683185839578,0.0862469738516983,27,0.000434408803584915,1.12333102466443,0.708092283496636,2.29485961864873,0.225384887616879,27,0
"2",10,0.066935640814151,0.659891061717974,1.01211217256684,2.39829303951678,-0.0912901588512395,23,0.000612673643203217,1.10278577029537,0.625027847089992,2.13542456566687,-0.0680384734167202,13,0
"3",1.5,0.244168364373006,0.553545899571598,1.02519772629783,3.75402092358283,0.172878193350264,10,4.88494195381713e-05,1.07305575543511,0.70151352469995,3.0160149940948,0.622011576318672,8.5,0
"4",0.5,0.150411785002268,0.679116327289808,1.02891737367103,2.36172918730093,0.11189657367659,30,0.000243569292550997,1.09544608479481,0.707658188071999,2.22553844409794,0.178692479967636,29.5,0
"5",0,0.926884632179596,0.730615418049867,0.968524136171986,2.97051100759078,-0.0259384711108029,1,0.00356659024460143,1.12815757181392,0.648619312780966,2.93534846687244,0.4413454594853,1,0
"6",24.5,0.00731609823089185,0.528826376359704,1.07619947963236,2.70749664017066,-0.309022213977841,22,0.00171508582210238,1.14598949566639,0.728285448684473,2.8800357903889,0.362892136887595,-2.5,0
"7",0,0.42982774035279,0.694351117820618,0.929935361212699,2.87484037525348,0.0764710059666266,17,0.00295322274456642,1.15260879010118,0.648775314673702,2.37064310526233,0.0769191600945543,17,0
"8",0,0.980495974271819,0.599502459217303,0.93197771436982,2.73921266832726,-0.00755389596884551,2.5,0.00209484649062475,1.11599866849506,0.640752882727197,2.29248092099698,0.261920324361803,2.5,0
"9",5,0.112850787958045,0.669405712377609,0.968779396730959,2.39856729112267,-0.132656928122064,28,0.000643074711160169,1.09767093619858,0.730386646669308,2.39628906950306,0.0949811981129052,23,0
"10",4,0.221522842374385,0.600270738467187,1.02331910316399,2.79787811520745,-0.248096532677003,7.5,0.000480864101812711,1.11929297157137,0.710716060220204,3.04275321189186,0.539390355789614,3.5,0
"11",0,0.680019576084607,0.671384761932098,1.05023165846726,2.55751604223462,-0.0154854659274066,8,0.00158156837313673,1.12377617762312,0.634090313220853,2.18059706619899,0.142949519449321,8,0
