"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",17.5,0.000202671717319507,-0.36613142931139,1.08645564278425,3.05270173231244,0.55007345724777,43,1.22992155340902e-06,-0.272387333644219,1.13847745694025,2.33120563362596,0.453817264500248,25.5,0
"2",40,6.93365125571544e-05,-0.47134093257899,1.07496868012241,2.698377030399,0.537949741697471,52.5,1.83433671505124e-06,-0.434440624103712,1.05225371619923,2.54858248650923,0.545575651445378,12.5,0
"3",49,8.16022077297841e-05,-0.510157271453819,1.13087605101254,2.83388600901992,0.578927184712663,44.5,1.58896735438361e-05,-0.27978117701879,1.07975443573812,2.48451169684223,0.4340035390565,-4.5,0
"4",13,4.8310152594819e-06,-0.305831668248737,1.214357536531,3.24887590926154,0.766520703463345,57,8.61544195650538e-06,-0.134680307514434,1.15140275723414,2.16975979687862,0.278572948733097,44,0
"5",47,3.48359747634278e-07,-0.434115164722611,1.08501634197436,3.38510786042313,0.856816922188429,41,8.58477407854118e-06,-0.322021647176429,1.0830504271771,2.46874659624922,0.460357879831876,-6,0
"6",40,2.76943783512024e-07,-0.40190765354898,1.21279468533067,2.82858167246741,0.724925575111238,51,2.58694119942942e-06,-0.291252822487908,1.1163003510814,2.26475326954702,0.33195126322481,11,0
"7",32.5,2.9840739767244e-07,-0.501744819856137,1.09794686583302,3.33623961143319,0.800316428040723,53,7.81008813727256e-06,-0.314781254166785,1.09668267624757,2.42933494595649,0.444507237314671,20.5,0
"8",14,2.45664036196027e-06,-0.457484160128463,1.22632088180507,3.74882204667064,0.867081988903367,49.5,5.17619762817197e-07,-0.266385947907976,1.14050904587493,2.17093338514696,0.400463458951045,35.5,0
"9",58,4.44234323337069e-06,-0.408901400028776,1.06293374916679,2.68377286721541,0.636466479801386,55.5,2.58762342686827e-06,-0.279544443167233,1.05523709102217,2.32512991795958,0.423431700124895,-2.5,0
"10",43.5,4.78912555519035e-06,-0.495171533608569,1.16363593738989,3.29262346019963,0.78616591180805,39,3.57142445767338e-06,-0.305465737551,1.13624713607446,2.40400536741272,0.441939192333053,-4.5,0
"11",55,1.75342192120541e-07,-0.436876702213867,1.07165018319739,3.43229980829174,0.890659514676164,50,1.33315228142043e-06,-0.31382008296218,1.13007472790051,2.48602026303525,0.531311612503485,-5,0
"12",37.5,6.25178741204033e-07,-0.426212116881203,1.12729303501356,3.09595998035423,0.758471622176748,38.5,7.74260646086361e-06,-0.21690234353826,1.08874969018586,2.51116300565499,0.433160623965533,1,0
"13",42.5,1.06097398385311e-05,-0.475766369168146,1.07866639516386,3.08301132688138,0.684964635276336,51.5,9.8045923926438e-06,-0.215862498064632,1.07546747017773,2.16745634216688,0.286230347644336,9,0
"14",58.5,6.76904058202353e-07,-0.369340816137247,1.26305023764229,2.80309079550532,0.694361358774108,65,7.04926159923827e-07,-0.295904172581535,1.14141012848893,2.28392685177661,0.45405903610382,6.5,0
"15",35.5,5.00706503974429e-05,-0.56282398141192,1.12057732249108,3.2844426334761,0.644424674174226,44,8.05246791777792e-06,-0.363915622819736,1.08082006817494,2.49708240749468,0.490920920571999,8.5,0
"16",45,2.44555306591928e-07,-0.412957488942905,1.15783693261799,3.33776754369599,0.863018984576778,57,4.4912073553582e-07,-0.199274823167182,1.12441242896588,2.24382198385192,0.459606578279452,12,0
"17",45,1.05508404965452e-08,-0.463081792697995,1.13334475215444,3.27120462144325,0.917535332379395,62.5,1.55552659685711e-06,-0.215017493212274,1.08749965620094,2.35433567289936,0.410905543321152,17.5,0
"18",60,1.19534323365152e-07,-0.550516649062935,1.02379130660429,3.49120090847509,0.907767792779325,38.5,2.54011631400683e-07,-0.420376860882356,1.09212619982338,3.19741699531323,0.7579512496977,-21.5,0
"19",44,1.04941930595379e-05,-0.27025157590145,1.19940303336149,2.50712213729413,0.503924886928825,65,2.73616698871851e-06,-0.0114501100482693,1.18019551843581,2.03216092644768,0.252505270475238,21,0
"20",39,3.21856937566259e-07,-0.46288797672069,1.25632526523051,2.97343571957451,0.768207333786407,34.5,3.90455086353476e-06,-0.257091407106375,1.0894609982011,2.45053087823092,0.462867153415839,-4.5,0
"21",39.5,0.000156849229711978,-0.42929532371363,1.10625368875231,2.89170953683332,0.557549375503683,71.5,1.66617455251858e-06,-0.138401587202999,1.10302263422643,1.98934617186188,0.209055510930014,32,0
"22",42.5,1.3102456435241e-06,-0.472457593516282,1.18073018511919,3.08410370352073,0.762743772671662,54,5.83288492959246e-07,-0.188740654014911,1.13447531632201,2.25246933125957,0.441189438787613,11.5,0
"23",54,5.46699044174449e-06,-0.471582408447602,1.17623922685833,3.11973528144669,0.72612638804669,56.5,2.32035773426664e-06,-0.192904942033535,1.12844857521077,2.04402208462954,0.291402157328807,2.5,0
"24",47.5,1.28145292149738e-05,-0.273268398843574,1.16418835831515,2.59740082548029,0.57509462619625,48,2.19084949290621e-05,-0.104230146696812,1.14185272055686,2.27434900713461,0.30396700266854,0.5,0
"25",62.5,5.16027495775173e-07,-0.481640708334379,1.12514889731477,2.8896281868517,0.723900443409835,62,4.10438463060851e-06,-0.292928252244864,1.0683749450253,2.15118830311913,0.3277814957887,-0.5,0
"26",45,9.63513836892081e-09,-0.513814177546847,1.13680048448589,3.72919108018571,1.00209994266838,54,1.94761369608433e-06,-0.314071279892954,1.08695759842061,2.48648299984354,0.514471886341248,9,0
"27",26.5,5.7210746417847e-05,-0.432165744788918,1.18316966057054,3.1003458614237,0.614861554751174,35,8.14996518994119e-07,-0.209121342025593,1.14768682834524,2.53039868973644,0.55152073836866,8.5,0
"28",46.5,1.59094199515593e-08,-0.561197632798326,1.17601108520987,3.89251422122294,0.992868369528715,51.5,4.01360362865109e-06,-0.366540623459671,1.09083835710721,2.42460189825595,0.436458685391438,5,0
"29",35,6.389683735404e-06,-0.4122558467256,1.20194101246725,2.98453756413157,0.697276048036344,68.5,1.5841771490286e-07,-0.349042914902356,1.0849529569719,2.00728407573213,0.361423023325019,33.5,0
"30",53.5,7.48653944289201e-09,-0.455585564974826,1.19231324959864,3.31708069932762,0.934282836468881,58,4.57540701496142e-07,-0.301359238024381,1.09739192239948,2.54299333980478,0.578294831179747,4.5,0
"31",29.5,0.000101282276397197,-0.416149412092279,1.25262945411854,2.71894274345275,0.523941491860544,55.5,1.34527531309353e-06,-0.24315589966141,1.16006380426208,2.24565992612111,0.415139561025082,26,0
"32",32.5,3.54916650447656e-05,-0.318616887097714,1.1831147133285,3.21663438630574,0.708153553985234,60.5,2.90516209165559e-05,-0.125550551720131,1.09436997432583,2.28244074410053,0.252925102089644,28,0
"33",23,8.12388523738683e-07,-0.4230108451321,1.10922588103767,3.27493213781641,0.813420927703765,41.5,1.28659372097124e-05,-0.39875824202039,1.08868554374281,2.57025003886719,0.484000258242637,18.5,0
"34",8,2.83771156918168e-05,-0.361101405191416,1.08964762728965,3.21862976599952,0.708524356135108,52,3.09393894003547e-06,-0.383016942652773,1.14368952626425,2.41873804216294,0.457431130367653,44,0
"35",26.5,4.37912693319166e-06,-0.523561890071618,1.16557801571707,3.2372282298905,0.727059071898607,49.5,8.53282728705989e-06,-0.377668006453566,1.0882438338262,2.34314203677704,0.419287951741094,23,0
"36",19,1.32930821736761e-06,-0.347435485920877,1.16188520472316,3.67700178637002,0.88379113729059,45.5,3.78122610623326e-06,-0.321736175528621,1.09092630024743,2.44685370599736,0.467041531288925,26.5,0
"37",48.5,1.18735019564721e-05,-0.504818120352597,1.11754290903766,2.93078274007235,0.671665504790559,44,1.59948153999779e-06,-0.399192716183009,1.11959832990691,2.59161214339678,0.534583396854382,-4.5,0
"38",35.5,2.9755632696835e-05,-0.409133686738847,1.12460460400487,2.86547780792903,0.602623282748782,47.5,4.10955911745037e-06,-0.39002321110713,1.09409189102678,2.26127778992277,0.358057947579497,12,0
"39",29,6.98269237019036e-06,-0.275895597996626,1.13121809795172,2.91680865233256,0.691363954706256,58.5,7.58699318777641e-07,-0.244270089470815,1.17596721174512,1.89715934857015,0.173241659311306,29.5,0
"40",35,1.02334908018988e-07,-0.270875481264783,1.18209613336667,2.67291470041919,0.707400805544452,62.5,6.95559045423799e-06,-0.0422020998511277,1.16334543428424,2.11108253159601,0.230568724406908,27.5,0
"41",11.5,0.000134713110131839,-0.526293048970385,1.09053359196174,3.62914732868082,0.651200570424802,56.5,9.02446356644859e-07,-0.511707130687356,1.07732559607968,2.25410926535777,0.432673619634242,45,0
"42",27,5.46637339561757e-06,-0.330329714331487,1.16865270066616,3.34204668619412,0.78001826347944,46,9.10769848122069e-06,-0.303391168855375,1.10129180231667,2.34894963453169,0.409273057014642,19,0
"43",55.5,1.22673157771482e-05,-0.452806815401094,1.03034745492844,2.77248005777968,0.640011123054298,50,1.12514423574967e-05,-0.259402282119198,1.05176332981747,2.0821400317333,0.212361364814524,-5.5,0
"44",5.5,1.91107993028329e-06,-0.449765316729161,1.12404091029307,3.55659198347127,0.861531459526928,42.5,1.24724957227756e-05,-0.28645616825022,1.06489364545982,2.31464741189207,0.338558438243887,37,0
"45",44,2.329855878849e-05,-0.480957761099986,1.15830271800817,2.65578522178471,0.591193051439299,43.5,4.63928079982046e-06,-0.292480268392073,1.138682091979,2.30986216016572,0.40351149437552,-0.5,0
"46",3.5,0.0225657145918223,-0.390840006553411,1.11186451329659,2.88574976558634,0.387098540466254,45,5.32500193951307e-06,-0.323664355673044,1.0825741817992,2.27887468704855,0.387932684222712,41.5,0
"47",22.5,1.0737539425257e-05,-0.349878214089561,1.18073418320626,3.06809620580338,0.702286713844884,45.5,7.81183653372909e-06,-0.262670207738066,1.14985503388112,2.29083391850982,0.370301769829672,23,0
"48",8.5,0.0141153505093678,-0.436703864845972,1.10219088704246,2.84286226625533,0.39369242411347,52.5,2.57826434173008e-06,-0.265356894744976,1.11305031009823,2.24369893665354,0.414089872081235,44,0
"49",26.5,0.000370768644531226,-0.376221524815367,1.18888466355862,3.01098815576993,0.586899679433961,52,3.55516387038947e-06,-0.360137767185648,1.07272272497657,2.42097820478188,0.477228373514932,25.5,0
"50",47,0.000105886745831961,-0.459756737052824,1.0968029470212,2.81800096169937,0.546988740066838,53.5,4.42491276042757e-06,-0.368754431129533,1.04284868759217,2.54113086175188,0.482169573222593,6.5,0
"51",25.5,8.45291308131105e-07,-0.400880702882094,1.14953644238587,3.31739378516568,0.786388717054253,59.5,7.88919951923991e-07,-0.158685190625248,1.13311747975684,2.46799929292199,0.507846203271436,34,0
"52",31.5,1.85697515498285e-07,-0.398633174460758,1.13573966736521,3.59363964485875,0.931718072510585,57,9.63613307636761e-07,-0.317905043349071,1.09310089740551,2.54471889405511,0.5599796644541,25.5,0
"53",39.5,4.0000573846639e-06,-0.50184088643024,1.13291912024054,3.48225844663544,0.808269237337818,46,1.80389758482129e-05,-0.381639918277234,1.02498729488509,2.3351328590637,0.332461418349431,6.5,0
"54",59.5,8.89823850286098e-07,-0.505170039735352,1.17937373838564,3.07133404564164,0.761333226676712,60,7.6426204979538e-08,-0.404020346169678,1.12083991978097,2.75765786046478,0.71197485486843,0.5,0
"55",38.5,1.56768383976145e-05,-0.364722105667775,1.17213417783269,2.76271701785792,0.543778246415947,56,1.68667159261503e-06,-0.256970192732582,1.15989928549754,2.37443381830657,0.474932367966051,17.5,0
"56",43.5,1.3815070002971e-07,-0.459935643900884,1.14738144455893,3.43836879163526,0.893023291631967,57.5,9.62403018643686e-07,-0.283164560872499,1.11506602122352,2.37565016121267,0.489704463574378,14,0
"57",20.5,1.6450139792261e-06,-0.417069452554666,1.16473418747017,3.35517219909477,0.817676752843752,41,7.23685028163856e-06,-0.252826118232813,1.15906375474344,2.25309966517246,0.330600644598342,20.5,0
"58",19.5,1.88047774136825e-07,-0.397213751167429,1.05143633756492,3.64744459875718,0.834239933373487,54.5,1.02640248806707e-06,-0.284427259063645,1.07247816845228,2.28131336397854,0.41554300887411,35,0
"59",59.5,8.12905646225536e-07,-0.446799037634321,1.08982798565497,2.76217123641115,0.710123719856536,42,7.04190342307228e-06,-0.36807908258479,1.10469530273118,2.65317079202701,0.506286227603255,-17.5,0
"60",40.5,0.000566460379839096,-0.33650578976651,1.19253847107093,2.74150296773825,0.488352159993334,64.5,1.04412649440367e-06,-0.0716854198111903,1.21382139863095,2.06214835831543,0.31351160620914,24,0
"61",7,2.17591695922846e-05,-0.365502220336692,1.08094519133173,3.36737023262233,0.760873343026881,41.5,4.42822768669011e-06,-0.252274996080251,1.12651180094869,2.3808190268874,0.434373240524252,34.5,0
"62",18.5,7.97024298806844e-07,-0.348636196259361,1.22292491663255,3.51164741952574,0.836451845715602,48,2.28600462990349e-06,-0.277933901574748,1.1233077481574,2.59529617522354,0.533263329177768,29.5,0
"63",10,0.000204174628078954,-0.41235174689083,1.10837137801137,3.30150417983706,0.628724421032098,63.5,7.95422500655379e-07,-0.416672195612938,1.0756843866603,2.19869011081747,0.350926500741365,53.5,0
"64",0,0.00120240616358083,-0.478550124022535,1.10707219202149,3.24776871108688,0.521262813426465,51,6.17409460520619e-07,-0.267257661125287,0.995229279619219,2.29377059372021,0.42668061449642,51,0
"65",43,1.05900934718664e-06,-0.358288708862089,1.19157497070684,2.70348219053707,0.67057759601507,55,7.74670842827709e-07,-0.23787884763414,1.18322021063237,2.14580299610623,0.414009601767806,12,0
"66",19,7.42629831412152e-07,-0.386475011640433,1.18553846363257,3.25018499568451,0.786798664661142,49,6.46083381866543e-06,-0.206629209962328,1.1435535422053,2.28098453481101,0.338957669975727,30,0
"67",41.5,7.69339537966644e-07,-0.538225120728711,1.01316053446099,3.63941240992967,0.855172675153063,44.5,7.34448147809393e-07,-0.386381122750939,1.03091641251162,3.03401981947258,0.669101589691704,3,0
"68",65,0.000436466878954703,-0.460463348643683,1.05765663597581,2.54383387743322,0.440769514470434,58,6.07704999983858e-07,-0.518447837126667,1.00132603740276,2.60609207062966,0.577849889577702,-7,0
"69",44.5,6.99720470043163e-06,-0.42323770794926,1.08922963300757,3.3922782197412,0.758565441449405,43.5,1.17945208260811e-05,-0.408968733867369,1.05561814822202,2.72272686104629,0.519840629311638,-1,0
"70",29.5,6.19268612330751e-06,-0.35748901867297,1.19884333836049,2.9116344355915,0.695140512340568,74,4.94782812401314e-07,-0.23552542011267,1.18327499025477,1.99359615981518,0.319453786403192,44.5,0
"71",30.5,3.70754043590965e-06,-0.405654031720486,1.13422620450029,3.55556383146739,0.829333500385285,52,3.18872497741015e-06,-0.265759273687519,1.12489921905989,2.44447690440284,0.460290411043973,21.5,0
"72",17,0.000557547859271196,-0.436671905869223,1.10738364130239,2.9938619696223,0.57678065549812,39.5,3.44337247077854e-05,-0.259941113728151,1.097182523652,2.56766754479595,0.401939281332954,22.5,0
"73",18.5,0.000102198961085313,-0.393196404748542,1.201129884478,2.7821456571878,0.418727544997837,65,8.45055597213358e-07,-0.273645961394186,1.12445148220503,2.11878312452715,0.343174205004516,46.5,0
"74",43,4.43259635667688e-05,-0.39719974253795,1.13703521426716,2.93101987664064,0.640715254223059,51,1.30113436092185e-05,-0.194669474407657,1.09809220128336,2.10235078727057,0.16953507876259,8,0
"75",52.5,3.07844260760956e-07,-0.44606962348281,1.07859260837128,3.24028494977965,0.823729532136202,46.5,4.80466978533491e-06,-0.321721311554155,1.06874675042317,2.74379082205714,0.557527615771564,-6,0
"76",36.5,1.22868628470953e-05,-0.311830895892807,1.16019462372162,2.94113562593847,0.655594748969195,60.5,9.66858045182579e-07,-0.311860974674215,1.18763187637331,2.2283489056325,0.406193475477793,24,0
"77",32.5,4.63253401063711e-08,-0.351543294995945,1.12787258272194,3.58808832553967,0.945654487482388,51.5,1.51325674956575e-06,-0.273024146448669,1.10351209113669,2.5864822230726,0.551003835884337,19,0
"78",45,4.11106487141624e-05,-0.450451530416126,1.13514027168205,2.83046430084398,0.552522454819825,49,7.64495441246508e-06,-0.187719747753966,1.10061036805406,2.21398262138119,0.325687019810726,4,0
"79",29,1.16217675544507e-06,-0.376208690555984,1.13241892631426,2.85904145938133,0.696242791454196,66.5,3.6973003310899e-07,-0.217378373491919,1.20396715164009,2.19645684149932,0.446734733783029,37.5,0
"80",27,1.31530272148992e-05,-0.275078291638483,1.18176012890101,2.76320324024106,0.633468254180918,56,7.13421028338411e-07,-0.23666359543846,1.11084401576025,2.10124360645967,0.352723259025029,29,0
"81",29.5,0.000521957299913173,-0.444222728469743,1.19059137514732,2.8656824407189,0.506417550263545,56.5,1.62526467221735e-06,-0.192822745533788,1.08941002820498,1.93379904685096,0.138802008093678,27,0
"82",11,6.59157492329491e-06,-0.371934563216148,1.17004000306806,3.08499063341734,0.676900813513626,50,9.16864882644386e-07,-0.350430018897387,1.17177698190503,2.54060358739,0.56325135770904,39,0
"83",23,1.91509037775006e-05,-0.379911907896037,1.19124891030557,2.9327828652208,0.634290640655266,51.5,3.21803317342489e-06,-0.269051457244809,1.11086247914146,2.34636830951205,0.405455004363744,28.5,0
"84",44,2.34724934425488e-06,-0.440109984931582,1.11305729972188,3.02397878021742,0.750510652653806,57,2.14406224076251e-06,-0.348074329444254,1.06625616177631,2.36819062889483,0.453734163592433,13,0
"85",53,2.37504995047733e-07,-0.48221442123267,1.11579515476767,3.09020212087748,0.800055247186199,47.5,2.35919038479026e-06,-0.312002249275292,1.08736013947737,2.52851260088762,0.529810844351929,-5.5,0
"86",19.5,9.44802859177038e-06,-0.406328971034607,1.16990174469474,3.09645600459728,0.708013226727905,53,2.66790586135226e-06,-0.23946728837916,1.14135252279057,2.06448495061458,0.252372337569767,33.5,0
"87",0,5.4577642140449e-05,-0.320901590748314,1.15048251021719,2.97866156952012,0.637772631159241,47.5,6.63393338279801e-06,-0.343172358464023,1.09310190292453,2.23036623588056,0.352414260896623,47.5,0
"88",21.5,5.93618301342194e-08,-0.478850985648425,1.10897930272115,4.31759586855507,1.02281935990172,41,9.59839208616257e-06,-0.240244130938745,1.0920435256451,2.50593542496524,0.46984389618794,19.5,0
"89",58.5,1.54695319843623e-06,-0.485056560221342,1.13943889335306,2.96295351767375,0.740271220820234,52,4.39935679099505e-06,-0.332548112073543,1.12112757327628,2.30787955658608,0.407156987084126,-6.5,0
"90",39,7.61626580903119e-06,-0.368690862716824,1.17454591060516,3.06580780865645,0.688141354110947,48,2.64748530594633e-06,-0.209999705824744,1.20471039481765,2.51654154941857,0.495233527369715,9,0
"91",44.5,1.87933748688679e-07,-0.376996540377076,1.13669770393229,3.48169300067577,0.674810796603367,43,3.7131176444062e-05,-0.261299615509634,1.05079382403226,2.33032862088676,0.290629727817377,-1.5,0
"92",22,1.70089656026043e-05,-0.404237415857261,1.05019832398178,3.30221268738628,0.654475675073981,46,8.31254238689686e-06,-0.230488358057629,1.06242966033211,2.24983952337,0.314581150371683,24,0
"93",53.5,4.12938524688557e-06,-0.437408372833345,1.11221653887788,2.94709894108813,0.695575864133257,67,4.39889486560782e-08,-0.288778817805274,1.11559133519958,2.13167442561515,0.465441998070114,13.5,0
"94",48,1.04691312501396e-05,-0.440855884842257,1.17678238859404,3.03179116742346,0.697621995702593,53.5,5.73929478210997e-06,-0.258746812184613,1.11910785741855,2.34363657181878,0.423846745469604,5.5,0
"95",29,4.43793170450991e-06,-0.34755518289103,1.1889926145881,3.46405539930886,0.742876401810139,41.5,8.12892275663777e-06,-0.279436999286401,1.12031972840169,2.47635797823825,0.405324982275174,12.5,0
"96",11.5,9.63230524198649e-05,-0.320513644404246,1.20935352784157,2.81156023679507,0.579997078497386,58,3.08145571238252e-06,-0.132493925420861,1.16692002773435,2.25364628715824,0.403534184334209,46.5,0
"97",36.5,6.2133378020132e-07,-0.439711339753367,1.15494039050656,3.07791272912869,0.759949537522847,52,2.08145016862627e-06,-0.331623781162452,1.10273928824844,2.50134580907794,0.516543825023428,15.5,0
"98",28,1.56559299967476e-05,-0.337771289589659,1.17379946982215,2.97396142874992,0.665337866584492,58,1.52505067809324e-06,-0.180813275497599,1.11437821496582,2.0135784442925,0.257179572119787,30,0
"99",44.5,1.07016752244487e-06,-0.489455596482605,1.18125645536647,3.00330302596124,0.745766851325612,52.5,5.80960307780341e-06,-0.176028479029043,1.09624788539299,2.13370046795084,0.260262746599659,8,0
"100",53.5,0.000195106123776253,-0.480273218700916,1.0226265881226,2.75256654613688,0.508370910354441,19.5,1.89208103861584e-07,-0.404627749656745,1.15670885163332,3.17523581788591,0.742866023876804,-34,0
"101",32.5,5.64058614320318e-08,-0.314395959835152,1.18670107799884,2.95209819393995,0.789833887896561,62.5,7.74897567187076e-07,-0.214950498036358,1.16937821653302,2.08470555169536,0.350457904805334,30,0
"102",17,0.00480962798641949,-0.335431359371131,1.07468695171134,2.70819314956778,0.427950925815027,41.5,5.65239531838155e-06,-0.197475036300851,1.16501680151861,2.16235507635399,0.273472889017879,24.5,0
"103",41,0.00060143060118828,-0.40051775173689,1.15899482756436,2.65287643979562,0.457422012274277,51,5.4298844468255e-06,-0.177784295866571,1.16481989660323,2.31152973443335,0.382691065378611,10,0
"104",55,1.3120477311426e-05,-0.508185654792795,1.17103642889439,2.68407520290419,0.607324014412991,64,3.82747737020693e-07,-0.277614435127418,1.19413445365734,2.14118531460505,0.40793640412416,9,0
"105",51.5,4.89753272126207e-07,-0.367736132387863,1.13850123761468,3.00978428983841,0.759718608324362,54.5,4.2466653244108e-07,-0.364553883665731,1.10357555409376,2.69922420212321,0.639184777997943,3,0
"106",40,0.000130543143450242,-0.288140569983547,1.13785651942818,2.42773006436103,0.460325411548744,59.5,1.02337440145121e-06,-0.183181937007362,1.15773720165001,1.98175950141984,0.245907200031003,19.5,0
"107",46,2.9450728783776e-06,-0.349831287666054,1.14437224781154,2.37400192295012,0.538247994009113,62,6.55998455829934e-06,-0.121585584628842,1.17464327974489,2.10233528449954,0.223938767505567,16,0
"108",55.5,4.03380681189298e-06,-0.553522333156391,1.06567064010836,3.28712827879414,0.765849009291895,57,1.11658476705258e-06,-0.438951006453949,1.07833403224584,2.19919370235113,0.387885637352009,1.5,0
"109",18.5,1.03330656267962e-06,-0.33924903876389,1.08510010536519,2.93156839531055,0.698307672082657,36,3.64156490097419e-05,-0.147743962453391,1.08635154531032,2.46347462267217,0.345141355516252,17.5,0
"110",42.5,1.13803374643942e-06,-0.301958286459116,1.06441146809931,2.8131774734873,0.710223205595495,47.5,1.62527292102823e-05,-0.265833460222933,1.07746628184712,2.40779990261215,0.395542375193015,5,0
"111",28.5,0.000178665763378904,-0.365693519943534,1.11880829589514,3.08140615498273,0.606318629769422,65.5,1.38942346101866e-07,-0.316245729855788,1.16584617863136,2.34876447898925,0.544938546960075,37,0
"112",54,1.21265105242875e-07,-0.198926066324893,1.19555252588484,2.673818926009,0.642290212449287,61.5,4.12804563720342e-07,-0.108613178403253,1.22564490064818,1.94652723515015,0.256152465161765,7.5,0
"113",9.5,0.000479667905658488,-0.440627987461801,1.10357980716836,3.15094633425773,0.624926028661303,46.5,9.39458740216133e-06,-0.426578454372693,1.06660610742407,2.54925243264307,0.474109333133587,37,0
"114",45,2.48827405366608e-06,-0.386908695902598,1.15434321490772,3.00755287620211,0.723654677443005,54,1.22273917226384e-05,-0.186754773350765,1.1214212074366,2.3313048175092,0.355269198706804,9,0
"115",3,0.000163584543751633,-0.411341890347376,1.09720655926968,2.96676764541225,0.600840998507181,50.5,1.50601181338062e-05,-0.25110630014971,1.0617961362744,2.24665195682718,0.313143437248775,47.5,0
"116",5.5,5.1235144429819e-05,-0.322190188070606,1.19975239964336,3.16808980406352,0.671196250416401,52,8.17772241619508e-07,-0.269807430999297,1.15097578566624,2.19294864289083,0.407352076780799,46.5,0
"117",60.5,3.55636234490021e-08,-0.518845876496418,1.13616591028759,3.16684631198161,0.878401155640697,72,8.69563645690304e-08,-0.406383704515218,1.09284946147311,2.31696556866156,0.558397179157607,11.5,0
"118",62.5,6.04876826146679e-07,-0.408183811821162,1.08208073660125,2.93329066832562,0.725326839711703,62.5,7.89067967892154e-07,-0.300612851133322,1.1140382105275,2.52990965217783,0.553013259241067,0,0
"119",58,1.86701868977259e-06,-0.324869186673231,1.1562843580374,2.60228613087027,0.63298011659346,62,6.19359733960456e-06,-0.169804263029706,1.1256321774318,2.12970462463248,0.284638948453491,4,0
"120",33.5,0.000140714876368889,-0.321676744257303,1.18006315628043,2.80753482301446,0.57754299551495,60,3.27761559100997e-06,-0.139240536788508,1.13979073785623,2.10723534674859,0.281789065537802,26.5,0
"121",27,8.03616801561628e-08,-0.40883479926809,1.16788882652556,3.39908194087909,0.912837180372988,37,1.513275755955e-05,-0.19372492501677,1.10594515927527,2.61521268706359,0.479127413497679,10,0
"122",41.5,1.61556991306875e-05,-0.431213083355325,1.15728375703116,3.12148293176469,0.703625858913795,49.5,4.93020757084535e-06,-0.316955033375671,1.14746850400742,2.34261557545645,0.384053724581912,8,0
