"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",17,0.0106288911729941,-0.822476037280841,1.1005674391654,2.94878814472165,0.615608335070153,32,8.31193570408524e-06,-1.37913767216818,1.29983754639226,2.18510645760353,0.600191238227662,15,0
"2",8,0.00325105202507099,-0.782383698920436,1.28730425690668,3.2448974444697,0.654404251479514,42,1.51550774050213e-05,-1.43696672905514,1.31022551926382,2.29615652522744,0.641212721978219,34,0
"3",41,0.00126558142298794,-0.893029571484841,1.08419863948442,3.22436185637136,0.711619231928067,53,3.21750964046722e-07,-1.33845279207072,1.29846487039657,2.37666291344053,0.790302117311674,12,0
"4",30,0.00126145376303088,-0.911055969819716,1.09950016433008,2.96196347877615,0.673380489549081,54,1.03951933946379e-06,-1.45424616193137,1.20458305001575,3.04454332085498,0.951830206756682,24,0
"5",24,0.0178708956886626,-0.878012338639977,1.08004170562205,2.79564031359794,0.561277185401617,35,3.21486969033988e-05,-1.38512295852378,1.25543469393223,2.7085506636076,0.752203728904228,11,0
"6",38,0.000860656886618629,-0.844400737614594,1.11805388249689,3.09559424716209,0.745115637584105,46,2.59353301286217e-07,-1.42140434399933,1.2954750128194,2.25822819075296,0.757018272955566,8,0
"7",56,8.35505900732138e-05,-0.832391180645117,1.04729159777886,2.91062125296491,0.793536600836409,35,4.04034627818947e-06,-1.47640331144736,1.29864819966705,2.37517792478464,0.681079100545926,-21,0
"8",51,1.73904066259547e-05,-0.862623968205941,1.03235005972142,3.69048187217368,0.988340675544682,45,7.70036054159528e-06,-1.46388524588284,1.25269830876726,3.1316319581261,0.923328834885424,-6,0
"9",46,0.000283468144553184,-0.67403964710591,1.03851471327025,3.16081544919818,0.817809639555227,39,7.13308987413417e-06,-1.44906367839624,1.19111811657294,2.55054381568213,0.697952857661115,-7,0
"10",2,0.11044414200376,-0.757795306336184,1.09912604088625,2.68587043599941,0.401873454483352,39,4.29467698380128e-06,-1.4722466793593,1.29974863297442,2.6371088920316,0.774674254801338,37,0
"11",29,0.0046174331653332,-0.856783212339085,1.12502356908978,3.08301590239955,0.663911509114855,67,1.80450141251758e-06,-1.35241840012764,1.44178956344081,2.3839373535942,0.744819247933715,38,0
"12",1,0.039728819421195,-0.984182208917228,0.958586200752717,3.29732439206684,0.60939018729929,58,2.16939495017957e-06,-1.5162104125229,1.24258201272486,3.1191269371604,0.961876378508613,57,0
"13",47,0.00016643628819651,-0.844713297170108,1.17841537078983,3.29564002680245,0.837972228023203,57,4.70195797663176e-08,-1.28298289501575,1.33484101909917,2.25970669028504,0.768689159907186,10,0
"14",0,0.0833313810054465,-0.809565215286324,1.11878484430443,3.95999205518513,0.556601145802644,50,2.14374701593451e-06,-1.34861100383521,1.3725328192368,2.29564935477077,0.68635064633442,50,0
"15",5,0.0168859516274646,-0.656760243911706,1.11288762620173,2.78546419963586,0.543218373201624,50,5.67420855406573e-06,-1.41785062417146,1.33768220137748,2.41620001890183,0.726265930575832,45,0
