"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",57,2.72635976828188e-08,-0.54138595333925,1.88231046058981,2.99229532756749,1.06603890603641,28,0.00275812844395774,-0.556689591956816,1.87974514406645,2.13063208291496,0.298700891155979,-29,0
"2",29,1.96451206381036e-05,-0.580983334962676,1.9008055423993,3.0139394414012,0.833849749631524,3,0.042070449128045,-0.486113811402496,1.81373857910512,2.26072019803396,0.145812720035865,-26,0
"3",33,3.49612829795226e-07,-0.601447904272626,1.82337156732385,3.21754837571343,1.05762215050151,5,0.0314375431401555,-0.565653197852941,1.8192800249162,2.17080723781211,0.132838545226047,-28,0
"4",22,7.11858994952891e-07,-0.29671147281312,1.93444821199922,2.86314015505479,0.920731155698302,36,0.00379744655900073,-0.499301557854734,1.98568939913764,1.97632725943326,0.108518854599548,14,0
"5",41,5.03401884346083e-07,-0.65191555455605,1.79555758116295,3.0515391169256,0.997865976348122,26,0.011390983853923,-0.649855521692073,1.75690304136424,2.19728630455148,0.299991978301686,-15,0
"6",40,6.85090638321272e-07,-0.706828494891509,1.86842899390613,3.19751498630418,1.02094543916235,11,0.0411916425477271,-0.52712374528444,1.76366337725614,2.3004135835246,0.256637117778395,-29,0
"7",53,2.93719247852779e-07,-0.664883986988258,1.76935570499857,2.70201539306798,0.917262909312749,17,0.0039298922347244,-0.740065543168365,1.68278391827764,2.01140908338114,-0.114677688956081,-36,0
"8",60,1.80514592415501e-06,-0.790163045039647,1.67719084579292,3.0449821538616,0.953606030728515,18,0.0336630161896927,-0.735885398920986,1.77973193745445,2.12039523874907,0.166044325602419,-42,0
"9",46,1.65147505402281e-05,-0.644194887651106,1.77803116515659,2.9597202703265,0.840574167810493,3,0.129270346510443,-0.62071784731123,1.82407979184465,2.33259470831053,0.152053734868215,-43,0
"10",49,1.53880116885519e-07,-0.704286426517463,1.77240266043334,3.52789699483376,1.14709650920159,17,0.00953469907726126,-0.627872153295227,1.77619175804368,2.45976924597706,0.410812421354845,-32,0
"11",46,3.8860540175637e-07,-0.514166443995828,1.91236478316763,2.56026661926417,0.862122425890733,5,0.0303124758525074,-0.517035081195099,1.88731597779184,2.09116321901063,0.087131164039345,-41,0
"12",51,7.38598337438435e-05,-0.487097861240151,1.91399385264943,2.57856336672716,0.671933682506361,18,0.0173303616889123,-0.407085944263463,1.89112689608416,1.98877766116351,-0.0354568363304117,-33,0
"13",47,6.65366220143051e-07,-0.527313822432332,1.88034794946379,2.79106189315136,0.899462181740725,14,0.0337864961950371,-0.559432711140238,1.92726140720177,2.12556042192415,0.118164372776119,-33,0
"14",60,6.32582152898325e-07,-0.60897870669785,1.73289124703674,2.98974229656928,0.975362364753134,13,0.0137324303407421,-0.547426935475013,1.77422622598042,2.2649464287582,0.303135381916269,-47,0
"15",49,2.88121251686059e-07,-0.71111644586513,1.72734427279197,3.3140246690056,1.08101003009251,18,0.000746956898764702,-0.70103322321661,1.95405969307915,2.42695360292425,0.496847717059089,-31,0
"16",47,6.94172637189836e-06,-0.433766746186761,1.94714112430581,2.27230077499755,0.649556142406566,12,0.0190719211309255,-0.362797578169141,1.81126664244178,2.04099191813561,-0.0490960599312544,-35,0
"17",46,2.60765751745055e-07,-0.70739098597692,1.84292241043653,2.93255915557113,0.980373315480498,19,0.00579680775326211,-0.829714807628943,1.86410961419342,2.0611571239592,0.206689229047303,-27,0
"18",62,6.96113834299951e-07,-0.55892151530266,1.73463978499617,2.70093065066532,0.884151042632932,4,0.167437024965409,-0.371425860160831,1.78655288744407,2.24427701362436,0.0661755344007248,-58,0
"19",58,1.21848139059869e-07,-0.694800314282174,1.77521328336479,3.2001795260953,1.08330035132216,10,0.00762332582507033,-0.518908268304189,1.74366293883978,2.01395783929178,0.130233410303968,-48,0
