"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",2,1,92,92,90,91
"2",2,4,92,92,90,88
"3",0,1,88,89,88,88
"4",0,2,92,92,92,90
"5",8,1,80,80,72,79
"6",0,0,91,91,91,91
"7",0,3,87,87,87,84
"8",0,0,95,95,95,95
"9",0,0,96,98,96,98
"10",0,0,91,91,91,91
"11",20,0,94,93,74,93
"12",0,3,95,97,95,94
"13",0,0,95,95,95,95
"14",1,5,94,94,93,89
"15",1,1,82,83,81,82
"16",0,3,95,95,95,92
"17",1,2,91,91,90,89
"18",1,0,86,87,85,87
"19",2,15,96,96,94,81
"20",0,1,94,92,94,91
"21",3,2,97,97,94,95
"22",0,2,89,89,89,87
"23",0,2,97,97,97,95
"24",0,0,91,90,91,90
"25",7,0,97,97,90,97
"26",10,1,91,92,81,91
"27",0,0,91,92,91,92
"28",0,0,93,94,93,94
"29",0,0,88,90,88,90
"30",0,0,94,93,94,93
"31",12,0,96,96,84,96
"32",0,1,96,95,96,94
"33",1,1,95,96,94,95
"34",0,0,92,92,92,92
"35",0,0,96,94,96,94
"36",0,1,97,97,97,96
"37",22,9,90,90,68,81
"38",0,0,92,92,92,92
"39",0,0,93,93,93,93
"40",0,2,97,96,97,94
"41",0,0,92,93,92,93
"42",0,2,89,90,89,88
"43",0,0,93,94,93,94
"44",4,0,96,96,92,96
"45",0,1,96,96,96,95
"46",0,1,91,92,91,91
"47",0,0,96,95,96,95
"48",0,0,94,94,94,94
"49",6,0,98,98,92,98
"50",17,12,91,91,74,79
"51",14,3,95,95,81,92
"52",2,0,93,93,91,93
"53",0,2,95,95,95,93
"54",0,1,88,88,88,87
"55",1,2,95,96,94,94
"56",0,0,92,91,92,91
"57",0,0,92,92,92,92
"58",0,1,93,93,93,92
"59",17,24,91,91,74,67
"60",1,1,95,95,94,94
"61",0,1,97,97,97,96
"62",1,2,90,90,89,88
"63",0,0,92,91,92,91
"64",0,0,90,92,90,92
"65",8,2,95,94,87,92
"66",0,6,96,97,96,91
"67",3,0,95,95,92,95
"68",0,0,94,94,94,94
"69",0,0,98,98,98,98
"70",3,7,91,92,88,85
"71",0,0,99,98,99,98
"72",0,1,96,96,96,95
"73",0,3,89,90,89,87
"74",0,0,95,96,95,96
"75",0,0,95,96,95,96
"76",0,0,93,93,93,93
"77",0,0,92,91,92,91
"78",0,0,87,88,87,88
"79",9,0,94,94,85,94
"80",1,0,90,90,89,90
"81",17,4,95,94,78,90
"82",3,0,93,92,90,92
"83",0,2,95,96,95,94
"84",2,0,95,95,93,95
"85",0,0,91,92,91,92
"86",0,12,95,95,95,83
"87",0,2,94,94,94,92
"88",2,7,93,94,91,87
"89",0,0,92,91,92,91
"90",0,0,93,93,93,93
"91",3,0,96,96,93,96
"92",2,6,96,96,94,90
"93",0,0,86,85,86,85
"94",1,1,85,86,84,85
"95",0,0,91,91,91,91
"96",0,0,100,99,100,99
"97",0,3,96,96,96,93
"98",0,0,92,92,92,92
"99",12,24,88,87,76,63
"100",0,0,94,94,94,94
"101",7,6,89,90,82,84
"102",18,16,96,96,78,80
"103",0,1,85,85,85,84
"104",2,0,90,90,88,90
"105",0,5,97,97,97,92
"106",9,4,98,98,89,94
"107",1,3,89,89,88,86
"108",0,0,88,89,88,89
"109",0,2,84,87,84,85
"110",0,1,89,90,89,89
"111",2,3,89,90,87,87
"112",7,6,89,89,82,83
"113",6,0,97,97,91,97
"114",0,0,92,92,92,92
"115",0,0,97,97,97,97
"116",0,0,88,86,88,86
"117",0,0,98,98,98,98
"118",0,0,95,96,95,96
"119",0,0,93,93,93,93
"120",1,7,92,93,91,86
"121",5,16,97,98,92,82
"122",1,0,91,92,90,92
"123",1,1,89,87,88,86
"124",4,2,98,98,94,96
"125",0,0,95,95,95,95
"126",7,10,99,98,92,88
"127",1,0,94,94,93,94
"128",0,5,81,80,81,75
"129",1,0,89,87,88,87
"130",5,2,96,96,91,94
"131",1,1,82,82,81,81
"132",0,1,87,86,87,85
"133",0,4,93,93,93,89
"134",0,0,93,93,93,93
"135",0,0,88,88,88,88
"136",0,0,93,93,93,93
"137",0,0,96,98,96,98
"138",0,0,91,90,91,90
"139",1,5,90,90,89,85
"140",2,1,94,92,92,91
"141",3,0,97,96,94,96
"142",1,11,92,92,91,81
"143",0,9,93,93,93,84
"144",0,0,93,93,93,93
"145",0,1,91,91,91,90
"146",18,0,97,97,79,97
"147",0,0,91,93,91,93
"148",0,1,94,95,94,94
"149",0,14,89,89,89,75
"150",0,0,93,94,93,94
"151",0,0,87,88,87,88
"152",0,0,93,93,93,93
"153",0,0,93,92,93,92
"154",1,14,92,94,91,80
"155",5,18,88,86,83,68
"156",2,1,97,97,95,96
"157",0,1,96,95,96,94
"158",1,3,92,92,91,89
"159",6,5,97,95,91,90
"160",0,0,94,93,94,93
"161",0,1,89,89,89,88
"162",0,5,95,95,95,90
"163",1,2,98,98,97,96
"164",1,2,96,96,95,94
"165",6,1,94,93,88,92
"166",8,1,92,92,84,91
"167",0,0,89,90,89,90
"168",0,1,94,95,94,94
"169",0,0,93,93,93,93
"170",0,2,95,94,95,92
"171",11,1,99,97,88,96
"172",1,0,90,89,89,89
"173",1,0,92,93,91,93
"174",0,0,94,94,94,94
"175",2,7,96,95,94,88
"176",0,4,93,95,93,91
"177",6,0,95,95,89,95
"178",0,1,93,93,93,92
"179",5,4,95,96,90,92
"180",6,13,91,90,85,77
"181",1,0,89,91,88,91
"182",0,4,93,92,93,88
"183",0,0,91,91,91,91
"184",0,1,94,94,94,93
"185",9,6,93,93,84,87
"186",13,0,91,92,78,92
"187",0,0,92,93,92,93
"188",1,0,85,84,84,84
"189",2,0,95,95,93,95
"190",0,0,90,90,90,90
"191",0,1,92,92,92,91
"192",0,0,91,90,91,90
"193",4,17,93,92,89,75
"194",0,0,95,95,95,95
"195",0,0,87,86,87,86
"196",3,7,88,89,85,82
"197",5,11,88,87,83,76
"198",3,3,96,97,93,94
"199",6,26,98,97,92,71
"200",4,4,96,95,92,91
"201",0,2,91,91,91,89
"202",1,0,95,96,94,96
"203",0,0,79,79,79,79
"204",0,3,96,96,96,93
"205",1,4,93,93,92,89
"206",0,4,84,85,84,81
"207",0,0,98,97,98,97
"208",3,0,97,97,94,97
"209",5,2,93,95,88,93
"210",3,1,94,94,91,93
"211",0,0,98,98,98,98
"212",1,5,94,94,93,89
"213",0,0,96,96,96,96
"214",0,0,93,92,93,92
"215",0,2,92,93,92,91
"216",3,1,97,96,94,95
"217",0,1,97,97,97,96
"218",0,1,88,87,88,86
"219",0,0,91,92,91,92
"220",1,1,94,94,93,93
"221",1,1,85,85,84,84
"222",14,17,95,95,81,78
"223",1,6,91,92,90,86
"224",0,0,90,89,90,89
"225",3,0,93,93,90,93
"226",0,0,89,90,89,90
"227",0,7,82,84,82,77
"228",3,0,95,94,92,94
"229",0,2,96,96,96,94
"230",12,16,92,92,80,76
"231",1,1,80,81,79,80
"232",4,5,90,90,86,85
"233",0,0,95,95,95,95
"234",0,6,91,90,91,84
"235",0,0,91,92,91,92
"236",0,1,95,96,95,95
"237",0,0,92,92,92,92
"238",6,5,96,96,90,91
"239",0,1,96,97,96,96
"240",0,0,86,86,86,86
"241",0,3,97,96,97,93
"242",0,5,92,92,92,87
"243",0,0,94,95,94,95
"244",0,0,97,97,97,97
"245",0,2,85,86,85,84
"246",1,0,95,95,94,95
"247",14,4,97,97,83,93
"248",0,0,93,93,93,93
"249",5,2,96,96,91,94
"250",0,0,88,89,88,89
"251",1,2,95,95,94,93
"252",1,0,91,91,90,91
"253",1,1,88,89,87,88
"254",5,0,94,94,89,94
"255",0,0,87,87,87,87
"256",0,0,93,92,93,92
"257",0,0,95,96,95,96
"258",0,0,85,83,85,83
"259",2,0,94,95,92,95
"260",0,0,89,89,89,89
"261",0,1,97,94,97,93
"262",0,1,93,93,93,92
"263",0,7,92,92,92,85
"264",4,1,94,92,90,91
"265",0,10,95,96,95,86
"266",0,4,94,93,94,89
"267",9,10,95,95,86,85
"268",11,7,98,97,87,90
"269",2,2,96,96,94,94
"270",4,3,94,94,90,91
"271",0,7,88,86,88,79
"272",0,0,94,94,94,94
"273",0,0,97,97,97,97
"274",3,6,89,90,86,84
"275",0,9,90,90,90,81
"276",0,0,96,95,96,95
"277",0,0,96,96,96,96
"278",4,5,95,95,91,90
"279",0,0,97,97,97,97
"280",2,0,89,89,87,89
"281",1,0,98,98,97,98
"282",18,11,97,97,79,86
"283",0,0,87,87,87,87
"284",2,0,94,93,92,93
"285",0,0,92,93,92,93
"286",0,0,91,91,91,91
"287",8,0,91,92,83,92
"288",4,3,96,96,92,93
"289",0,1,90,91,90,90
"290",0,0,93,93,93,93
"291",3,1,92,92,89,91
"292",0,16,94,94,94,78
"293",1,0,88,88,87,88
"294",0,1,95,95,95,94
"295",0,0,90,91,90,91
"296",0,0,94,94,94,94
"297",0,0,91,90,91,90
"298",0,3,88,90,88,87
"299",0,3,94,93,94,90
"300",0,0,96,97,96,97
"301",0,0,83,84,83,84
"302",8,8,97,97,89,89
"303",0,1,97,97,97,96
"304",0,1,87,86,87,85
"305",2,0,94,94,92,94
"306",4,7,94,94,90,87
"307",21,10,97,97,76,87
"308",0,0,93,92,93,92
"309",0,0,94,94,94,94
"310",4,4,95,95,91,91
"311",0,13,92,94,92,81
"312",0,0,94,94,94,94
"313",0,0,94,92,94,92
"314",0,0,95,95,95,95
"315",0,0,91,90,91,90
"316",0,0,88,90,88,90
"317",0,1,90,90,90,89
"318",18,0,88,88,70,88
"319",0,0,94,95,94,95
"320",0,0,87,87,87,87
"321",5,1,94,94,89,93
"322",3,18,93,93,90,75
"323",4,2,90,90,86,88
"324",1,0,93,94,92,94
"325",0,1,95,94,95,93
"326",7,0,95,95,88,95
"327",3,0,95,95,92,95
"328",0,0,96,95,96,95
"329",0,0,92,93,92,93
"330",1,3,95,95,94,92
"331",3,0,93,94,90,94
"332",0,1,93,92,93,91
"333",0,2,95,93,95,91
"334",0,0,84,85,84,85
"335",0,0,86,85,86,85
"336",0,1,95,95,95,94
"337",0,0,91,92,91,92
"338",0,0,92,92,92,92
"339",7,0,93,92,86,92
"340",0,0,91,91,91,91
"341",0,0,97,97,97,97
"342",4,8,98,99,94,91
"343",0,0,85,86,85,86
"344",0,0,96,96,96,96
"345",0,0,97,97,97,97
"346",11,8,77,76,66,68
"347",0,1,93,94,93,93
"348",0,1,92,92,92,91
"349",1,2,95,95,94,93
"350",12,24,96,95,84,71
"351",0,0,87,88,87,88
"352",0,4,93,93,93,89
"353",2,0,95,95,93,95
"354",0,1,90,92,90,91
"355",0,0,94,94,94,94
"356",0,0,92,92,92,92
"357",1,0,93,94,92,94
"358",5,17,98,98,93,81
"359",0,0,97,98,97,98
"360",1,0,89,89,88,89
"361",0,0,96,96,96,96
"362",0,1,94,94,94,93
"363",0,0,92,92,92,92
"364",0,2,94,94,94,92
"365",0,0,97,97,97,97
"366",0,1,95,95,95,94
"367",1,0,95,95,94,95
"368",0,0,94,94,94,94
"369",0,2,93,93,93,91
"370",0,0,88,87,88,87
"371",13,0,96,96,83,96
"372",0,0,94,94,94,94
"373",0,2,93,92,93,90
"374",0,0,91,91,91,91
"375",2,0,91,92,89,92
"376",0,2,95,95,95,93
"377",0,0,79,79,79,79
"378",0,0,95,94,95,94
"379",1,0,97,97,96,97
"380",0,6,94,94,94,88
"381",4,20,90,90,86,70
"382",8,9,96,96,88,87
"383",0,0,91,91,91,91
"384",3,13,97,97,94,84
"385",6,3,93,93,87,90
"386",0,1,94,94,94,93
"387",0,0,97,97,97,97
"388",14,0,85,86,71,86
"389",12,4,84,85,72,81
"390",0,0,93,93,93,93
"391",7,6,93,92,86,86
"392",0,2,94,93,94,91
"393",8,1,94,94,86,93
"394",3,0,93,92,90,92
"395",0,2,93,92,93,90
"396",9,0,96,95,87,95
"397",5,11,96,96,91,85
"398",0,1,73,72,73,71
"399",2,0,98,98,96,98
"400",0,0,95,95,95,95
"401",0,0,94,95,94,95
"402",0,2,89,91,89,89
"403",2,2,94,94,92,92
"404",0,0,94,94,94,94
"405",4,4,89,88,85,84
"406",0,0,81,80,81,80
"407",6,0,96,96,90,96
"408",3,22,94,94,91,72
"409",45,2,97,97,52,95
"410",0,0,91,91,91,91
"411",0,0,93,93,93,93
"412",0,1,95,95,95,94
"413",0,2,81,81,81,79
"414",2,1,95,95,93,94
"415",5,0,87,88,82,88
"416",1,5,79,80,78,75
"417",0,1,92,91,92,90
"418",0,1,97,95,97,94
"419",0,9,88,88,88,79
"420",0,0,95,93,95,93
"421",0,1,96,95,96,94
"422",11,1,94,93,83,92
"423",0,7,88,88,88,81
"424",0,4,92,92,92,88
"425",0,0,97,95,97,95
"426",0,4,94,93,94,89
"427",0,0,86,86,86,86
"428",0,0,87,88,87,88
"429",0,0,89,90,89,90
"430",0,0,93,92,93,92
"431",0,0,96,97,96,97
"432",0,1,93,93,93,92
"433",0,0,93,92,93,92
"434",7,14,94,94,87,80
"435",0,0,94,92,94,92
"436",0,9,93,93,93,84
"437",1,0,96,96,95,96
"438",0,2,94,94,94,92
"439",0,1,93,92,93,91
"440",1,0,88,89,87,89
"441",1,0,95,95,94,95
"442",0,3,94,93,94,90
"443",13,9,95,95,82,86
"444",4,1,98,98,94,97
"445",0,9,86,86,86,77
"446",0,8,96,96,96,88
"447",1,3,93,92,92,89
"448",10,1,98,98,88,97
"449",1,12,91,90,90,78
"450",0,0,77,76,77,76
"451",0,1,91,91,91,90
"452",0,1,90,91,90,90
"453",0,0,97,97,97,97
"454",0,1,94,94,94,93
"455",1,0,93,93,92,93
"456",0,0,87,88,87,88
"457",0,0,93,93,93,93
"458",0,0,91,90,91,90
"459",1,0,81,83,80,83
"460",3,0,92,92,89,92
"461",6,4,92,93,86,89
"462",0,0,88,90,88,90
"463",4,16,93,92,89,76
"464",1,19,96,94,95,75
"465",4,10,88,89,84,79
"466",0,0,92,92,92,92
"467",1,7,87,86,86,79
"468",0,0,88,87,88,87
"469",0,1,95,96,95,95
"470",6,13,97,95,91,82
"471",0,0,95,96,95,96
"472",0,0,93,93,93,93
"473",0,1,92,93,92,92
"474",0,0,90,89,90,89
"475",0,2,91,91,91,89
"476",0,0,91,91,91,91
"477",5,2,91,91,86,89
"478",0,0,95,95,95,95
"479",7,0,85,87,78,87
"480",3,11,95,95,92,84
"481",4,6,74,72,70,66
"482",0,1,97,98,97,97
"483",0,0,96,95,96,95
"484",0,1,92,92,92,91
"485",0,0,97,97,97,97
"486",0,0,94,94,94,94
"487",0,0,94,94,94,94
"488",0,0,93,93,93,93
"489",0,2,95,95,95,93
"490",1,1,81,80,80,79
"491",5,1,93,94,88,93
"492",2,4,94,94,92,90
"493",0,0,78,77,78,77
"494",0,4,88,88,88,84
"495",0,0,90,92,90,92
"496",6,1,97,97,91,96
"497",0,0,93,95,93,95
"498",0,0,90,91,90,91
"499",0,0,94,94,94,94
"500",0,0,91,91,91,91
"501",0,3,95,95,95,92
"502",14,0,91,92,77,92
"503",2,2,92,92,90,90
"504",1,3,98,98,97,95
"505",9,6,94,94,85,88
"506",0,8,100,99,100,91
"507",0,3,96,96,96,93
"508",4,6,95,94,91,88
"509",18,33,94,94,76,61
"510",7,0,96,96,89,96
"511",0,0,95,95,95,95
"512",2,1,96,97,94,96
"513",0,0,88,88,88,88
"514",4,7,92,91,88,84
"515",0,0,90,90,90,90
"516",0,0,92,91,92,91
"517",2,0,85,85,83,85
"518",0,0,96,96,96,96
"519",8,1,86,86,78,85
"520",0,0,93,93,93,93
"521",0,2,87,88,87,86
"522",0,0,87,87,87,87
"523",0,2,93,92,93,90
"524",0,0,91,91,91,91
"525",0,0,94,95,94,95
"526",0,0,91,90,91,90
"527",11,0,93,94,82,94
"528",0,1,93,94,93,93
"529",0,0,97,97,97,97
"530",0,4,98,98,98,94
"531",6,23,89,89,83,66
"532",0,2,92,92,92,90
"533",0,0,91,91,91,91
"534",1,10,94,93,93,83
"535",0,1,90,91,90,90
"536",3,0,92,91,89,91
"537",0,0,87,87,87,87
"538",5,0,91,93,86,93
"539",0,0,92,92,92,92
"540",2,11,96,96,94,85
"541",1,12,91,91,90,79
"542",0,2,96,96,96,94
"543",2,1,92,93,90,92
"544",0,0,97,97,97,97
"545",0,0,97,98,97,98
"546",5,4,89,89,84,85
"547",0,1,94,94,94,93
"548",0,0,97,96,97,96
"549",0,0,93,93,93,93
"550",0,1,90,89,90,88
"551",0,1,91,92,91,91
"552",0,0,95,95,95,95
"553",0,0,96,96,96,96
"554",0,4,89,89,89,85
"555",0,3,95,95,95,92
"556",6,0,95,95,89,95
"557",0,0,98,98,98,98
"558",0,0,83,82,83,82
"559",0,0,93,93,93,93
"560",3,10,97,97,94,87
"561",1,0,92,91,91,91
"562",0,3,93,94,93,91
"563",20,0,97,97,77,97
"564",0,0,94,93,94,93
"565",0,0,89,88,89,88
"566",0,6,94,94,94,88
"567",0,0,91,91,91,91
"568",4,0,97,97,93,97
"569",0,0,94,94,94,94
"570",0,1,91,91,91,90
"571",0,9,92,92,92,83
"572",1,3,89,88,88,85
"573",0,0,92,92,92,92
"574",1,0,95,93,94,93
"575",0,0,92,91,92,91
"576",0,11,88,89,88,78
"577",2,0,96,97,94,97
"578",0,0,98,97,98,97
"579",0,1,92,92,92,91
"580",0,0,92,92,92,92
"581",3,0,98,98,95,98
"582",1,0,93,93,92,93
"583",2,11,93,93,91,82
"584",2,4,95,95,93,91
"585",2,12,82,82,80,70
"586",1,0,97,97,96,97
"587",0,5,89,87,89,82
"588",1,6,91,91,90,85
"589",3,2,90,87,87,85
"590",0,3,89,88,89,85
"591",0,7,93,94,93,87
"592",1,0,94,94,93,94
"593",0,0,95,95,95,95
"594",0,0,95,95,95,95
"595",0,0,96,96,96,96
"596",0,2,85,85,85,83
"597",15,3,98,98,83,95
"598",0,0,95,95,95,95
"599",0,2,89,89,89,87
"600",0,1,94,94,94,93
"601",0,0,90,91,90,91
"602",0,1,96,96,96,95
"603",0,3,93,93,93,90
"604",0,1,98,99,98,98
"605",0,0,90,90,90,90
"606",0,0,93,94,93,94
"607",0,0,91,91,91,91
"608",0,0,92,92,92,92
"609",0,0,94,94,94,94
"610",0,0,94,95,94,95
"611",0,1,79,80,79,79
"612",0,1,94,93,94,92
"613",0,0,87,87,87,87
"614",0,0,94,94,94,94
"615",0,0,93,93,93,93
"616",0,0,93,93,93,93
"617",0,0,93,93,93,93
"618",0,0,94,95,94,95
"619",0,0,96,96,96,96
"620",3,1,96,96,93,95
"621",0,0,95,94,95,94
"622",0,1,86,85,86,84
"623",0,7,95,95,95,88
"624",0,1,90,91,90,90
"625",0,0,90,90,90,90
"626",0,0,92,92,92,92
"627",0,0,85,85,85,85
"628",0,0,91,91,91,91
"629",0,4,97,96,97,92
"630",4,0,81,83,77,83
"631",0,0,97,97,97,97
"632",0,0,89,89,89,89
"633",11,2,95,95,84,93
"634",7,0,94,95,87,95
"635",0,0,93,93,93,93
"636",0,0,92,92,92,92
"637",2,1,89,89,87,88
"638",0,0,96,96,96,96
"639",0,0,89,89,89,89
"640",6,0,93,91,87,91
"641",3,1,83,82,80,81
"642",1,0,91,92,90,92
"643",2,1,93,93,91,92
"644",2,10,96,96,94,86
"645",23,0,96,95,73,95
"646",0,0,92,92,92,92
"647",2,3,89,90,87,87
"648",0,0,92,93,92,93
"649",2,0,91,91,89,91
"650",0,3,91,91,91,88
"651",0,2,92,92,92,90
"652",3,0,89,91,86,91
"653",0,0,93,93,93,93
"654",1,0,94,93,93,93
"655",1,2,89,88,88,86
"656",11,1,90,90,79,89
"657",0,0,100,100,100,100
"658",0,4,91,91,91,87
"659",0,0,93,94,93,94
"660",0,0,88,87,88,87
"661",0,0,93,93,93,93
"662",0,0,86,86,86,86
"663",1,0,94,93,93,93
"664",3,0,90,90,87,90
"665",0,0,92,93,92,93
"666",0,0,93,94,93,94
"667",0,1,97,97,97,96
"668",1,0,92,93,91,93
"669",0,0,91,91,91,91
"670",0,1,95,96,95,95
"671",1,0,89,90,88,90
"672",0,1,94,93,94,92
"673",4,2,94,95,90,93
"674",0,2,96,96,96,94
"675",4,14,94,95,90,81
"676",4,0,93,92,89,92
"677",0,1,81,80,81,79
"678",4,1,95,95,91,94
"679",2,3,95,95,93,92
"680",0,0,90,90,90,90
"681",0,0,93,93,93,93
"682",0,0,91,91,91,91
"683",0,1,86,86,86,85
"684",0,4,91,91,91,87
"685",0,1,90,91,90,90
"686",17,3,96,96,79,93
"687",0,0,84,86,84,86
"688",43,0,98,98,55,98
