"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",1,1,99,99,98,98
"2",2,2,100,100,98,98
"3",0,2,100,100,100,98
"4",0,3,100,100,100,97
"5",14,14,99,99,85,85
"6",0,2,100,100,100,98
"7",3,1,99,99,96,98
"8",0,0,100,100,100,100
"9",0,6,100,100,100,94
"10",2,2,100,100,98,98
"11",0,10,99,99,99,89
"12",2,5,100,100,98,95
"13",0,4,100,100,100,96
"14",0,2,100,100,100,98
"15",13,0,99,99,86,99
"16",0,0,97,97,97,97
"17",10,28,100,100,90,72
"18",0,0,100,100,100,100
"19",1,0,100,100,99,100
"20",0,0,99,99,99,99
"21",0,1,98,98,98,97
"22",0,1,99,99,99,98
"23",0,1,100,100,100,99
"24",0,1,100,100,100,99
"25",0,6,99,98,99,92
"26",10,13,100,100,90,87
"27",0,1,100,100,100,99
"28",0,0,100,100,100,100
"29",1,4,100,100,99,96
"30",0,2,100,100,100,98
"31",0,1,100,100,100,99
"32",0,0,100,100,100,100
"33",2,2,100,100,98,98
"34",0,19,100,100,100,81
"35",0,1,100,100,100,99
"36",1,9,100,100,99,91
"37",3,1,100,100,97,99
"38",0,6,100,100,100,94
"39",0,0,100,100,100,100
"40",0,3,99,99,99,96
"41",8,3,100,100,92,97
"42",1,0,100,100,99,100
"43",0,0,100,100,100,100
"44",0,1,100,100,100,99
"45",0,0,100,100,100,100
"46",1,16,100,100,99,84
"47",1,4,100,100,99,96
"48",2,3,100,100,98,97
"49",0,0,100,100,100,100
"50",4,0,99,99,95,99
"51",15,11,99,99,84,88
"52",0,9,100,100,100,91
"53",0,0,99,99,99,99
"54",9,33,100,100,91,67
"55",0,0,99,99,99,99
"56",0,0,99,99,99,99
"57",3,0,100,100,97,100
"58",0,0,100,100,100,100
"59",0,5,100,100,100,95
"60",3,19,100,100,97,81
"61",7,4,100,100,93,96
"62",0,2,100,100,100,98
"63",0,0,100,100,100,100
"64",0,9,100,100,100,91
"65",6,4,100,100,94,96
"66",3,2,100,100,97,98
"67",8,11,100,100,92,89
"68",12,28,100,100,88,72
