"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",0,6,100,100,100,94
"2",4,2,100,100,96,98
"3",4,2,100,100,96,98
"4",4,8,100,100,96,92
"5",0,0,100,100,100,100
"6",0,2,100,100,100,98
"7",6,24,100,100,94,76
"8",2,2,100,100,98,98
"9",0,14,98,98,98,84
"10",0,2,100,100,100,98
"11",2,2,100,100,98,98
"12",0,0,100,100,100,100
"13",0,0,100,100,100,100
"14",0,4,100,100,100,96
"15",14,0,98,98,84,98
"16",0,8,100,100,100,92
"17",16,0,98,98,82,98
"18",0,0,100,100,100,100
"19",2,0,98,98,96,98
"20",0,0,100,100,100,100
"21",0,0,100,100,100,100
"22",0,0,100,100,100,100
"23",0,0,100,100,100,100
"24",12,0,100,100,88,100
"25",0,22,98,98,98,76
"26",0,12,98,98,98,86
"27",2,0,100,100,98,100
"28",0,0,100,100,100,100
"29",0,2,98,98,98,96
"30",8,2,100,100,92,98
"31",6,2,100,100,94,98
"32",0,0,100,100,100,100
"33",2,0,100,100,98,100
"34",0,0,100,100,100,100
"35",0,0,98,98,98,98
"36",0,0,100,100,100,100
"37",0,0,100,100,100,100
"38",0,0,100,100,100,100
"39",4,0,100,100,96,100
"40",0,0,100,100,100,100
"41",0,2,100,100,100,98
"42",2,26,100,100,98,74
"43",0,6,98,98,98,92
"44",0,0,100,98,100,98
"45",0,2,100,100,100,98
"46",0,2,100,100,100,98
"47",0,0,100,100,100,100
"48",0,0,100,100,100,100
"49",28,18,100,100,72,82
"50",0,2,98,98,98,96
"51",22,18,100,100,78,82
"52",2,4,100,100,98,96
"53",0,0,94,94,94,94
"54",0,4,98,98,98,94
"55",18,4,98,98,80,94
"56",4,2,100,100,96,98
"57",4,2,100,100,96,98
"58",2,14,98,98,96,84
"59",0,0,98,98,98,98
"60",0,0,100,100,100,100
"61",0,2,100,100,100,98
"62",10,12,100,100,90,88
"63",0,0,100,100,100,100
"64",4,2,100,100,96,98
"65",0,2,100,100,100,98
"66",0,2,100,100,100,98
"67",0,0,100,100,100,100
"68",0,0,100,100,100,100
"69",16,22,100,100,84,78
"70",8,6,100,100,92,94
"71",4,12,100,100,96,88
"72",0,6,100,100,100,94
"73",0,0,98,98,98,98
"74",0,2,100,100,100,98
"75",0,0,100,100,100,100
"76",2,2,98,98,96,96
"77",10,16,100,100,90,84
"78",0,0,98,98,98,98
"79",4,6,98,98,94,92
"80",12,4,100,100,88,96
"81",0,10,100,100,100,90
"82",0,0,100,100,100,100
"83",0,0,100,100,100,100
"84",0,12,98,98,98,86
"85",0,0,100,100,100,100
"86",2,4,100,100,98,96
"87",0,2,100,100,100,98
"88",0,0,100,100,100,100
"89",0,2,100,100,100,98
"90",0,0,100,100,100,100
"91",0,0,100,100,100,100
"92",8,6,100,100,92,94
"93",0,2,100,100,100,98
"94",22,14,100,100,78,86
"95",2,6,100,100,98,94
"96",0,0,98,98,98,98
"97",0,0,98,98,98,98
"98",0,0,100,100,100,100
"99",52,2,100,100,48,98
"100",2,0,98,98,96,98
"101",0,6,100,100,100,94
"102",0,2,100,100,100,98
"103",2,0,100,100,98,100
"104",0,6,100,100,100,94
"105",0,2,100,100,100,98
"106",0,0,100,100,100,100
"107",6,10,100,100,94,90
"108",2,6,100,100,98,94
"109",0,0,100,100,100,100
"110",0,2,100,100,100,98
"111",0,6,100,100,100,94
"112",20,4,98,98,78,94
"113",0,2,98,98,98,96
"114",2,20,100,100,98,80
"115",12,6,100,100,88,94
"116",0,6,100,100,100,94
"117",0,0,100,100,100,100
"118",0,0,98,98,98,98
"119",2,6,96,96,94,90
"120",0,0,100,100,100,100
"121",14,4,100,100,86,96
"122",0,2,100,100,100,98
"123",2,0,100,100,98,100
"124",6,0,100,100,94,100
"125",0,0,94,94,94,94
"126",0,4,100,100,100,96
"127",0,0,100,100,100,100
"128",2,0,100,100,98,100
"129",10,0,100,100,90,100
"130",0,0,100,100,100,100
"131",10,4,98,98,88,94
"132",0,4,100,100,100,96
"133",0,2,100,100,100,98
"134",0,0,96,96,96,96
"135",4,2,100,100,96,98
"136",0,0,100,100,100,100
"137",0,6,100,100,100,94
"138",2,0,100,100,98,100
"139",0,0,98,98,98,98
"140",0,0,100,100,100,100
"141",12,20,98,98,86,78
"142",2,0,100,100,98,100
"143",0,2,100,100,100,98
"144",2,2,100,100,98,98
"145",0,0,100,100,100,100
"146",14,38,96,96,82,58
"147",0,0,100,100,100,100
"148",0,0,100,100,100,100
"149",6,2,98,98,92,96
"150",0,4,100,100,100,96
"151",0,4,100,100,100,96
"152",4,0,100,100,96,100
"153",20,12,100,100,80,88
"154",0,4,100,100,100,96
"155",0,0,100,100,100,100
"156",0,4,100,100,100,96
"157",0,2,100,100,100,98
"158",0,10,100,100,100,90
"159",6,2,100,100,94,98
"160",10,34,100,100,90,66
"161",0,2,100,100,100,98
"162",0,4,100,100,100,96
"163",0,0,100,100,100,100
"164",0,2,100,100,100,98
"165",0,2,100,100,100,98
"166",2,0,100,100,98,100
"167",0,6,100,100,100,94
"168",0,0,100,100,100,100
"169",0,2,98,98,98,96
"170",20,0,100,100,80,100
"171",0,0,96,96,96,96
"172",0,0,100,100,100,100
"173",4,14,100,100,96,86
"174",0,0,100,100,100,100
"175",0,6,98,98,98,92
"176",12,0,100,100,88,100
"177",6,12,100,100,94,88
"178",0,0,98,98,98,98
"179",4,12,100,100,96,88
"180",0,0,98,98,98,98
"181",0,0,100,100,100,100
"182",6,0,100,100,94,100
"183",4,2,100,100,96,98
"184",0,0,98,98,98,98
"185",0,0,100,100,100,100
"186",0,0,100,100,100,100
"187",0,4,100,100,100,96
"188",0,0,100,100,100,100
"189",10,36,100,100,90,64
"190",0,6,100,100,100,94
"191",0,0,100,100,100,100
"192",2,6,100,100,98,94
"193",8,2,100,100,92,98
"194",0,2,100,100,100,98
"195",0,0,98,98,98,98
"196",0,10,100,100,100,90
"197",2,4,100,98,98,94
"198",0,0,100,100,100,100
"199",10,12,100,100,90,88
"200",0,0,100,100,100,100
"201",4,0,100,100,96,100
"202",0,2,100,100,100,98
"203",0,0,100,100,100,100
"204",4,10,100,100,96,90
"205",4,0,98,98,94,98
"206",8,0,100,100,92,100
"207",2,0,100,100,98,100
"208",2,0,100,100,98,100
"209",2,0,100,100,98,100
"210",0,2,100,100,100,98
"211",0,0,100,100,100,100
"212",0,0,96,96,96,96
"213",0,2,100,100,100,98
"214",4,4,100,100,96,96
"215",0,2,100,100,100,98
"216",0,0,100,100,100,100
"217",32,0,100,100,68,100
"218",4,20,100,100,96,80
"219",0,12,100,100,100,88
"220",0,0,100,100,100,100
"221",4,18,100,100,96,82
"222",0,0,98,98,98,98
"223",0,2,96,96,96,94
"224",12,0,98,98,86,98
"225",30,2,100,100,70,98
"226",12,32,96,96,84,64
"227",0,0,98,98,98,98
"228",10,10,98,98,88,88
"229",6,0,100,100,94,100
"230",14,8,100,100,86,92
"231",12,0,100,100,88,100
"232",0,0,100,100,100,100
"233",0,0,100,100,100,100
"234",0,0,100,100,100,100
"235",0,2,100,100,100,98
"236",0,0,100,100,100,100
"237",0,0,100,100,100,100
"238",2,2,100,100,98,98
"239",0,0,98,98,98,98
"240",4,10,100,100,96,90
"241",0,2,100,100,100,98
"242",0,12,100,100,100,88
"243",0,0,100,100,100,100
"244",2,6,98,98,96,92
"245",0,0,100,100,100,100
"246",8,6,100,100,92,94
"247",2,2,100,100,98,98
"248",16,8,100,100,84,92
"249",2,0,100,100,98,100
"250",0,2,100,100,100,98
"251",12,0,100,100,88,100
"252",0,0,100,100,100,100
"253",0,0,100,100,100,100
"254",2,10,100,100,98,90
"255",6,4,98,98,92,94
"256",20,30,100,100,80,70
"257",0,2,100,100,100,98
"258",0,2,100,100,100,98
"259",0,0,98,98,98,98
"260",0,0,98,98,98,98
"261",0,4,100,100,100,96
"262",0,6,100,100,100,94
"263",4,4,100,100,96,96
"264",12,20,100,100,88,80
"265",0,4,100,100,100,96
"266",0,0,100,100,100,100
"267",2,0,96,96,94,96
"268",10,0,100,100,90,100
"269",0,2,100,100,100,98
"270",0,0,100,100,100,100
"271",0,8,100,100,100,92
"272",0,2,100,100,100,98
"273",0,2,100,100,100,98
"274",0,0,100,100,100,100
"275",0,0,100,100,100,100
"276",2,14,100,100,98,86
"277",0,0,100,100,100,100
"278",4,2,100,100,96,98
"279",0,2,100,100,100,98
"280",2,4,98,96,96,92
"281",0,0,100,100,100,100
"282",0,0,100,100,100,100
"283",20,6,100,100,80,94
"284",0,0,100,100,100,100
