"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",6,10,90,90,84,80
"2",2,0,98,98,96,98
"3",0,2,92,94,92,92
"4",0,4,94,94,94,90
"5",8,28,90,90,82,62
"6",0,6,88,88,88,82
"7",0,12,94,94,94,82
"8",2,0,94,94,92,94
"9",0,4,94,94,94,90
"10",0,2,96,96,96,94
"11",12,10,84,80,72,70
"12",0,0,90,90,90,90
"13",0,4,92,96,92,92
"14",0,18,98,98,98,80
"15",0,0,94,94,94,94
"16",0,2,98,98,98,96
"17",0,0,90,90,90,90
"18",0,0,96,96,96,96
"19",0,0,92,92,92,92
"20",2,2,96,96,94,94
"21",0,10,86,86,86,76
"22",0,0,90,92,90,92
"23",0,0,96,96,96,96
"24",0,0,96,96,96,96
"25",0,0,96,96,96,96
"26",0,0,90,90,90,90
"27",0,2,92,92,92,90
"28",0,0,84,84,84,84
"29",0,0,88,88,88,88
"30",0,0,82,82,82,82
"31",0,0,88,88,88,88
"32",8,18,94,94,86,76
"33",0,0,92,92,92,92
"34",2,2,90,90,88,88
"35",0,8,98,98,98,90
"36",0,0,94,94,94,94
"37",2,8,98,98,96,90
"38",4,16,80,82,76,66
"39",4,4,80,80,76,76
"40",4,2,92,92,88,90
"41",0,0,100,100,100,100
"42",16,2,96,96,80,94
"43",0,0,96,96,96,96
"44",2,0,88,88,86,88
"45",0,4,92,92,92,88
"46",0,6,100,100,100,94
"47",0,0,90,90,90,90
"48",0,0,94,94,94,94
"49",2,0,88,90,86,90
"50",0,0,98,98,98,98
"51",2,0,92,92,90,92
"52",0,0,92,92,92,92
"53",0,0,94,94,94,94
"54",0,0,82,80,82,80
"55",0,4,92,92,92,88
"56",12,0,92,92,80,92
"57",0,2,96,96,96,94
"58",0,0,98,98,98,98
"59",0,0,94,92,94,92
"60",0,0,90,90,90,90
"61",2,0,94,94,92,94
"62",0,0,96,98,96,98
"63",0,0,94,92,94,92
"64",6,0,98,98,92,98
"65",2,0,98,98,96,98
"66",2,2,90,90,88,88
"67",0,0,94,94,94,94
"68",0,6,98,98,98,92
"69",0,0,96,96,96,96
"70",0,0,88,88,88,88
"71",2,14,96,96,94,82
"72",0,10,92,92,92,82
"73",14,0,92,92,78,92
"74",0,0,84,84,84,84
"75",0,4,90,90,90,86
"76",2,2,94,94,92,92
"77",0,2,92,92,92,90
"78",4,0,90,90,86,90
"79",0,0,92,92,92,92
"80",2,10,96,96,94,86
"81",2,0,94,92,92,92
"82",0,8,92,92,92,84
"83",0,0,94,94,94,94
"84",0,0,94,94,94,94
"85",2,4,96,96,94,92
"86",2,8,94,94,92,86
"87",0,0,96,96,96,96
"88",0,0,88,90,88,90
"89",0,0,94,94,94,94
"90",4,2,90,92,86,90
"91",0,0,94,94,94,94
"92",2,0,84,86,82,86
"93",0,2,98,98,98,96
"94",6,4,96,96,90,92
"95",0,2,96,96,96,94
"96",0,2,94,92,94,90
"97",0,0,94,94,94,94
"98",2,14,90,92,88,78
"99",0,4,88,90,88,86
"100",0,0,90,90,90,90
"101",0,0,88,88,88,88
"102",0,0,86,86,86,86
"103",4,0,98,96,94,96
"104",0,4,92,90,92,86
"105",2,2,96,96,94,94
"106",0,0,84,84,84,84
"107",0,0,98,98,98,98
"108",0,0,94,94,94,94
"109",4,18,98,96,94,78
"110",0,0,90,90,90,90
"111",0,0,96,96,96,96
"112",0,0,98,98,98,98
"113",0,4,92,92,92,88
"114",14,2,90,90,76,88
"115",0,0,92,92,92,92
"116",0,0,94,92,94,92
"117",0,0,94,92,94,92
"118",0,0,96,96,96,96
"119",0,0,92,92,92,92
"120",0,4,94,92,94,88
"121",2,4,92,92,90,88
"122",0,0,84,84,84,84
"123",0,0,98,98,98,98
"124",0,14,96,96,96,82
"125",0,0,88,88,88,88
"126",2,8,94,94,92,86
"127",0,0,94,94,94,94
"128",0,0,96,96,96,96
"129",0,0,92,92,92,92
"130",0,0,94,94,94,94
"131",0,4,94,94,94,90
"132",0,0,92,90,92,90
"133",0,8,92,92,92,84
"134",2,4,94,94,92,90
"135",0,0,88,86,88,86
"136",0,0,94,94,94,94
"137",0,6,90,90,90,84
"138",0,0,94,94,94,94
"139",0,4,90,88,90,84
"140",4,0,96,96,92,96
"141",2,2,94,94,92,92
"142",10,0,98,98,88,98
"143",2,2,94,94,92,92
"144",0,0,98,98,98,98
"145",0,0,88,88,88,88
"146",0,0,86,86,86,86
"147",2,0,92,92,90,92
"148",0,4,94,94,94,90
"149",0,8,94,94,94,86
"150",2,4,94,94,92,90
"151",2,4,96,96,94,92
"152",2,10,92,92,90,82
"153",0,4,80,80,80,76
"154",2,0,98,98,96,98
"155",0,0,94,94,94,94
"156",6,0,96,96,90,96
"157",0,6,96,96,96,90
"158",4,2,90,90,86,88
"159",0,0,88,88,88,88
"160",0,4,96,96,96,92
"161",0,12,96,94,96,82
"162",2,6,84,84,82,78
"163",6,0,94,94,88,94
"164",0,4,88,90,88,86
"165",2,6,90,90,88,84
"166",4,10,94,94,90,84
"167",0,0,96,94,96,94
"168",0,2,90,88,90,86
"169",0,2,92,92,92,90
"170",0,0,84,84,84,84
"171",0,4,96,96,96,92
"172",24,6,92,92,68,86
"173",0,6,86,86,86,80
"174",0,14,96,96,96,82
"175",0,2,96,96,96,94
"176",0,0,98,96,98,96
"177",10,10,78,78,68,68
"178",2,0,98,98,96,98
"179",0,0,96,96,96,96
"180",0,0,94,94,94,94
"181",2,0,88,88,86,88
"182",0,10,84,84,84,74
"183",0,0,94,94,94,94
"184",0,2,84,86,84,84
"185",0,0,94,94,94,94
"186",6,4,90,90,84,86
"187",2,0,86,86,84,86
"188",0,0,98,98,98,98
"189",4,26,92,92,88,66
"190",0,0,88,88,88,88
"191",0,0,86,86,86,86
"192",0,0,96,94,96,94
"193",0,0,92,92,92,92
"194",0,2,96,96,96,94
"195",0,4,98,98,98,94
"196",0,6,94,94,94,88
"197",0,0,94,94,94,94
"198",0,4,94,94,94,90
"199",8,12,92,90,84,78
"200",0,0,84,84,84,84
"201",6,0,90,90,84,90
"202",0,0,94,94,94,94
"203",2,18,96,96,94,78
"204",2,14,90,90,88,76
"205",0,0,92,92,92,92
"206",0,0,86,84,86,84
"207",6,0,94,94,88,94
"208",0,0,96,94,96,94
"209",0,4,96,96,96,92
"210",0,4,92,94,92,90
"211",2,2,98,98,96,96
"212",0,0,88,86,88,86
"213",2,2,88,88,86,86
"214",0,0,90,90,90,90
"215",0,0,98,98,98,98
"216",0,2,88,88,88,86
"217",0,0,88,88,88,88
"218",0,8,94,94,94,86
"219",0,0,96,96,96,96
"220",0,6,84,84,84,78
"221",0,0,96,96,96,96
"222",0,0,94,94,94,94
"223",0,0,96,96,96,96
