"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",5,5,100,100,95,95
"2",2,1,100,100,98,99
"3",0,0,100,100,100,100
"4",0,1,99,99,99,98
"5",1,0,99,99,98,99
"6",0,0,100,100,100,100
"7",0,1,100,100,100,99
"8",0,11,100,100,100,89
"9",7,1,99,99,92,98
"10",0,3,100,100,100,97
"11",0,2,100,100,100,98
"12",0,0,100,100,100,100
"13",8,1,99,99,91,98
"14",0,0,100,100,100,100
"15",0,0,100,100,100,100
"16",0,0,100,100,100,100
"17",0,13,99,99,99,86
"18",0,0,100,100,100,100
"19",7,1,100,100,93,99
"20",0,10,99,99,99,89
"21",0,0,99,99,99,99
"22",1,0,100,100,99,100
"23",2,0,100,100,98,100
"24",1,0,100,100,99,100
"25",0,7,100,100,100,93
"26",0,5,100,100,100,95
"27",11,0,100,100,89,100
"28",0,0,100,100,100,100
"29",0,0,100,100,100,100
"30",0,0,100,100,100,100
"31",0,4,100,100,100,96
"32",1,1,100,100,99,99
"33",0,5,100,100,100,95
"34",2,23,100,100,98,77
"35",2,12,100,100,98,88
"36",6,0,100,100,94,100
"37",0,1,100,100,100,99
"38",9,0,100,100,91,100
"39",7,3,100,100,93,97
"40",9,7,100,100,91,93
"41",1,3,100,100,99,97
"42",0,3,99,99,99,96
"43",8,3,100,100,92,97
"44",0,1,100,100,100,99
"45",0,8,100,100,100,92
"46",0,1,100,100,100,99
"47",0,14,100,100,100,86
"48",1,2,100,100,99,98
"49",0,4,100,100,100,96
"50",0,0,100,100,100,100
"51",1,0,100,100,99,100
"52",2,6,100,100,98,94
"53",6,18,100,100,94,82
"54",0,3,99,99,99,96
"55",5,13,100,100,95,87
"56",8,13,100,100,92,87
"57",0,0,100,100,100,100
"58",0,0,100,100,100,100
"59",0,0,100,100,100,100
"60",0,5,100,100,100,95
"61",1,9,100,100,99,91
"62",0,2,100,100,100,98
"63",1,1,100,100,99,99
"64",0,0,100,100,100,100
"65",8,6,100,100,92,94
"66",0,0,100,100,100,100
"67",0,7,100,100,100,93
"68",0,3,100,100,100,97
"69",0,1,100,100,100,99
"70",2,1,100,100,98,99
"71",1,0,100,100,99,100
"72",2,0,100,100,98,100
"73",31,12,100,100,69,88
"74",7,10,100,100,93,90
"75",1,14,100,100,99,86
"76",2,0,100,100,98,100
"77",0,5,100,100,100,95
"78",10,0,100,100,90,100
"79",4,2,100,100,96,98
"80",2,0,98,98,96,98
"81",0,0,100,100,100,100
"82",0,14,99,99,99,85
"83",14,0,100,100,86,100
