"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",4,6,99,99,95,93
"2",0,0,99,99,99,99
"3",2,3,98,98,96,95
"4",33,8,99,99,66,91
"5",1,0,99,99,98,99
"6",0,0,100,100,100,100
"7",0,0,100,100,100,100
"8",0,2,99,99,99,97
"9",0,0,100,100,100,100
"10",0,0,100,100,100,100
"11",15,1,100,100,85,99
"12",0,2,99,99,99,97
"13",0,1,100,100,100,99
"14",1,10,99,99,98,89
"15",0,0,100,100,100,100
"16",0,2,99,99,99,97
"17",21,2,100,100,79,98
"18",1,6,100,100,99,94
"19",0,1,100,100,100,99
"20",0,0,99,99,99,99
"21",0,0,100,100,100,100
"22",0,8,99,99,99,91
"23",0,1,100,100,100,99
"24",0,0,100,100,100,100
"25",0,0,100,100,100,100
"26",0,3,100,100,100,97
"27",0,1,98,98,98,97
"28",0,1,100,100,100,99
"29",9,8,100,100,91,92
"30",0,0,99,99,99,99
"31",0,6,100,100,100,94
"32",3,5,100,100,97,95
"33",0,1,100,100,100,99
"34",0,0,100,100,100,100
"35",15,14,99,99,84,85
"36",0,0,100,100,100,100
"37",0,3,100,100,100,97
"38",0,2,100,100,100,98
"39",0,0,100,100,100,100
"40",1,9,99,99,98,90
"41",3,2,100,100,97,98
"42",0,6,100,100,100,94
"43",15,5,99,99,84,94
"44",1,2,99,99,98,97
"45",10,11,98,98,88,87
"46",2,2,100,100,98,98
"47",0,1,98,98,98,97
"48",0,7,96,96,96,89
"49",0,0,100,100,100,100
"50",0,1,99,99,99,98
"51",0,6,99,99,99,93
"52",0,0,100,100,100,100
"53",5,1,100,100,95,99
"54",0,0,100,100,100,100
"55",0,3,99,99,99,96
"56",0,0,100,100,100,100
"57",1,0,100,100,99,100
"58",0,5,100,100,100,95
"59",0,0,99,99,99,99
"60",2,25,99,99,97,74
"61",7,0,100,100,93,100
"62",0,1,100,100,100,99
"63",1,0,100,100,99,100
"64",1,2,100,100,99,98
"65",0,1,99,99,99,98
"66",0,2,99,99,99,97
"67",1,2,100,100,99,98
"68",0,0,99,99,99,99
"69",0,5,99,99,99,94
"70",1,7,100,100,99,93
"71",0,1,98,98,98,97
"72",4,4,100,100,96,96
"73",0,0,97,97,97,97
"74",15,40,100,100,85,60
"75",3,2,98,98,95,96
"76",21,0,99,99,78,99
"77",5,16,100,100,95,84
"78",1,9,98,98,97,89
"79",8,5,100,100,92,95
"80",0,0,99,99,99,99
"81",0,0,100,100,100,100
"82",0,0,99,99,99,99
"83",8,8,98,98,90,90
"84",18,2,99,99,81,97
"85",18,6,100,100,82,94
"86",0,0,99,99,99,99
"87",15,5,98,98,83,93
"88",1,4,100,100,99,96
"89",0,0,99,99,99,99
"90",4,0,98,98,94,98
"91",1,0,100,100,99,100
"92",0,0,100,100,100,100
"93",0,3,100,100,100,97
"94",4,6,100,100,96,94
"95",0,0,100,100,100,100
"96",0,0,99,99,99,99
"97",0,1,99,99,99,98
"98",0,1,100,100,100,99
"99",0,0,100,100,100,100
"100",0,0,100,100,100,100
"101",8,9,100,100,92,91
"102",0,0,100,100,100,100
"103",0,0,100,100,100,100
"104",1,0,98,98,97,98
"105",1,0,99,99,98,99
"106",0,0,99,99,99,99
"107",11,6,98,98,87,92
"108",0,0,100,100,100,100
"109",2,1,99,99,97,98
"110",0,2,99,99,99,97
"111",0,0,99,99,99,99
"112",0,10,100,100,100,90
"113",0,0,98,98,98,98
"114",0,0,100,100,100,100
"115",3,1,99,99,96,98
"116",0,1,98,98,98,97
"117",0,0,100,100,100,100
"118",26,3,100,100,74,97
"119",0,7,100,100,100,93
"120",12,0,99,99,87,99
"121",0,0,99,99,99,99
"122",0,4,100,100,100,96
"123",11,28,99,99,88,71
"124",0,13,100,100,100,87
"125",1,0,99,99,98,99
"126",0,0,100,100,100,100
"127",0,1,99,99,99,98
"128",0,10,100,100,100,90
"129",0,0,100,100,100,100
"130",0,3,100,100,100,97
"131",0,1,98,98,98,97
"132",1,5,100,100,99,95
"133",0,0,100,100,100,100
"134",13,14,99,99,86,85
"135",0,0,99,99,99,99
"136",13,22,100,100,87,78
"137",0,0,99,99,99,99
"138",0,3,100,100,100,97
"139",0,0,100,100,100,100
"140",0,1,100,100,100,99
"141",12,2,99,99,87,97
"142",0,0,100,100,100,100
"143",0,0,98,98,98,98
"144",0,0,100,100,100,100
"145",1,0,100,100,99,100
"146",19,7,100,100,81,93
"147",1,5,99,99,98,94
"148",0,0,100,100,100,100
"149",5,0,100,100,95,100
"150",6,5,100,100,94,95
"151",0,5,99,99,99,94
"152",1,0,99,99,98,99
"153",6,14,98,98,92,84
"154",0,0,100,100,100,100
"155",0,1,99,99,99,98
"156",0,2,99,99,99,97
"157",6,17,99,99,93,82
"158",0,2,100,100,100,98
"159",0,0,99,99,99,99
"160",0,4,99,99,99,95
"161",0,0,100,100,100,100
"162",0,0,99,99,99,99
"163",1,2,100,100,99,98
"164",0,1,100,100,100,99
"165",0,0,97,98,97,98
"166",6,1,100,100,94,99
"167",0,3,100,100,100,97
"168",0,0,99,99,99,99
"169",0,1,100,100,100,99
"170",2,0,100,100,98,100
"171",0,0,100,100,100,100
"172",0,0,98,98,98,98
"173",0,0,99,99,99,99
"174",0,0,98,98,98,98
"175",17,0,100,100,83,100
"176",0,1,100,100,100,99
"177",3,26,100,100,97,74
"178",0,0,100,100,100,100
"179",0,0,100,100,100,100
"180",3,5,100,100,97,95
"181",2,0,98,98,96,98
"182",1,0,99,99,98,99
"183",0,0,100,100,100,100
"184",0,11,100,100,100,89
"185",0,0,99,99,99,99
"186",2,2,99,99,97,97
"187",0,2,100,100,100,98
"188",0,1,99,99,99,98
"189",0,0,100,100,100,100
"190",0,1,100,100,100,99
"191",1,0,100,100,99,100
"192",0,0,100,100,100,100
"193",5,0,99,99,94,99
"194",4,5,100,100,96,95
"195",0,0,96,96,96,96
"196",13,1,99,99,86,98
"197",3,0,100,100,97,100
"198",17,1,100,100,83,99
"199",0,2,100,100,100,98
"200",0,3,99,99,99,96
"201",0,4,99,99,99,95
"202",0,1,100,100,100,99
"203",5,8,100,100,95,92
"204",0,0,100,100,100,100
"205",3,3,99,99,96,96
"206",16,1,98,98,82,97
"207",9,0,98,98,89,98
"208",0,0,100,100,100,100
"209",0,3,98,98,98,95
"210",1,0,100,100,99,100
"211",0,0,100,100,100,100
"212",0,0,99,99,99,99
"213",12,8,100,100,88,92
"214",4,24,100,100,96,76
"215",3,10,100,100,97,90
"216",3,0,98,98,95,98
"217",33,1,99,99,66,98
"218",0,0,98,98,98,98
