"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",0,0,81,82,81,82
"2",10,1,71,70,61,69
"3",5,7,78,78,73,71
"4",0,0,78,79,78,79
"5",0,0,77,78,77,78
"6",0,2,66,66,66,64
"7",3,7,68,67,65,60
"8",0,0,65,67,65,67
"9",3,0,84,84,81,84
"10",0,1,64,65,64,64
"11",1,1,73,73,72,72
"12",0,0,76,76,76,76
"13",0,2,73,73,73,71
"14",0,0,74,74,74,74
"15",0,0,64,64,64,64
"16",5,3,81,80,76,77
"17",0,0,73,73,73,73
"18",1,2,77,77,76,75
"19",0,1,64,66,64,65
"20",0,0,80,80,80,80
"21",0,2,78,77,78,75
"22",1,1,82,82,81,81
"23",0,0,60,62,60,62
"24",2,0,77,73,75,73
"25",0,1,67,69,67,68
"26",0,0,65,65,65,65
"27",2,2,76,75,74,73
"28",1,0,71,71,70,71
"29",3,0,76,76,73,76
"30",0,0,74,73,74,73
"31",0,0,76,76,76,76
"32",0,4,72,72,72,68
"33",0,10,79,78,79,68
"34",0,5,77,76,77,71
"35",0,2,77,77,77,75
"36",0,0,78,78,78,78
"37",0,0,76,76,76,76
"38",0,4,68,70,68,66
"39",0,0,79,79,79,79
"40",0,1,75,76,75,75
"41",0,0,83,82,83,82
"42",0,0,77,77,77,77
"43",0,2,69,69,69,67
"44",0,8,76,76,76,68
"45",4,1,77,77,73,76
"46",14,4,74,74,60,70
"47",0,0,80,80,80,80
"48",0,0,75,75,75,75
"49",3,10,84,85,81,75
"50",0,0,78,79,78,79
"51",0,0,76,77,76,77
"52",2,5,79,78,77,73
"53",0,1,79,75,79,74
"54",13,0,81,78,68,78
"55",1,0,76,76,75,76
"56",0,1,78,79,78,78
"57",0,2,75,76,75,74
"58",0,5,68,71,68,66
"59",2,0,82,82,80,82
"60",0,0,74,73,74,73
"61",0,0,78,75,78,75
"62",1,4,78,78,77,74
"63",2,6,67,68,65,62
"64",0,4,74,74,74,70
"65",2,4,82,82,80,78
"66",0,0,64,64,64,64
"67",0,0,78,78,78,78
"68",0,0,82,83,82,83
"69",0,2,85,85,85,83
"70",7,7,79,78,72,71
"71",0,12,77,77,77,65
"72",6,0,72,73,66,73
"73",0,1,70,74,70,73
"74",0,0,68,73,68,73
"75",0,1,78,79,78,78
"76",0,0,72,73,72,73
"77",0,0,69,69,69,69
"78",0,1,76,77,76,76
"79",0,0,80,80,80,80
"80",0,0,79,79,79,79
"81",0,0,76,77,76,77
"82",1,0,71,72,70,72
"83",2,1,70,70,68,69
"84",3,15,80,81,77,66
"85",0,0,78,79,78,79
"86",0,0,79,80,79,80
"87",0,1,75,75,75,74
"88",0,0,80,80,80,80
"89",0,0,69,69,69,69
