"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",0,2,100,100,100,98
"2",4,0,96,96,92,96
"3",0,4,100,100,100,96
"4",0,0,90,90,90,90
"5",0,0,100,100,100,100
"6",6,12,88,84,82,72
"7",0,4,100,100,100,96
"8",0,0,100,100,100,100
"9",0,0,98,98,98,98
"10",2,6,100,100,98,94
"11",0,2,100,100,100,98
"12",0,6,98,98,98,92
"13",0,0,94,94,94,94
"14",10,6,100,100,90,94
"15",0,22,80,80,80,58
"16",0,0,96,96,96,96
"17",0,6,98,98,98,92
"18",0,8,98,98,98,90
"19",0,0,96,96,96,96
"20",4,0,100,100,96,100
"21",0,8,100,100,100,92
"22",0,0,96,96,96,96
"23",0,2,92,94,92,92
"24",2,4,98,98,96,94
"25",0,0,100,100,100,100
"26",2,6,96,98,94,92
"27",0,4,100,100,100,96
"28",30,6,100,100,70,94
"29",4,0,100,98,96,98
"30",0,0,94,94,94,94
"31",6,10,94,94,88,84
"32",0,0,100,100,100,100
"33",0,0,92,92,92,92
"34",14,0,100,98,86,98
"35",0,2,100,100,100,98
"36",0,2,98,98,98,96
"37",0,2,100,100,100,98
"38",2,4,92,94,90,90
"39",0,6,100,100,100,94
"40",0,0,92,94,92,94
"41",8,6,88,88,80,82
"42",2,0,100,100,98,100
"43",0,0,100,100,100,100
"44",20,0,100,100,80,100
"45",0,0,88,88,88,88
"46",4,12,100,100,96,88
"47",0,4,100,100,100,96
"48",4,2,100,100,96,98
"49",0,4,92,92,92,88
"50",0,0,100,96,100,96
"51",24,4,86,86,62,82
"52",0,0,86,84,86,84
"53",4,0,98,98,94,98
"54",0,0,100,100,100,100
"55",0,12,100,98,100,86
"56",0,0,96,98,96,98
"57",0,2,100,100,100,98
"58",0,0,100,100,100,100
"59",6,2,76,74,70,72
"60",10,16,100,100,90,84
"61",0,0,100,100,100,100
"62",0,28,98,98,98,70
"63",2,0,92,94,90,94
"64",0,0,100,100,100,100
"65",2,6,100,100,98,94
"66",0,2,100,100,100,98
"67",0,0,92,92,92,92
"68",0,0,92,90,92,90
"69",4,0,92,92,88,92
"70",0,0,98,96,98,96
"71",2,0,94,94,92,94
"72",0,0,94,90,94,90
"73",0,0,98,98,98,98
"74",0,2,98,98,98,96
"75",0,2,92,90,92,88
"76",0,0,100,100,100,100
"77",2,2,100,100,98,98
"78",0,0,92,90,92,90
"79",4,20,96,96,92,76
"80",0,4,86,86,86,82
"81",0,2,96,96,96,94
"82",0,2,96,94,96,92
"83",0,0,100,98,100,98
"84",0,8,98,98,98,90
"85",0,4,100,100,100,96
"86",0,0,100,100,100,100
"87",0,0,100,100,100,100
"88",0,2,98,98,98,96
"89",10,4,100,100,90,96
"90",0,0,100,100,100,100
"91",0,0,100,100,100,100
"92",0,0,98,98,98,98
"93",10,0,100,100,90,100
"94",0,0,100,100,100,100
"95",10,0,100,100,90,100
"96",0,0,100,98,100,98
"97",0,0,98,98,98,98
"98",18,0,100,100,82,100
"99",0,0,100,100,100,100
"100",6,12,94,96,88,84
"101",0,0,86,84,86,84
"102",0,0,100,100,100,100
"103",6,2,84,84,78,82
"104",0,2,90,90,90,88
"105",0,0,96,96,96,96
"106",0,12,100,100,100,88
"107",0,0,98,98,98,98
"108",0,6,90,92,90,86
"109",0,0,98,98,98,98
"110",0,0,100,100,100,100
"111",0,0,100,100,100,100
"112",0,0,92,92,92,92
"113",0,0,100,100,100,100
"114",2,2,98,98,96,96
"115",0,0,96,96,96,96
"116",0,0,100,100,100,100
"117",0,2,96,96,96,94
"118",0,0,98,98,98,98
"119",14,20,96,96,82,76
"120",0,0,98,98,98,98
"121",0,4,100,100,100,96
"122",0,6,96,96,96,90
"123",0,0,92,94,92,94
"124",0,2,98,98,98,96
"125",0,0,96,94,96,94
"126",0,4,92,94,92,90
"127",0,0,100,100,100,100
"128",0,0,100,100,100,100
"129",0,0,100,100,100,100
"130",0,6,94,94,94,88
"131",2,4,100,100,98,96
"132",0,4,100,100,100,96
"133",4,18,100,100,96,82
"134",0,2,84,86,84,84
"135",8,2,96,96,88,94
"136",2,0,88,88,86,88
"137",0,0,100,100,100,100
"138",0,0,98,98,98,98
"139",2,0,100,100,98,100
"140",0,2,100,100,100,98
"141",0,0,100,100,100,100
"142",0,6,100,98,100,92
"143",0,0,92,94,92,94
"144",0,6,100,100,100,94
"145",0,0,96,98,96,98
"146",0,10,98,98,98,88
"147",0,0,96,94,96,94
"148",0,4,100,100,100,96
"149",0,4,96,94,96,90
"150",2,0,90,88,88,88
"151",0,0,100,100,100,100
"152",4,2,100,100,96,98
"153",0,0,82,86,82,86
"154",0,2,90,92,90,90
"155",0,0,92,90,92,90
"156",0,2,100,100,100,98
"157",0,0,98,98,98,98
"158",2,0,100,100,98,100
"159",8,0,98,98,90,98
"160",2,10,100,100,98,90
"161",4,2,100,100,96,98
"162",6,0,100,100,94,100
"163",0,0,100,100,100,100
"164",20,4,100,100,80,96
"165",0,0,100,100,100,100
"166",0,0,98,98,98,98
"167",0,0,98,98,98,98
"168",2,4,98,98,96,94
"169",2,0,94,96,92,96
"170",0,0,94,94,94,94
"171",0,0,100,100,100,100
"172",0,0,100,100,100,100
"173",2,0,98,100,96,100
"174",4,0,90,94,86,94
"175",0,0,94,94,94,94
"176",0,0,100,100,100,100
"177",0,14,94,92,94,78
"178",0,0,100,100,100,100
"179",12,0,100,100,88,100
"180",0,0,100,100,100,100
"181",2,0,94,94,92,94
"182",2,2,100,100,98,98
"183",2,0,100,100,98,100
"184",0,0,100,100,100,100
"185",0,2,82,82,82,80
"186",0,4,92,92,92,88
"187",6,0,98,98,92,98
"188",0,8,90,90,90,82
"189",0,0,84,84,84,84
"190",0,2,96,94,96,92
"191",4,0,100,100,96,100
"192",24,20,96,96,72,76
"193",0,10,98,98,98,88
"194",0,2,100,100,100,98
"195",0,4,92,92,92,88
"196",4,0,100,100,96,100
"197",20,2,100,100,80,98
"198",0,0,100,100,100,100
"199",0,0,96,98,96,98
"200",12,0,98,98,86,98
"201",2,0,100,100,98,100
"202",0,0,96,96,96,96
"203",0,0,100,98,100,98
"204",6,12,98,98,92,86
"205",0,0,100,100,100,100
"206",0,10,100,100,100,90
"207",2,8,100,98,98,90
"208",2,0,100,100,98,100
"209",0,2,100,100,100,98
"210",0,2,98,98,98,96
"211",0,2,94,94,94,92
"212",2,0,94,94,92,94
"213",6,0,78,80,72,80
"214",0,4,98,98,98,94
"215",0,0,100,100,100,100
"216",0,2,100,100,100,98
"217",0,0,100,100,100,100
"218",0,2,100,100,100,98
"219",0,0,100,100,100,100
"220",0,2,80,78,80,76
"221",0,0,90,90,90,90
"222",0,0,92,92,92,92
"223",2,0,100,100,98,100
"224",0,0,96,94,96,94
"225",0,4,100,100,100,96
"226",0,0,100,98,100,98
"227",0,0,98,98,98,98
"228",18,0,96,96,78,96
"229",2,6,92,94,90,88
"230",0,2,96,96,96,94
"231",0,0,92,92,92,92
"232",0,2,100,100,100,98
"233",0,0,98,98,98,98
"234",0,0,100,100,100,100
"235",0,0,94,92,94,92
"236",0,0,94,94,94,94
"237",14,32,98,96,84,64
"238",2,4,100,100,98,96
"239",0,0,92,92,92,92
"240",0,2,100,100,100,98
"241",8,2,96,96,88,94
"242",0,2,80,84,80,82
"243",2,0,100,100,98,100
"244",0,2,98,98,98,96
"245",2,2,100,100,98,98
"246",0,0,100,100,100,100
"247",0,0,100,100,100,100
"248",0,0,96,96,96,96
"249",0,0,98,96,98,96
"250",0,0,100,100,100,100
"251",2,6,100,100,98,94
"252",2,2,100,100,98,98
"253",0,0,100,100,100,100
"254",0,2,100,100,100,98
"255",14,0,100,100,86,100
"256",0,4,90,94,90,90
"257",2,0,100,100,98,100
"258",0,0,98,98,98,98
"259",0,0,100,100,100,100
"260",0,2,96,96,96,94
"261",18,0,78,74,60,74
"262",6,10,68,66,62,56
"263",0,4,92,94,92,90
"264",0,0,98,98,98,98
"265",0,2,96,96,96,94
"266",0,0,96,96,96,96
"267",0,8,84,82,84,74
"268",0,0,100,100,100,100
"269",0,0,100,100,100,100
"270",28,2,100,100,72,98
"271",0,2,100,100,100,98
"272",0,0,100,100,100,100
"273",0,2,96,98,96,96
"274",4,4,100,100,96,96
"275",0,6,98,98,98,92
"276",0,0,98,98,98,98
"277",2,0,100,100,98,100
"278",0,0,92,92,92,92
"279",0,0,100,100,100,100
"280",0,2,100,100,100,98
"281",4,0,92,94,88,94
"282",0,0,96,98,96,98
"283",0,0,100,100,100,100
"284",8,0,96,96,88,96
"285",0,0,94,94,94,94
"286",0,0,98,98,98,98
"287",0,0,88,84,88,84
"288",0,2,88,90,88,88
"289",0,0,98,98,98,98
"290",0,0,100,100,100,100
"291",0,0,98,98,98,98
"292",0,2,96,96,96,94
"293",0,0,100,100,100,100
"294",0,8,100,100,100,92
"295",2,0,98,98,96,98
"296",0,0,82,84,82,84
"297",0,0,100,100,100,100
"298",0,0,82,82,82,82
"299",0,0,100,100,100,100
"300",0,0,100,96,100,96
"301",2,0,82,82,80,82
"302",0,2,100,100,100,98
"303",4,0,100,100,96,100
"304",2,0,96,96,94,96
"305",2,0,98,96,96,96
"306",0,0,96,96,96,96
"307",0,2,78,74,78,72
"308",0,0,98,98,98,98
"309",2,4,74,74,72,70
"310",8,12,82,86,74,74
"311",0,0,100,100,100,100
"312",2,4,100,100,98,96
"313",0,0,94,94,94,94
"314",0,0,100,100,100,100
"315",4,38,96,96,92,58
"316",0,0,90,86,90,86
"317",0,0,98,98,98,98
"318",0,2,88,92,88,90
"319",0,0,96,96,96,96
"320",0,0,100,100,100,100
"321",2,4,100,100,98,96
"322",0,0,98,98,98,98
"323",0,0,100,100,100,100
"324",0,6,100,100,100,94
"325",0,0,98,98,98,98
"326",6,24,100,100,94,76
"327",8,0,100,100,92,100
"328",0,2,100,100,100,98
"329",4,4,98,98,94,94
"330",0,2,100,100,100,98
"331",0,0,82,84,82,84
"332",0,0,96,96,96,96
"333",0,2,100,100,100,98
"334",4,0,96,96,92,96
"335",0,0,98,98,98,98
"336",0,2,86,86,86,84
"337",2,0,92,90,90,90
"338",2,18,100,100,98,82
"339",14,6,100,100,86,94
"340",0,0,82,78,82,78
"341",6,0,84,88,78,88
"342",0,0,100,100,100,100
"343",0,6,94,94,94,88
"344",0,2,100,100,100,98
"345",0,4,100,100,100,96
"346",0,6,100,100,100,94
"347",0,0,100,100,100,100
"348",0,4,96,98,96,94
"349",2,2,100,100,98,98
"350",0,0,100,100,100,100
"351",0,0,92,90,92,90
"352",0,0,96,96,96,96
"353",12,0,98,98,86,98
"354",0,0,90,92,90,92
"355",0,4,100,100,100,96
"356",0,0,98,98,98,98
"357",6,0,100,100,94,100
"358",0,0,96,98,96,98
"359",0,10,98,98,98,88
"360",0,2,100,100,100,98
"361",0,0,76,76,76,76
"362",4,0,100,100,96,100
"363",0,2,96,96,96,94
"364",0,6,100,100,100,94
"365",0,4,98,98,98,94
"366",0,2,100,100,100,98
"367",0,4,100,100,100,96
"368",8,12,94,92,86,80
"369",0,0,94,92,94,92
"370",2,0,96,98,94,98
"371",0,0,92,92,92,92
"372",12,0,94,94,82,94
"373",0,4,96,96,96,92
"374",2,10,100,100,98,90
"375",0,6,98,98,98,92
"376",0,0,100,100,100,100
"377",0,8,88,86,88,78
"378",0,0,96,96,96,96
"379",0,0,98,98,98,98
"380",18,0,94,94,76,94
"381",0,8,96,96,96,88
"382",0,0,100,100,100,100
"383",0,0,100,100,100,100
"384",6,0,98,98,92,98
"385",0,4,100,100,100,96
"386",0,2,100,100,100,98
"387",0,0,98,98,98,98
"388",2,4,100,100,98,96
"389",0,2,92,90,92,88
"390",4,2,100,100,96,98
"391",0,0,100,100,100,100
"392",0,0,90,92,90,92
"393",0,2,98,98,98,96
"394",0,0,94,94,94,94
"395",0,8,96,98,96,90
"396",0,0,100,100,100,100
"397",0,0,96,92,96,92
"398",0,0,98,98,98,98
"399",0,0,100,100,100,100
"400",6,18,100,100,94,82
"401",0,0,96,96,96,96
"402",0,2,100,100,100,98
"403",0,2,98,98,98,96
"404",0,0,98,98,98,98
"405",4,4,100,100,96,96
"406",0,4,100,100,100,96
"407",0,0,100,100,100,100
"408",8,0,98,98,90,98
"409",12,0,100,100,88,100
"410",0,0,90,90,90,90
"411",0,2,100,100,100,98
"412",12,0,100,100,88,100
"413",6,4,100,100,94,96
"414",4,6,98,98,94,92
"415",2,2,84,80,82,78
"416",0,0,100,100,100,100
"417",0,8,100,100,100,92
"418",0,6,98,98,98,92
"419",0,0,96,94,96,94
"420",0,0,100,100,100,100
"421",6,0,96,96,90,96
"422",0,4,100,100,100,96
"423",2,0,60,60,58,60
"424",0,0,100,100,100,100
"425",0,0,100,100,100,100
"426",2,0,100,100,98,100
"427",0,0,100,100,100,100
"428",4,4,90,94,86,90
"429",0,0,100,100,100,100
"430",2,0,100,100,98,100
"431",0,12,94,94,94,82
"432",0,0,86,86,86,86
"433",0,0,98,98,98,98
"434",0,0,96,98,96,98
"435",8,0,92,92,84,92
"436",22,0,98,98,76,98
"437",0,0,94,96,94,96
"438",0,0,100,100,100,100
"439",0,8,96,96,96,88
"440",0,0,98,98,98,98
"441",2,0,92,96,90,96
"442",0,6,98,100,98,94
"443",0,0,100,100,100,100
"444",0,2,90,90,90,88
"445",0,0,100,100,100,100
"446",0,2,100,100,100,98
"447",0,0,100,100,100,100
"448",0,0,100,100,100,100
"449",0,0,100,100,100,100
"450",0,2,70,74,70,72
"451",2,0,100,100,98,100
"452",8,8,100,100,92,92
"453",2,6,100,100,98,94
"454",0,0,100,100,100,100
"455",14,0,98,98,84,98
"456",0,2,94,90,94,88
"457",6,0,92,90,86,90
"458",0,0,98,98,98,98
"459",0,0,100,100,100,100
"460",0,0,78,72,78,72
"461",2,6,100,100,98,94
"462",2,0,98,98,96,98
"463",0,2,98,100,98,98
"464",0,4,98,98,98,94
"465",0,0,100,100,100,100
"466",6,0,84,84,78,84
"467",0,0,100,100,100,100
"468",0,0,100,100,100,100
"469",0,12,90,90,90,78
"470",4,0,98,98,94,98
"471",0,6,100,100,100,94
"472",0,2,98,98,98,96
"473",6,16,100,100,94,84
"474",0,0,100,100,100,100
"475",0,0,100,98,100,98
"476",14,0,100,100,86,100
"477",0,0,96,96,96,96
"478",20,0,96,94,76,94
"479",0,0,88,88,88,88
"480",0,4,100,100,100,96
"481",0,0,98,98,98,98
"482",0,0,100,100,100,100
"483",0,0,100,100,100,100
"484",0,10,100,100,100,90
"485",2,14,100,100,98,86
"486",0,0,94,92,94,92
"487",4,0,98,98,94,98
"488",0,20,90,88,90,68
"489",0,0,100,100,100,100
"490",0,2,98,96,98,94
"491",10,0,100,100,90,100
"492",0,6,100,100,100,94
"493",0,2,96,98,96,96
"494",0,0,100,100,100,100
"495",0,6,100,100,100,94
"496",0,4,98,98,98,94
"497",0,0,98,98,98,98
"498",8,2,96,96,88,94
"499",2,0,98,98,96,98
"500",2,4,100,100,98,96
"501",34,4,96,96,62,92
"502",0,0,100,100,100,100
"503",0,16,100,98,100,82
"504",22,6,100,100,78,94
"505",10,0,98,98,88,98
"506",0,0,100,100,100,100
"507",6,0,100,100,94,100
"508",0,0,86,88,86,88
"509",12,0,100,100,88,100
"510",0,6,100,100,100,94
"511",0,0,96,96,96,96
"512",0,0,100,100,100,100
"513",0,0,96,94,96,94
"514",0,4,98,98,98,94
"515",0,0,100,100,100,100
"516",0,0,98,98,98,98
"517",0,8,100,100,100,92
"518",0,0,100,100,100,100
"519",0,0,100,100,100,100
"520",8,4,100,100,92,96
"521",8,0,100,100,92,100
"522",0,0,98,98,98,98
"523",0,0,86,86,86,86
"524",0,2,84,84,84,82
"525",2,10,100,100,98,90
"526",2,4,94,94,92,90
"527",0,2,98,98,98,96
"528",0,0,86,84,86,84
"529",0,0,100,100,100,100
"530",0,2,98,98,98,96
"531",0,2,88,90,88,88
"532",0,0,100,100,100,100
"533",0,0,100,100,100,100
"534",14,6,94,94,80,88
"535",0,4,98,98,98,94
"536",2,2,96,96,94,94
"537",0,6,100,100,100,94
"538",0,0,98,100,98,100
"539",0,0,92,92,92,92
"540",0,0,100,100,100,100
"541",2,0,100,100,98,100
"542",2,0,100,100,98,100
"543",2,0,94,96,92,96
"544",0,0,94,94,94,94
"545",4,8,100,100,96,92
"546",0,0,100,100,100,100
"547",0,0,100,100,100,100
"548",0,4,86,86,86,82
"549",4,4,96,96,92,92
"550",6,2,100,100,94,98
"551",0,4,86,86,86,82
"552",0,0,100,100,100,100
"553",0,0,100,100,100,100
"554",2,4,100,100,98,96
"555",0,0,98,98,98,98
"556",0,2,92,92,92,90
"557",16,0,100,100,84,100
"558",10,0,98,98,88,98
"559",16,0,100,100,84,100
"560",0,2,98,98,98,96
"561",2,0,100,100,98,100
"562",0,2,80,76,80,74
"563",0,0,90,90,90,90
"564",0,6,94,94,94,88
"565",0,0,100,100,100,100
"566",0,10,100,100,100,90
"567",2,0,100,100,98,100
"568",0,0,98,98,98,98
"569",0,0,88,88,88,88
"570",0,0,94,96,94,96
"571",0,2,92,92,92,90
"572",0,0,100,100,100,100
"573",0,0,98,98,98,98
"574",0,0,98,96,98,96
"575",0,0,100,100,100,100
"576",0,0,98,98,98,98
"577",0,2,96,96,96,94
"578",12,14,96,100,84,86
"579",0,0,98,98,98,98
"580",0,0,100,100,100,100
"581",0,2,96,94,96,92
"582",0,0,100,100,100,100
"583",2,4,98,98,96,94
"584",0,6,100,100,100,94
"585",2,4,78,80,76,76
"586",0,0,100,100,100,100
"587",0,0,98,98,98,98
"588",0,6,100,100,100,94
"589",0,0,100,100,100,100
"590",0,0,96,98,96,98
"591",0,0,100,100,100,100
"592",6,2,100,100,94,98
"593",22,0,94,96,72,96
"594",0,2,100,96,100,94
"595",0,0,100,100,100,100
"596",0,0,92,94,92,94
"597",6,16,98,98,92,82
"598",4,0,100,100,96,100
"599",0,0,90,90,90,90
"600",2,2,96,96,94,94
"601",2,4,98,98,96,94
"602",0,0,94,94,94,94
"603",2,6,100,100,98,94
"604",0,0,94,94,94,94
"605",0,0,100,100,100,100
"606",0,0,88,90,88,90
"607",0,0,98,100,98,100
"608",0,0,100,100,100,100
"609",6,4,100,100,94,96
"610",2,10,94,96,92,86
"611",0,0,96,96,96,96
"612",0,0,100,100,100,100
"613",0,8,100,100,100,92
"614",8,0,96,98,88,98
"615",0,4,98,98,98,94
"616",0,0,92,90,92,90
"617",0,0,92,92,92,92
"618",0,0,100,100,100,100
"619",2,0,98,98,96,98
"620",2,2,100,100,98,98
"621",0,2,74,76,74,74
"622",0,0,100,98,100,98
"623",0,0,90,92,90,92
"624",0,6,100,100,100,94
"625",0,0,100,100,100,100
"626",0,2,96,96,96,94
"627",0,0,100,100,100,100
"628",0,0,100,100,100,100
"629",0,0,92,92,92,92
"630",0,0,100,100,100,100
"631",4,8,100,100,96,92
"632",0,0,98,98,98,98
"633",0,2,100,100,100,98
"634",2,0,100,100,98,100
"635",0,0,98,98,98,98
"636",2,0,100,100,98,100
"637",0,0,100,100,100,100
"638",0,0,96,94,96,94
"639",2,0,100,100,98,100
"640",0,4,84,88,84,84
"641",0,0,98,98,98,98
"642",0,6,96,96,96,90
"643",0,4,100,100,100,96
"644",0,0,100,100,100,100
"645",8,4,98,96,90,92
"646",0,0,100,100,100,100
"647",0,2,100,100,100,98
"648",2,2,88,88,86,86
"649",26,6,98,98,72,92
"650",0,0,100,100,100,100
"651",2,0,92,92,90,92
"652",0,0,70,70,70,70
"653",0,0,92,94,92,94
"654",0,0,100,100,100,100
"655",2,6,98,96,96,90
"656",0,2,96,96,96,94
"657",12,0,90,90,78,90
"658",0,0,92,86,92,86
"659",0,0,88,88,88,88
"660",0,2,98,98,98,96
"661",0,2,98,98,98,96
"662",4,0,88,90,84,90
"663",6,0,90,92,84,92
"664",2,4,92,92,90,88
"665",0,0,100,100,100,100
"666",2,0,98,100,96,100
"667",6,0,96,96,90,96
"668",20,0,98,96,78,96
"669",6,4,84,84,78,80
"670",0,0,72,72,72,72
"671",0,0,100,100,100,100
"672",2,0,100,100,98,100
"673",0,0,100,100,100,100
"674",0,4,96,94,96,90
"675",0,4,100,100,100,96
"676",2,0,100,100,98,100
"677",0,6,100,100,100,94
"678",16,2,100,100,84,98
"679",0,0,100,100,100,100
"680",0,4,68,68,68,64
