"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",9,4,98,98,89,94
"2",0,2,98,98,98,96
"3",11,3,100,100,89,97
"4",5,13,97,98,92,85
"5",2,0,100,100,98,100
"6",0,0,99,99,99,99
"7",0,0,99,99,99,99
"8",0,0,99,99,99,99
"9",0,1,100,100,100,99
"10",0,6,100,100,100,94
"11",3,13,100,100,97,87
"12",0,0,99,99,99,99
"13",0,3,100,100,100,97
"14",0,0,98,98,98,98
"15",0,0,100,100,100,100
"16",6,5,100,100,94,95
"17",0,1,100,100,100,99
"18",5,1,100,100,95,99
"19",0,0,99,99,99,99
"20",7,5,97,96,90,91
"21",0,0,100,100,100,100
"22",1,0,98,98,97,98
"23",0,4,99,99,99,95
"24",0,3,98,98,98,95
"25",0,1,99,99,99,98
"26",0,0,97,97,97,97
"27",2,0,99,99,97,99
"28",1,1,98,98,97,97
"29",0,0,99,99,99,99
"30",2,8,98,98,96,90
"31",0,0,99,99,99,99
"32",0,0,100,100,100,100
"33",0,0,99,99,99,99
"34",0,1,98,98,98,97
"35",0,0,99,99,99,99
"36",0,1,100,100,100,99
"37",0,0,99,99,99,99
"38",3,0,96,96,93,96
"39",22,0,98,98,76,98
"40",18,4,97,97,79,93
"41",1,3,98,98,97,95
"42",0,0,98,98,98,98
"43",10,26,99,99,89,73
"44",15,0,100,100,85,100
"45",0,0,100,100,100,100
"46",0,0,100,100,100,100
"47",0,0,100,100,100,100
"48",2,1,100,100,98,99
"49",0,0,100,100,100,100
"50",0,1,97,97,97,96
"51",1,1,99,99,98,98
"52",5,0,100,100,95,100
"53",0,0,97,97,97,97
"54",1,2,99,99,98,97
"55",0,0,99,99,99,99
"56",0,1,100,100,100,99
"57",0,0,99,99,99,99
"58",0,1,100,100,100,99
"59",1,2,99,99,98,97
"60",0,0,98,98,98,98
"61",0,2,100,100,100,98
"62",3,21,100,100,97,79
"63",0,0,99,99,99,99
"64",0,0,99,99,99,99
"65",0,2,100,100,100,98
"66",0,0,99,99,99,99
"67",0,0,100,100,100,100
"68",0,1,100,100,100,99
"69",0,0,99,99,99,99
"70",0,0,98,98,98,98
"71",25,9,99,99,74,90
"72",0,2,100,100,100,98
"73",17,20,99,99,82,79
"74",6,0,99,99,93,99
"75",1,0,99,99,98,99
"76",0,0,98,98,98,98
"77",1,7,99,99,98,92
"78",1,3,98,98,97,95
"79",2,0,99,99,97,99
"80",1,0,100,100,99,100
"81",0,3,100,100,100,97
"82",1,0,99,99,98,99
"83",0,0,99,99,99,99
"84",0,1,99,99,99,98
"85",1,0,99,99,98,99
"86",0,0,99,99,99,99
"87",1,0,100,100,99,100
"88",37,0,100,100,63,100
"89",0,1,99,99,99,98
"90",14,13,100,100,86,87
"91",1,2,100,99,99,97
"92",1,8,97,97,96,89
"93",18,17,100,100,82,83
"94",0,0,99,99,99,99
"95",0,0,100,100,100,100
"96",3,3,99,99,96,96
"97",0,0,100,100,100,100
"98",1,0,100,100,99,100
"99",0,0,100,100,100,100
"100",2,1,99,99,97,98
"101",0,0,98,98,98,98
"102",0,2,100,100,100,98
"103",0,2,100,100,100,98
"104",1,4,95,95,94,91
"105",0,0,100,100,100,100
"106",0,0,97,97,97,97
"107",0,0,99,99,99,99
"108",0,0,99,99,99,99
"109",2,1,100,100,98,99
"110",2,2,100,100,98,98
"111",0,6,100,100,100,94
"112",0,0,100,100,100,100
"113",0,4,98,98,98,94
"114",0,0,99,99,99,99
"115",0,6,100,100,100,94
"116",2,0,100,100,98,100
"117",1,0,100,100,99,100
"118",0,1,100,100,100,99
"119",0,3,100,100,100,97
"120",2,1,97,97,95,96
"121",0,3,97,97,97,94
"122",0,0,100,100,100,100
"123",0,0,97,97,97,97
"124",3,15,99,99,96,84
"125",0,10,99,99,99,89
"126",0,0,98,98,98,98
"127",13,4,99,99,86,95
"128",0,5,98,98,98,93
"129",12,6,99,99,87,93
"130",6,4,97,97,91,93
"131",0,0,99,99,99,99
"132",0,0,100,100,100,100
"133",15,22,100,100,85,78
"134",3,8,100,100,97,92
"135",8,0,99,99,91,99
"136",0,6,99,99,99,93
"137",0,1,100,100,100,99
"138",0,1,100,100,100,99
"139",6,0,98,98,92,98
"140",0,0,95,95,95,95
"141",1,8,99,99,98,91
"142",20,1,100,100,80,99
"143",0,0,100,100,100,100
"144",0,0,100,100,100,100
"145",0,3,100,100,100,97
"146",1,0,100,100,99,100
"147",0,0,100,100,100,100
"148",0,1,100,100,100,99
"149",0,0,100,100,100,100
"150",0,9,98,98,98,89
"151",0,13,97,99,97,86
"152",0,2,96,96,96,94
"153",1,3,99,99,98,96
"154",0,14,100,100,100,86
"155",0,9,98,98,98,89
"156",4,5,100,100,96,95
"157",0,0,99,99,99,99
"158",2,3,100,100,98,97
"159",0,0,98,98,98,98
"160",0,0,99,99,99,99
"161",1,5,100,100,99,95
"162",0,3,99,100,99,97
"163",0,1,100,100,100,99
"164",4,2,98,98,94,96
"165",0,9,99,99,99,90
"166",0,1,100,100,100,99
"167",1,2,100,100,99,98
"168",12,0,100,100,88,100
"169",0,2,100,100,100,98
"170",1,0,99,99,98,99
"171",0,3,99,99,99,96
"172",0,9,99,99,99,90
"173",1,0,100,100,99,100
"174",0,4,97,97,97,93
"175",9,0,98,98,89,98
"176",0,4,100,100,100,96
"177",0,2,100,100,100,98
"178",4,0,99,99,95,99
"179",1,0,100,100,99,100
"180",0,0,100,100,100,100
"181",5,0,100,98,95,98
"182",0,1,96,96,96,95
"183",0,2,99,99,99,97
"184",0,0,99,99,99,99
"185",0,7,99,99,99,92
"186",0,1,99,99,99,98
"187",0,2,99,99,99,97
"188",1,2,99,99,98,97
"189",0,0,100,100,100,100
"190",5,21,100,100,95,79
"191",1,7,100,100,99,93
"192",0,0,95,95,95,95
"193",0,0,99,99,99,99
"194",0,0,99,99,99,99
"195",0,4,99,99,99,95
"196",0,1,100,100,100,99
"197",0,2,100,100,100,98
"198",0,1,99,99,99,98
"199",0,5,99,99,99,94
"200",7,0,96,96,89,96
"201",0,2,95,94,95,92
"202",0,1,100,100,100,99
"203",7,30,100,100,93,70
"204",0,4,98,98,98,94
"205",7,0,99,99,92,99
"206",20,3,96,96,76,93
"207",3,0,99,99,96,99
"208",35,47,100,100,65,53
"209",0,1,100,100,100,99
"210",0,0,100,100,100,100
"211",0,0,100,100,100,100
"212",4,2,98,98,94,96
"213",0,1,100,100,100,99
"214",0,0,100,100,100,100
"215",0,0,99,99,99,99
"216",0,0,100,100,100,100
"217",0,0,97,97,97,97
"218",0,0,97,97,97,97
"219",2,0,100,100,98,100
"220",6,18,100,100,94,82
"221",4,3,100,100,96,97
"222",0,1,100,100,100,99
"223",3,12,100,100,97,88
"224",2,1,100,100,98,99
"225",0,0,100,100,100,100
"226",0,1,99,99,99,98
"227",0,0,99,99,99,99
