"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"697",11,11,100,100,89,89
"698",1,0,100,100,99,100
"699",0,0,99,99,99,99
"700",19,17,98,98,79,81
"701",0,1,100,100,100,99
"702",7,14,100,100,93,86
"703",0,0,97,96,97,96
"704",0,1,99,99,99,98
"705",0,0,100,100,100,100
"706",0,4,100,100,100,96
"707",0,8,98,98,98,90
"708",0,0,98,98,98,98
"709",0,0,99,99,99,99
"710",0,1,99,99,99,98
"711",0,9,100,100,100,91
"712",1,0,100,100,99,100
"713",15,23,97,97,82,74
"714",3,2,99,99,96,97
"715",0,0,100,100,100,100
"716",13,0,100,100,87,100
"717",0,6,100,100,100,94
"718",0,0,100,100,100,100
"719",0,1,100,100,100,99
"720",0,7,100,100,100,93
"721",3,5,100,100,97,95
"722",0,3,99,100,99,97
"723",2,9,100,100,98,91
"724",0,2,99,99,99,97
"725",0,0,100,100,100,100
"726",2,3,100,99,98,96
"727",4,0,97,97,93,97
"728",0,0,100,100,100,100
"729",0,0,100,100,100,100
"730",0,0,98,98,98,98
"731",0,0,99,99,99,99
"732",0,1,99,98,99,97
"733",7,5,100,100,93,95
"734",0,0,100,100,100,100
"735",0,2,98,97,98,95
"736",0,0,100,100,100,100
"737",0,1,99,99,99,98
"738",2,3,99,99,97,96
"739",3,6,100,100,97,94
"740",0,0,99,99,99,99
"741",18,16,100,100,82,84
"742",3,1,100,100,97,99
"743",4,0,99,99,95,99
"744",0,0,100,100,100,100
"745",0,6,98,98,98,92
"746",4,1,99,99,95,98
"747",0,1,100,100,100,99
"748",2,3,100,100,98,97
"749",4,14,100,100,96,86
"750",1,2,100,100,99,98
"751",1,2,99,99,98,97
"752",1,0,100,100,99,100
"753",0,1,98,98,98,97
"754",5,5,97,97,92,92
"755",0,9,99,99,99,90
"756",0,2,100,100,100,98
"757",0,6,100,100,100,94
"758",0,0,99,99,99,99
"759",0,3,100,100,100,97
"760",0,2,100,100,100,98
"761",0,28,100,100,100,72
"762",32,16,99,99,67,83
"763",1,3,99,99,98,96
"764",0,2,97,97,97,95
"765",0,4,100,100,100,96
"766",0,0,100,100,100,100
"767",0,0,100,100,100,100
"768",6,18,100,100,94,82
"769",0,2,99,99,99,97
"770",1,12,100,100,99,88
"771",2,1,100,100,98,99
"772",0,32,99,99,99,67
"773",6,0,99,99,93,99
"774",2,27,100,100,98,73
"775",0,0,99,99,99,99
"776",0,0,99,99,99,99
"777",0,0,100,100,100,100
"778",4,0,99,99,95,99
"779",2,6,99,99,97,93
"780",0,0,98,98,98,98
"781",20,13,99,99,79,86
"782",0,0,99,99,99,99
"783",15,10,99,99,84,89
"784",3,0,100,100,97,100
"785",22,0,100,100,78,100
"786",0,6,99,99,99,93
"787",0,0,100,100,100,100
"788",0,24,100,100,100,76
"789",0,23,99,99,99,76
"790",0,0,100,100,100,100
"791",31,3,100,100,69,97
"792",0,0,100,100,100,100
"793",0,0,100,100,100,100
"794",7,0,100,100,93,100
"795",5,19,100,100,95,81
"796",0,1,99,99,99,98
"797",24,0,99,99,75,99
"798",0,2,100,100,100,98
"799",29,2,100,100,71,98
"800",24,6,100,100,76,94
"801",0,1,100,100,100,99
"802",0,0,100,100,100,100
"803",2,0,100,100,98,100
"804",7,0,99,99,92,99
"805",0,2,100,100,100,98
"806",0,0,99,99,99,99
"807",3,2,100,100,97,98
"808",9,3,100,100,91,97
"809",0,1,99,99,99,98
"810",22,2,100,100,78,98
"811",2,7,99,99,97,92
"812",0,3,100,100,100,97
"813",0,0,100,100,100,100
"814",2,11,100,100,98,89
"815",0,1,99,99,99,98
"816",0,1,99,99,99,98
"817",19,9,99,99,80,90
"818",12,1,99,99,87,98
"819",2,0,100,100,98,100
"820",3,0,98,98,95,98
"821",0,0,100,100,100,100
"822",15,0,99,99,84,99
"823",0,1,98,98,98,97
"824",11,0,99,99,88,99
"825",1,0,99,99,98,99
"826",1,2,99,99,98,97
"827",0,1,100,100,100,99
"828",29,0,100,100,71,100
"829",0,4,98,98,98,94
