"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",2,8,100,100,98,92
"2",2,4,100,100,98,96
"3",2,2,100,100,98,98
"4",0,0,100,100,100,100
"5",0,2,100,100,100,98
"6",0,8,100,100,100,92
"7",16,0,100,100,84,100
"8",0,0,100,100,100,100
"9",0,0,100,100,100,100
"10",0,0,100,100,100,100
"11",0,0,98,98,98,98
"12",6,0,100,100,94,100
"13",0,2,100,100,100,98
"14",0,2,100,100,100,98
"15",0,0,100,100,100,100
"16",0,6,100,100,100,94
"17",0,2,100,100,100,98
"18",0,2,100,100,100,98
"19",0,0,100,100,100,100
"20",4,12,100,100,96,88
"21",0,0,100,100,100,100
"22",12,18,100,100,88,82
"23",0,0,100,100,100,100
"24",0,0,100,100,100,100
"25",0,6,98,98,98,92
"26",2,0,100,100,98,100
"27",0,0,100,100,100,100
"28",0,0,100,100,100,100
"29",0,0,100,100,100,100
"30",10,0,100,100,90,100
"31",0,0,100,100,100,100
"32",6,2,100,100,94,98
"33",0,0,100,100,100,100
"34",0,0,100,100,100,100
"35",0,0,100,100,100,100
"36",0,4,100,100,100,96
"37",0,0,100,100,100,100
"38",8,14,100,100,92,86
"39",0,4,100,100,100,96
"40",16,2,100,100,84,98
"41",34,12,100,100,66,88
"42",4,2,100,100,96,98
"43",14,8,100,100,86,92
"44",0,0,100,100,100,100
"45",14,2,100,100,86,98
"46",0,6,100,100,100,94
"47",14,2,100,100,86,98
"48",8,0,100,100,92,100
"49",6,0,100,100,94,100
"50",8,2,100,100,92,98
"51",0,0,100,100,100,100
"52",0,0,100,100,100,100
"53",22,22,100,100,78,78
"54",4,4,100,100,96,96
"55",0,0,100,100,100,100
"56",12,2,100,100,88,98
"57",2,12,100,100,98,88
"58",6,6,100,100,94,94
"59",0,2,100,100,100,98
"60",4,0,100,100,96,100
"61",0,0,100,100,100,100
"62",0,18,100,100,100,82
"63",0,4,100,100,100,96
"64",6,2,100,100,94,98
"65",2,0,100,100,98,100
"66",0,2,100,100,100,98
"67",0,4,100,100,100,96
"68",2,0,100,100,98,100
"69",0,2,100,100,100,98
"70",0,0,100,100,100,100
"71",0,0,100,100,100,100
"72",16,2,100,100,84,98
"73",2,18,100,100,98,82
"74",20,4,100,100,80,96
"75",8,6,100,100,92,94
"76",0,2,100,100,100,98
"77",18,0,100,100,82,100
"78",0,2,100,100,100,98
"79",0,2,100,100,100,98
"80",0,6,100,100,100,94
"81",0,0,100,100,100,100
"82",0,0,100,100,100,100
"83",4,0,100,100,96,100
"84",0,0,100,100,100,100
"85",8,8,100,100,92,92
"86",0,0,100,100,100,100
"87",12,6,100,100,88,94
"88",0,4,100,100,100,96
"89",6,30,100,100,94,70
"90",10,16,100,100,90,84
"91",2,0,100,100,98,100
"92",0,0,100,100,100,100
"93",0,0,100,100,100,100
"94",0,0,100,100,100,100
"95",4,6,100,100,96,94
"96",4,8,98,98,94,90
"97",0,0,100,100,100,100
"98",0,0,100,100,100,100
"99",0,4,100,100,100,96
"100",2,0,100,100,98,100
"101",8,0,100,100,92,100
"102",0,4,100,100,100,96
"103",4,0,100,100,96,100
"104",2,0,100,100,98,100
"105",2,0,100,100,98,100
"106",14,0,100,100,86,100
"107",0,6,100,100,100,94
"108",0,10,100,100,100,90
"109",0,0,100,100,100,100
"110",0,0,100,100,100,100
"111",0,0,100,100,100,100
"112",10,0,100,100,90,100
"113",0,0,100,100,100,100
"114",0,0,100,100,100,100
"115",12,36,100,100,88,64
"116",0,4,100,100,100,96
"117",0,0,100,100,100,100
"118",0,0,100,100,100,100
"119",10,4,100,100,90,96
"120",0,2,100,100,100,98
"121",0,0,100,100,100,100
"122",2,8,100,100,98,92
"123",8,0,100,100,92,100
"124",8,0,100,100,92,100
"125",0,0,100,100,100,100
"126",0,0,100,100,100,100
"127",8,4,100,100,92,96
"128",0,0,100,100,100,100
"129",0,0,100,100,100,100
"130",2,10,100,100,98,90
"131",4,4,100,100,96,96
"132",22,12,100,100,78,88
"133",0,2,100,100,100,98
"134",0,0,100,100,100,100
"135",0,0,100,100,100,100
"136",0,0,100,100,100,100
"137",6,6,100,100,94,94
"138",6,0,100,100,94,100
"139",6,0,100,100,94,100
"140",0,4,100,100,100,96
"141",6,2,100,100,94,98
"142",0,0,100,100,100,100
"143",4,0,100,100,96,100
"144",22,6,100,100,78,94
"145",0,0,100,100,100,100
"146",0,10,100,100,100,90
"147",0,4,100,100,100,96
"148",2,0,100,100,98,100
"149",0,8,100,100,100,92
"150",0,0,100,100,100,100
"151",0,0,100,100,100,100
"152",0,0,100,100,100,100
"153",16,4,100,100,84,96
"154",0,4,100,100,100,96
"155",4,6,100,100,96,94
"156",0,0,100,100,100,100
"157",0,0,100,100,100,100
"158",0,4,100,100,100,96
"159",2,12,100,100,98,88
"160",8,2,100,100,92,98
"161",0,2,100,100,100,98
"162",0,4,100,100,100,96
"163",2,8,100,100,98,92
"164",0,0,100,100,100,100
"165",0,10,100,100,100,90
"166",2,0,100,100,98,100
"167",6,10,100,100,94,90
"168",10,0,100,100,90,100
"169",0,0,100,100,100,100
"170",0,0,100,100,100,100
"171",0,0,100,100,100,100
"172",10,4,100,100,90,96
"173",0,4,100,100,100,96
"174",10,0,100,100,90,100
"175",0,0,100,100,100,100
"176",0,2,100,100,100,98
"177",6,0,100,100,94,100
"178",0,0,100,100,100,100
"179",2,0,100,100,98,100
"180",6,20,100,100,94,80
"181",0,12,100,100,100,88
"182",8,6,100,100,92,94
"183",10,12,100,100,90,88
"184",14,2,100,100,86,98
"185",0,4,100,100,100,96
"186",0,0,100,100,100,100
"187",2,2,100,100,98,98
"188",2,14,100,100,98,86
"189",0,0,100,100,100,100
"190",10,0,100,100,90,100
"191",4,4,100,100,96,96
"192",12,12,100,100,88,88
"193",2,0,100,100,98,100
"194",0,0,100,100,100,100
"195",0,0,100,100,100,100
"196",0,0,100,100,100,100
"197",2,0,100,100,98,100
"198",8,10,100,100,92,90
"199",0,0,100,100,100,100
"200",2,6,100,100,98,94
"201",8,0,100,100,92,100
"202",0,4,100,100,100,96
"203",0,2,100,100,100,98
"204",0,0,100,100,100,100
"205",0,0,100,100,100,100
"206",0,0,100,100,100,100
"207",4,4,100,100,96,96
"208",10,6,100,100,90,94
"209",0,2,100,100,100,98
"210",6,10,100,100,94,90
"211",0,0,100,100,100,100
"212",12,2,100,100,88,98
"213",2,2,100,100,98,98
"214",0,2,100,100,100,98
"215",2,12,100,100,98,88
"216",0,0,100,100,100,100
"217",0,0,100,100,100,100
"218",0,0,100,100,100,100
"219",2,0,100,100,98,100
"220",16,8,100,100,84,92
"221",6,20,100,100,94,80
