"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",0,0.542749163594502,0.618008137338979,0.981408290347206,2.74938756974861,0.256299802020089,16,0.0137197061090614,1.10794201459779,0.863732611026027,2.32066457366363,0.369444505762904,16,0
"2",20,0.436256942251486,0.6537014260659,1.00886605335686,3.11287551090734,0.147751265371543,10,0.114153438406635,1.12882916687528,0.701687828202281,2.32549710807521,0.171030730843766,-10,0
"3",0,0.154583287176886,0.416886325951145,1.04751430333586,2.80585036429359,0.391231519347729,4,0.0357940026340725,0.962369230789097,0.813642317642928,2.93996610327299,0.444302708236084,4,0
"4",3,0.832592692873527,0.61922231334586,0.962505376914131,2.66258498217962,0.0157991317148339,15,0.0448864643585187,1.16979528604404,0.754345996993627,2.38158968579362,0.092604545231647,12,0
"5",1,0.282858157809609,0.59992873793769,0.953667135682214,2.25163874009541,-0.0527472422916592,2,0.154240909015286,1.21516410407749,0.774210358769331,2.56460121192493,0.269010174752468,1,0
"6",0,0.146311451816097,0.338986705280443,1.00083727861694,2.81216891363176,0.425750147218798,19,0.00576474092082574,1.02527256107094,0.864485032944221,2.0970948398341,0.210205933121104,19,0
"7",0,0.543893815036193,0.458080022361519,1.01893558999882,2.87928194262887,0.145987240640414,22,0.00502421501268588,1.0033679718064,0.815274230805677,2.84038447816723,0.380970216264227,22,0
"8",0,0.519287695584133,0.598350823159272,0.91005047731223,3.31871073471193,-0.2351292304273,27,0.00639461771728292,1.11986472100159,0.857486762418361,2.66389587394827,0.359860996436468,27,0
"9",0,0.489005020908176,0.433834343426565,1.06587005319878,2.44543207700206,0.0401909962788762,29,0.00198288115254109,0.958604714301114,0.838319530108231,2.06645498738085,0.279182434148453,29,0
"10",0,0.832399396615431,0.47861549471557,0.981601884053105,2.55477376480653,-0.0870579033736062,44,0.000192502331107072,0.949172108724069,0.824364761205673,1.72922422167085,0.139592288794705,44,0
"11",0,0.721049219118232,0.702802252864898,0.978579965499495,2.53329770737505,-0.10161933875822,16,0.00121142695912618,1.15271533714987,0.757506932435397,1.77909571974455,0.0268843003769527,16,0
"12",0,0.926105415238647,0.578460357023217,0.921536406660224,2.70270066063045,-0.0245921754341514,16,0.00770316476433735,1.12247281204251,0.731882678687858,2.15719778767791,-0.113360545340833,16,0
"13",0,0.306254234231343,0.387062850389409,0.993478611100346,2.36678557055434,0.202697375047471,23,0.0142426453001691,1.01411360022267,0.786952160452803,2.11694775616016,0.0720251583072909,23,0
"14",6,0.0121619065896136,0.530324496579938,0.993222080292362,3.35531387328313,0.62192830694568,15,0.0458731096429415,1.04639839786023,0.736452012933507,2.74228300840273,0.376342633947666,9,0
