"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"363",0,0.0716232353153606,0.658589554019536,0.868033011805969,4.13803642061997,-0.351384278824119,14,0.000333328823998886,1.07710028788698,0.759935706456449,3.50170265433321,0.789310649025786,14,1.11022302462516e-16
"364",0,0.326303944776775,0.807791176660322,0.807222269888662,2.43035029244012,-0.123163299152765,20,0.0143383899769534,0.968824616949024,0.676086514685206,2.69227409925062,0.255395382574781,20,7.90412513218541e-10
"365",0,0.580874559735923,0.828944690831701,0.781871624695819,2.71227624149634,-0.172798980270847,2,0.0344334613432246,1.11777040446928,0.708073457533469,2.68308404797019,0.43439717530115,2,1.33226762955019e-15
"366",0,0.336400303073474,0.7603240763522,0.911281234947598,3.63834960113839,0.0169793654042939,14,0.0250317648090392,1.09370597003988,0.710969911330585,2.45854003338279,0.0741783309024908,14,1.32116539930394e-14
"367",0,0.88465575939923,0.746558292307063,0.769361694708376,2.77219256190966,-0.11470000269764,33,0.0010548334690036,0.915813460959453,0.865824771823398,1.99782845939757,0.334811656112002,33,1.13183906691461e-11
"368",0,0.233189485260656,0.661034145808463,0.776348409300073,2.53711576746269,-0.158832059724575,6,0.0372485118979422,1.11103090332489,0.710407871399105,2.40671203765505,0.329924930794211,6,5.87307980026708e-14
"369",0,0.245263150367902,0.62827379673338,0.839961561235369,2.79392384525378,-0.320194936327055,23,0.0125435658752183,1.00927533144399,0.706998645881362,2.2485152116238,0.161901504780871,23,1.11022302462516e-16
"370",0,0.720375633627284,0.805996206963049,0.794368094053723,2.79464263039226,-0.136403391988831,9,0.0599560414836727,1.1531365379944,0.74981969230969,2.60380411515939,0.0625801419960142,9,1.20348175869367e-13
"371",0,0.75104132324635,0.593310712673486,0.927639512825989,2.47204941598104,-0.0113362309355797,8,0.27238654617442,1.14415232411334,0.664778905233041,2.59143416547415,0.0918882567763762,8,6.66133814775094e-16
"372",0,0.326573775895235,0.697323591563399,0.913696661299983,3.2027188151616,-0.0452621602171639,10,0.0650867530196879,1.00437051551194,0.747266506817724,2.24686020621631,0.222896125175565,10,7.54951656745106e-15
"373",5,0.0262306920564696,0.648347334705396,0.899172293078693,3.22018534314174,0.391601736973001,1,0.037754103269802,1.02778117982325,0.668069295529099,2.42058812664212,0.394712849626325,-4,1.93646210178144e-11
"374",1,0.172009968685599,0.672716773704932,0.840056150226874,3.61996024752727,-0.504975764935369,22,0.00992247559509326,0.980511312970217,0.765950085753151,2.49099049778591,0.329021894093878,21,1.00253139123652e-13
"375",0,0.154925378908184,0.811614843557109,0.887810289106592,2.27621920525835,-0.17086727236428,16,0.0712853781047538,0.996058751558949,0.726472816707815,2.86096212457415,0.305384339846985,16,5.02087260656481e-12
"376",0,0.475265540850331,0.697616805078209,0.832352059325128,2.52827755634617,0.139597692307104,27,0.00946147083793973,1.02176814960267,0.778672921055103,2.32057222597383,0.0750739133193831,27,5.44675415881102e-13
"377",4,0.545750254795894,0.732385132268711,0.956078263113397,2.63945304529976,0.145379940339881,33,0.00304092403589963,0.967678670469038,0.840455981729511,2.19052728789533,0.296188626149006,29,1.66533453693773e-15
"378",0,0.864317451586768,0.619237290271474,0.90884026204737,2.65073424686374,-0.0503327762879736,2,0.0926000815472155,1.03283157719249,0.614116497237837,2.46392826484323,0.313282402361324,2,2.22044604925031e-16
"379",1,0.431142694202202,0.828416244961649,0.824496116511478,3.08929720743317,0.350092025299613,0,0.0200334592226977,1.02447612513844,0.681870662242368,2.73725891628943,0.506573409891871,-1,1.84356974131106e-11
"380",0,0.951395395796031,0.90902544692959,0.740794443619496,2.91120626007768,-0.0227253136612609,1,0.0100377653806164,1.14525041561439,0.619815991634981,3.21795808643658,0.617804884396112,1,8.88333850923573e-12
"381",0,0.92542244647198,0.824854007312624,0.775422631913653,2.9239199402585,-0.0732118461496087,12,0.00483383564585236,1.1728675156818,0.733805391385509,2.95974685691058,0.344214068774528,12,8.97748542172394e-12
"382",0,0.90052374617772,0.719576116302374,0.930846517796196,2.57293441344886,-0.0222464475963873,25,0.00319601555115,1.00555059578272,0.744644691250212,2.18102058351873,0.10750510607873,25,2.22044604925031e-16
"383",0,0.904946437003025,0.748781886471578,0.904160259002857,3.00515080360358,-0.0423948570950962,28,0.00258092215134503,1.0231835679433,0.767542669276326,2.29480538082809,0.314001340966347,28,7.36954941515933e-12
"384",0,0.590708400431463,0.710567985457219,0.992873923455849,2.52017863201436,0.139054058742793,24,0.00883099322011509,1.05497531189456,0.812944991425722,2.18966785260568,0.161312804950082,24,1.29674049276218e-13
"385",1,0.222073583070629,0.807410735821628,0.887519812361832,3.71446132732873,0.273172400603179,1,0.203159240329,1.14347973798398,0.607245249707906,2.58372440604533,0.322565700258903,0,1.96509475358653e-14
"386",5,0.0424526792961874,0.75635978541262,0.966726592506013,3.68179981990246,0.556532595835825,15,0.0238710434452799,0.97954756176088,0.724095776680366,2.71376867905203,0.394213866562331,10,1.28230759344206e-13
"387",1,0.182421145895368,0.919160247092577,0.859565209314788,2.60205097358662,0.0972374496192095,15,0.0490754236286302,1.06920348203965,0.678501789222477,2.98865009683633,0.362703609920095,14,2.02615701994091e-13
"388",0,0.915993221306379,0.685096414991553,0.765780897819206,2.59462009622395,0.0213799152119614,6,0.0073581993932443,0.985857896796864,0.621622606990653,3.98967747677158,0.68775061677603,6,2.91988655476416e-14
"389",0,0.27409696111608,0.781934809494087,0.83658705707695,2.67554104461953,-0.240643750419597,27,0.00834242178631579,0.898700567257346,0.781633954927079,2.41612608020182,0.249032196015374,27,3.71924713249427e-14
"390",0,0.456402893609094,0.629154880785762,0.83298294125251,2.38054285831608,0.0155851586415272,7,0.169963859813218,1.037189700772,0.609400019950665,2.57061354589857,0.0738675227563454,7,0
"391",0,0.476654558532524,0.703730490415956,0.702524653790925,2.69861795867046,0.219165772247383,3,0.112070700191089,1.07183456174616,0.648949861188444,2.878963496389,0.384713089322642,3,2.56128451781024e-13
"392",0,0.267590974995001,0.691396032648152,0.854681736857407,3.22095791920957,-0.449008429427505,0,0.179615382381335,1.10026322538951,0.629864029315144,2.37321280056883,0.199057933754985,0,3.24185123190546e-13
