"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",0,0.390154736842133,0.582117789076863,0.943455710614189,2.126455487768,0.137446200242283,20,0.00359418622434466,0.913010679663349,0.746423238073626,2.16275636790433,0.526202506761694,20,1.75538972246869e-09
"2",0,0.627455252774784,0.533904588127963,0.799272340219789,2.51007192867161,0.297816267242453,10,0.0947618453509172,1.01672453571983,0.714856517358664,1.99567222909667,0.132050130224797,10,6.82026328746588e-08
"3",0,0.164250669045304,0.565095146196553,0.890822593300922,2.19906047051957,0.134047213952118,8,0.438768184830157,1.07864583635456,0.649570728586183,2.86584134774676,0.137203890916607,8,8.39600030944077e-07
"4",0,0.714697330774695,0.891580741921249,0.959387533645755,2.60410362084511,0.245533571255091,0,0.286325723329196,1.07642915965891,0.744591720128249,2.26821737039052,0.294722289023427,0,0.000132986739998953
"5",0,0.198572850691766,0.810140342631543,0.929938935654474,3.14136795249337,0.445451278184753,0,0.125478089537757,1.1430442462031,0.736981987885229,2.92662112064248,0.536601499525095,0,1.20574132567164e-07
"6",0,0.399447676246065,0.651111856225672,0.776638257847149,2.19993981670404,0.212158640177409,2,0.850620898233594,1.14413266726015,0.551996641532816,2.99247083163424,0.231572774446977,2,4.88707962986723e-11
"7",0,0.694404653563779,0.895029934257473,0.704819209314505,2.99074481217226,-0.29252069855857,6,0.000177146433244273,1.21622605882205,0.728891798294878,6.08059518874168,1.3684536783709,6,1.75341066556145e-05
"8",0,0.57385127857527,0.781558884033278,0.964589848383747,2.50575218598021,0.0890447874957994,0,0.0702488970195402,1.01330098699582,0.664552330724757,1.86645538204412,0.0491923651122096,0,3.1305520398206e-09
"9",0,0.37260145739029,0.668489721322856,0.776291767132422,2.52372631333207,-0.412537387140594,0,0.105793586208096,1.13024391621329,0.662025255488572,2.32797479700559,0.437382510518843,0,3.61045201513477e-08
"10",0,0.88211321781285,0.915777778033437,0.772609896590694,2.69973944857772,0.0363142310445962,0,0.0263894432087552,1.26238505019383,0.596890950826659,2.23185525753774,0.482250065851396,0,4.72331519570934e-05
"11",0,0.862519321943546,0.559212435428932,0.894061133816968,2.69977543185944,-0.193718131793427,12,0.00044437306717602,1.06620771518222,0.713575477996712,4.62597120949068,1.25215506910178,12,1.3927403674785e-10
"12",0,0.0847701406416999,0.779855084068273,0.706562556655613,3.07513160481446,-0.653063136865233,2,0.0301292310211769,1.14351106352676,0.705345084802083,4.13300147980224,0.792210747056408,2,1.87577731125543e-11
"13",2,0.168451396414207,0.73086703625095,0.938252535510157,2.32241026254028,-0.022454350821731,28,0.0499020498093313,1.03420631563017,0.780098632301854,1.86774427175816,0.147983229416897,26,7.48995003019282e-07
"14",24,0.0277639487389768,0.553913551921081,0.747858553812683,1.86604589388762,0.0787143616689913,2,0.0731166495851322,1.05664458130611,0.676764388573045,3.16966306074298,0.675534857449791,-22,5.05748329882039e-08
"15",0,0.466888516955778,0.94790194120761,0.845224279667609,2.4745532642375,0.327181885476803,2,0.0897551864791638,1.00835646586984,0.861202368268126,2.30841269443806,0.348829620603269,2,1.68904300139605e-05
"16",0,0.474387333156823,0.678264240324987,0.751635174375862,2.5260955238458,-0.0316604848978777,0,0.0824041482978451,0.908609539412661,0.75213287469492,2.04614599819267,-0.0048292025539908,0,0.000286428262456506
"17",0,0.42560910651067,0.503756918400878,0.928710243849173,2.21500993121519,-0.0598461479270383,0,0.164204795078276,0.814231391187361,0.649315454416635,2.29856554417159,0.149618324104087,0,1.16360165947071e-08
"18",6,0.500382504379729,0.879770814914648,0.797545135374422,2.45602361578836,-0.262533436231438,6,0.0232029487201792,1.14545134080303,0.727635789728641,4.14663175218664,0.702230477957005,0,9.1321150582635e-06
"19",0,0.107160728314516,0.766702855277947,0.854311677010516,3.2449420175604,0.690332061684377,0,0.137679316570257,1.18831646945903,0.58083040583831,2.13204299014684,0.286733894983662,0,4.96363805613242e-09
"20",0,0.428723461890401,0.691180681423632,0.818170652601946,2.33613123582711,-0.140567029050847,36,0.00222931758110407,0.852779918540287,0.827695694978183,1.91023259209347,0.404324312716092,36,1.14083426232536e-05
"21",0,0.101844776144269,0.619511588697875,0.941728306353412,2.89020752250746,-0.536787863858565,2,0.148917425814958,1.02785397721419,0.62201346599913,2.11098517558986,-0.0336362575041262,2,1.96624716508609e-10
"22",0,0.824485073191018,0.646100849065624,0.829833063551867,2.70085914103069,-0.19946689717447,0,0.295673175472042,0.99226573073305,0.691348450477111,2.35336713087857,0.181057758614385,0,3.81211550237737e-06
"23",4,0.399861813383008,0.588934799605525,0.951477666786202,2.52978551037854,0.0243536745866002,32,0.0197369230343761,1.04184492081501,0.825229753615075,1.85589225752286,0.147755478944551,28,2.13384865332955e-12
"24",0,0.468575041555219,0.529942102470425,0.699012704066997,2.77012942870977,-0.42280175717373,6,0.594176632759345,1.11091924459885,0.650106331510581,2.34508337349587,-0.0653073416258484,6,4.12662186644042e-08
"25",0,0.426156863118875,0.767302802445447,0.806402670783209,2.25254949385413,0.129831934831339,20,0.00571699155314761,0.919292867409269,0.727875419467868,1.95311587145567,-0.109875475453304,20,9.64619322196825e-08
"26",0,0.242209212416055,0.809395022565896,0.81268781239818,2.44834503488772,-0.217483230400141,12,0.0355405693379103,1.00409339102708,0.753452529205692,1.84749125641531,-0.0239071994875049,12,1.01673863550644e-07
"27",0,0.902970768305462,0.699059014178767,0.89001350171635,2.87549307487798,0.150392179577373,2,0.103755152667824,1.10044156969708,0.604067509402648,4.18665421287407,0.736307381457362,2,3.55915528160722e-08
