"","Correct_model_perc","Correct_model_pvalues","Correct_model_mean","Correct_model_sd","Correct_model_kurt","Correct_model_skew","Null_model_perc","Null_model_pvalues","Null_model_mean","Null_model_sd","Null_model_kurt","Null_model_skew","Percentage_difference","P_value"
"1",0,0.278932291181412,0.306993704242776,0.903359084298148,2.60999898575858,0.271705919299664,1,0.000192860135375921,0.4688921397741,0.994227076311612,2.00989319584507,0.367602512063496,1,3.81682518924009e-09
"2",0,0.893398825116932,0.548780752851534,1.10305723841322,3.04307080686208,-0.0239795186258268,0,0.000129679164626107,0.563345474608076,0.91651053280742,1.80683043949028,0.279716358636209,0,8.87756534950768e-12
"3",0,0.0504530546151807,0.540913145398501,0.947135716828047,2.08453298353474,-0.00789691615553889,11,0.00391542926351921,0.685638112011899,0.828970123223014,2.16471375476273,0.227287127115025,11,1.27705979124926e-09
"4",0,0.378540460363027,0.462758722447812,1.03514699727191,2.29599510760106,0.0867436484930695,0,0.0514380321263083,0.652857002513122,0.770350555809052,2.44668939357696,0.283816192696318,0,4.80504525057768e-13
"5",0,0.956558585191935,0.411844127081634,0.98323038586204,2.86758370082904,0.0505314596559552,11,0.00188144553030748,0.777697083649982,1.02397625097459,2.55937473905625,0.513370188812692,11,2.94386737209607e-12
"6",0,0.156971826536733,0.362149173498083,0.905460900502275,2.95981099637176,0.0192952025935778,35,0.00172666255368603,0.771414158218966,0.802382627709048,2.12686334852966,0.307588048484076,35,1.12465592394528e-13
"7",0,0.92314721438833,0.388820837799512,1.03608139012254,2.72371572156143,0.0445601367060283,19,0.00167159823232079,0.840363308020456,0.896557278330977,2.27339714880243,0.360263737906253,19,6.10622663543836e-15
"8",0,0.0630323147165233,0.350844855667081,1.01287643808914,2.41731992786829,0.356928676917862,5,0.00172919649992135,0.722653904303586,0.826596052837879,1.85213241927768,-0.0262579503357762,5,1.69797509386171e-12
"9",0,0.686144302306827,0.282152332380142,1.06403440933065,2.60467421952945,0.210819237820967,0,0.00141889731600809,0.672115427249978,0.895331687512044,1.8792074163344,0.156166063316656,0,2.97206703692154e-13
"10",0,0.811808649494837,0.541646842629066,0.989318818663361,2.42930405047097,0.0310636831466326,42,0.00020017519297207,0.733464451558575,0.828813450079032,2.27950915157067,0.461344985704093,42,2.23154827949656e-14
